,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,SL_ba
0,2023-07-04,717508,Groundout,field_out,True,683002,657376,Gunnar Henderson,Clarke Schmidt,0,0,0,474e9c55-92e4-4202-94d0-82e9a2965bec,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
1,2023-07-04,717508,Strikeout,strikeout,True,668939,657376,Adley Rutschman,Clarke Schmidt,0,0,0,b0ed2195-ca5c-42fd-ac93-c1b66495aeff,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
2,2023-07-04,717508,Flyout,field_out,True,623993,657376,Anthony Santander,Clarke Schmidt,1,0,0,a3016676-c4c0-42ff-8eef-909bb49b7ef9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
3,2023-07-04,717508,Walk,walk,False,519203,502043,Anthony Rizzo,Kyle Gibson,0,0,0,9cd95bfe-63d5-43d0-93b1-5a0c0d092bc5,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
4,2023-07-04,717508,Home Run,home_run,False,650402,502043,Gleyber Torres,Kyle Gibson,0,0,1,7169a137-02c8-4251-b7ae-6a6078598c2e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
5,2023-07-04,717508,Groundout,field_out,True,519317,502043,Giancarlo Stanton,Kyle Gibson,0,0,0,fa282dc1-79a0-4036-9338-7ffc90e8addb,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
6,2023-07-04,717508,Double,double,False,641343,502043,Jake Bauers,Kyle Gibson,0,0,0,08afe452-6321-4d56-b06a-8b4ffb906a23,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
7,2023-07-04,717508,Strikeout,strikeout,True,664056,502043,Harrison Bader,Kyle Gibson,0,0,0,36b98a3b-3cdb-44f0-bd50-fa8abeeb7d5a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
8,2023-07-04,717508,Strikeout,strikeout,True,683011,502043,Anthony Volpe,Kyle Gibson,0,0,0,5c7f0f7c-958f-49df-8bc6-52fcad58c519,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,93.0,101.0,97.0,110.0,105.0,107.0,,,,90.0,95.0,92.0,0.261,0.166,0.184,,0.17,-1.02,-0.08,2.01,,-0.29,89.8,91.9,81.6,,0.345,0.289,0.147,0.279,0.288,90.0,102.0,99.0,78.0,96.0,89.0,0.134,0.084,-0.69,0.01,92.1,79.5,0.287,
9,2023-07-04,717508,Double,double,False,656811,657376,Ryan O'Hearn,Clarke Schmidt,0,0,0,339d9fb7-e173-4963-abd6-931fa9d0ef33,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
