,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,ST_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
12,2023-08-27,716819,Groundout,field_out,True,671218,694363,Heliot Ramos,Jared Shuster,1,1,0,afbee9a0-201a-4c0d-860a-cf2d2d93b794,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
13,2023-08-27,716819,Home Run,home_run,False,669477,694363,Casey Schmitt,Jared Shuster,1,0,0,82add08e-f4a8-41ea-baf8-cfda1013794e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
14,2023-08-27,716819,Flyout,field_out,True,682641,694363,Luis Matos,Jared Shuster,0,0,0,a1fda1f4-6dbe-45ec-af89-7de1d8746197,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
15,2023-08-27,716819,Strikeout,strikeout,True,518595,663941,Travis d'Arnaud,Tristan Beck,0,0,0,79364e2f-853a-4832-90fe-2c8b7bce337c,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
16,2023-08-27,716819,Groundout,field_out,True,606115,663941,Orlando Arcia,Tristan Beck,0,0,0,5ed25336-2c8d-4617-83a7-c516e5dd0680,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
17,2023-08-27,716819,Strikeout,strikeout,True,670032,663941,Nicky Lopez,Tristan Beck,0,0,0,60c70df1-5aa9-48bd-803b-e420f7c63583,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
18,2023-08-27,716819,Walk,walk,False,596103,694363,Austin Slater,Jared Shuster,1,0,0,d4d8af82-4f05-4a76-bcde-326dbc62572f,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
19,2023-08-27,716819,Pop Out,field_out,True,642731,694363,Thairo Estrada,Jared Shuster,1,0,0,cbdbc7cf-9573-485c-843f-5fff6fd451d9,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
20,2023-08-27,716819,Flyout,field_out,True,527038,694363,Wilmer Flores,Jared Shuster,0,0,0,43c0c5d5-9d13-4951-8ec7-0dd77d6e1859,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
21,2023-08-27,716819,Strikeout,strikeout,True,605204,694363,J.D. Davis,Jared Shuster,0,0,0,fc32cb2c-8b9e-4a28-9f6f-ca8e2da88ac3,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
22,2023-08-27,716819,Groundout,field_out,True,660670,663941,Ronald Acuña Jr.,Tristan Beck,0,0,0,68dd9f5c-6f80-474d-a45e-d6faca322538,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
23,2023-08-27,716819,Flyout,field_out,True,671739,663941,Michael Harris II,Tristan Beck,0,0,0,c1d6e962-37ee-4664-b32d-fa015d442395,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
24,2023-08-27,716819,Strikeout,strikeout,True,663586,663941,Austin Riley,Tristan Beck,0,0,0,c06b4e4c-b3c8-448b-abd7-587cd46b2ab0,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
25,2023-08-27,716819,Groundout,field_out,True,672275,694363,Patrick Bailey,Jared Shuster,1,1,0,9029c87d-c0f0-4a53-8f41-0e928919e2f3,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
26,2023-08-27,716819,Pop Out,field_out,True,657557,694363,Paul DeJong,Jared Shuster,1,0,0,91d09ffa-183f-4697-8a3a-246fe5778104,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
27,2023-08-27,716819,Strikeout,strikeout,True,671218,694363,Heliot Ramos,Jared Shuster,0,0,0,aa897a69-aa41-4814-ab9c-295f6ead9f8e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
28,2023-08-27,716819,Walk,walk,False,621566,663941,Matt Olson,Tristan Beck,1,0,0,80bb93a6-cad0-4272-af69-8c8dc6283db8,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
29,2023-08-27,716819,Forceout,force_out,True,542303,663941,Marcell Ozuna,Tristan Beck,1,0,1,ded34ec1-1ee0-42f7-9ee1-10fae9fbe24d,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
30,2023-08-27,716819,Double,double,False,592696,663941,Eddie Rosario,Tristan Beck,0,0,1,807672ae-97b2-4f3b-8ae1-ae6042d5afa1,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
31,2023-08-27,716819,Single,single,False,518595,663941,Travis d'Arnaud,Tristan Beck,0,0,1,f34b0d82-021f-4a7a-97da-ff57e3e19abe,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
32,2023-08-27,716819,Single,single,False,606115,663941,Orlando Arcia,Tristan Beck,0,0,1,3a41976c-0403-4b75-b9b3-3c8ed77eb39a,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,88.0,97.0,98.0,85.0,96.0,93.0,118.0,102.0,108.0,0.36700000000000005,0.55,0.079,0.004,3.24,-0.35,-2.73,-2.94,94.7,85.5,79.2,0.17,0.25,0.309,0.385,,,,,,,,,,,,,,,,,,
33,2023-08-27,716819,Single,single,False,670032,518397,Nicky Lopez,Scott Alexander,0,0,1,e8166b9f-bb98-433e-bc32-36354be449e2,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,110.0,103.0,103.0,,0.16,,0.08199999999999999,,1.06,,0.57,,83.0,,,,0.192,,0.167,84.0,101.0,97.0,0.758,0.64,92.8,0.306,,,,,,,,,,
34,2023-08-27,716819,Double Play,double_play,True,660670,518397,Ronald Acuña Jr.,Scott Alexander,0,0,1,a9180af7-8f4a-4e15-b70e-0f8dc0c09e38,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,110.0,103.0,103.0,,0.16,,0.08199999999999999,,1.06,,0.57,,83.0,,,,0.192,,0.167,84.0,101.0,97.0,0.758,0.64,92.8,0.306,,,,,,,,,,
35,2023-08-27,716819,Flyout,field_out,True,669477,694363,Casey Schmitt,Jared Shuster,1,0,0,34997020-a100-4309-9726-8698e9d96b94,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
36,2023-08-27,716819,Double,double,False,682641,694363,Luis Matos,Jared Shuster,0,0,0,90ea6f58-3fb3-4441-b465-0600f91ccbef,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
37,2023-08-27,716819,Single,single,False,596103,694363,Austin Slater,Jared Shuster,0,0,1,1dda7661-3329-497c-8101-a0c205a35a03,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
38,2023-08-27,716819,Strikeout,strikeout,True,642731,694363,Thairo Estrada,Jared Shuster,0,0,0,5f1bdbd6-86e0-464e-9b5f-902d01f31e59,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,,0.23,-0.83,1.11,,-2.01,91.4,84.9,,0.311,,0.197,,0.26,,,,,,,,,,,,,,,,,
39,2023-08-27,716819,Walk,walk,False,527038,543521,Wilmer Flores,Collin McHugh,0,0,1,daf4f6be-1a04-4b6b-afcf-7fc078e1d26d,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,126.0,100.0,107.0,0.039,0.479,0.019,0.004,-0.36,-0.72,-1.46,-3.01,91.3,79.9,73.7,0.375,0.262,,0.25,,,,,,,,,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
40,2023-08-27,716819,Walk,walk,False,605204,543521,J.D. Davis,Collin McHugh,0,0,1,4bafbab0-a0ca-43ab-9fe1-852997d3e4dd,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,126.0,100.0,107.0,0.039,0.479,0.019,0.004,-0.36,-0.72,-1.46,-3.01,91.3,79.9,73.7,0.375,0.262,,0.25,,,,,,,,,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
41,2023-08-27,716819,Double,double,False,672275,543521,Patrick Bailey,Collin McHugh,1,0,1,344a97af-15f7-46b2-ab86-979a72af1b42,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,126.0,100.0,107.0,0.039,0.479,0.019,0.004,-0.36,-0.72,-1.46,-3.01,91.3,79.9,73.7,0.375,0.262,,0.25,,,,,,,,,100.0,98.0,94.0,0.45799999999999996,0.001,0.19,-3.87,89.0,63.2,0.33
