,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-03-30,718776,Strikeout,strikeout,True,663837,663556,Matt Vierling,Shane McClanahan,0,0,0,0c99ace4-d41d-4844-bae4-6ed24c6a6e3a,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
1,2023-03-30,718776,Single,single,False,595879,663556,Javier Báez,Shane McClanahan,0,0,0,c941c45b-3222-4c8a-9bd7-e2e9114edded,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
2,2023-03-30,718776,Forceout,force_out,True,682985,663556,Riley Greene,Shane McClanahan,0,0,1,709e3a42-dce4-4a20-b401-d1c6ba9c656e,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
3,2023-03-30,718776,Forceout,force_out,True,606992,663556,Eric Haase,Shane McClanahan,1,0,1,f777b7cd-6339-4087-a783-61f5c3d0e62c,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
4,2023-03-30,718776,Flyout,field_out,True,650490,593958,Yandy Díaz,Eduardo Rodriguez,0,0,0,e13d9c4a-682a-43b1-8c95-0f6f40864cb5,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,,,,73.0,101.0,91.0,103.0,107.0,106.0,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.233,0.089,,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,,,
5,2023-03-30,718776,Single,single,False,677551,593958,Wander Franco,Eduardo Rodriguez,0,0,0,ce6a6dc0-6233-423e-9933-622e949af576,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,,,,73.0,101.0,91.0,103.0,107.0,106.0,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.233,0.089,,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,,,
6,2023-03-30,718776,Pop Out,field_out,True,670623,593958,Isaac Paredes,Eduardo Rodriguez,1,0,0,b8211771-62ca-4f47-9c81-7501bec71707,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,,,,73.0,101.0,91.0,103.0,107.0,106.0,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.233,0.089,,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,,,
7,2023-03-30,718776,Lineout,field_out,True,668227,593958,Randy Arozarena,Eduardo Rodriguez,1,0,0,532db29f-4af4-4c57-8e23-e7b15ae9da66,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,,,,73.0,101.0,91.0,103.0,107.0,106.0,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.233,0.089,,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,,,
8,2023-03-30,718776,Groundout,field_out,True,679529,663556,Spencer Torkelson,Shane McClanahan,0,0,0,e66a74e3-ad00-40a6-a2a7-4a5920964a71,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
9,2023-03-30,718776,Double,double,False,640457,663556,Austin Meadows,Shane McClanahan,1,0,0,0f67fe27-695f-492f-9e91-1f89ef875172,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
