,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,ST_ba,KC%,wKC/C,vKC,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-04-01,718752,Strikeout,strikeout,True,607208,543135,Trea Turner,Nathan Eovaldi,0,0,0,00424e61-4aba-432e-a344-1eef49548100,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
1,2023-04-01,718752,Strikeout,strikeout,True,656941,543135,Kyle Schwarber,Nathan Eovaldi,0,0,0,d3f2bca0-6bcc-4ea4-8fc9-183a10a9a9d4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
2,2023-04-01,718752,Single,single,False,592663,543135,J.T. Realmuto,Nathan Eovaldi,0,0,0,6230db58-0a2a-4a7a-9824-b36d66444833,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
3,2023-04-01,718752,Single,single,True,669742,543135,Darick Hall,Nathan Eovaldi,0,0,1,14529985-0d0b-496b-95ea-a2bd45aacc58,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,,,,
4,2023-04-01,718752,Home Run,home_run,False,543760,554430,Marcus Semien,Zack Wheeler,0,0,0,ce38324d-9030-4924-8090-27dfb6b23677,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
5,2023-04-01,718752,Groundout,field_out,True,608369,554430,Corey Seager,Zack Wheeler,0,0,0,352c3ce6-e5fb-495e-af84-b40bd90d23ca,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
6,2023-04-01,718752,Single,single,False,663993,554430,Nathaniel Lowe,Zack Wheeler,1,1,0,9eaeb608-3279-471c-9e71-b07432a1fad7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
7,2023-04-01,718752,Single,single,False,666969,554430,Adolis García,Zack Wheeler,0,0,1,1efe353d-8f6c-41d7-8816-f2baf615a00d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
8,2023-04-01,718752,Strikeout,strikeout,True,673962,554430,Josh Jung,Zack Wheeler,0,0,0,6f5e2f47-fbf9-4842-82cd-16c131094d1c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
9,2023-04-01,718752,Single,single,False,543257,554430,Robbie Grossman,Zack Wheeler,0,0,1,39027148-5800-43df-87eb-18e36e2da0ca,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,116.0,105.0,114.0,112.0,109.0,114.0,107.0,101.0,111.0,96.0,102.0,102.0,,,,0.435,0.14400000000000002,,0.12300000000000001,0.115,1.69,-0.63,,0.36,-1.61,95.8,90.9,,84.4,81.4,0.199,,0.27,0.264,,90.8,48.0,106.0,77.0,105.0,105.0,107.0,0.18,0.004,1.62,-6.22,95.2,0.252,0.198,,,,,,,
