,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-06,718274,Grounded Into DP,grounded_into_double_play,True,663656,594835,Kyle Tucker,Marco Gonzales,0,0,1,c7c7fd5b-eecb-44f0-b6cc-216c5269aefb,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
11,2023-05-06,718274,Strikeout,strikeout,True,665161,594835,Jeremy Peña,Marco Gonzales,0,0,0,820c46b7-1b10-470d-bbec-6e20ac48c418,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
12,2023-05-06,718274,Groundout,field_out,True,641487,641585,J.P. Crawford,J.P. France,0,0,0,fd3ad4af-ab95-4490-bca6-56a49cc1e944,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
13,2023-05-06,718274,Strikeout,strikeout,True,608596,641585,Tom Murphy,J.P. France,0,0,0,081259be-52ee-4ffb-a73d-4df058fbd609,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
14,2023-05-06,718274,Groundout,field_out,True,543939,641585,Kolten Wong,J.P. France,1,0,0,67227ac4-fa04-4173-b0f3-0fe6ff7a6b88,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
15,2023-05-06,718274,Groundout,field_out,True,673237,594835,Yainer Diaz,Marco Gonzales,0,0,0,740a97b6-257f-4d59-bf4a-7c526ff8c7dc,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
16,2023-05-06,718274,Strikeout,strikeout,True,682073,594835,David Hensley,Marco Gonzales,0,0,0,9b032065-0b6d-4ddd-89af-dea54f874c45,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
17,2023-05-06,718274,Strikeout,strikeout,True,676694,594835,Jake Meyers,Marco Gonzales,0,0,0,b35c6f96-b875-4043-9492-ae8045f630c0,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
18,2023-05-06,718274,Groundout,field_out,True,677594,641585,Julio Rodríguez,J.P. France,1,0,0,23738407-c3d5-43f3-88d8-3e369058c95b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
19,2023-05-06,718274,Single,single,False,664034,641585,Ty France,J.P. France,0,0,0,b4021711-ddeb-4b99-8608-fb91bbfd70b2,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
20,2023-05-06,718274,Lineout,field_out,True,672284,641585,Jarred Kelenic,J.P. France,1,1,0,fef9b290-730e-4b1d-8161-2e166ee40854,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
21,2023-05-06,718274,Flyout,field_out,True,553993,641585,Eugenio Suárez,J.P. France,1,0,0,7657c32d-5e25-47c9-b78b-b6cd90218890,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
22,2023-05-06,718274,Single,single,False,643289,594835,Mauricio Dubón,Marco Gonzales,1,0,0,09b44f53-b81a-4ba8-87f5-84439b4885cc,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
23,2023-05-06,718274,Flyout,field_out,True,608324,594835,Alex Bregman,Marco Gonzales,0,0,0,c0adc894-b1a2-487d-aa29-6620f3005955,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
24,2023-05-06,718274,Walk,walk,False,670541,594835,Yordan Alvarez,Marco Gonzales,0,0,1,ffa4cff9-1a0c-4fcb-bf2b-3c397f4fbe52,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
25,2023-05-06,718274,Walk,walk,False,547989,594835,José Abreu,Marco Gonzales,1,0,1,5990b62a-42db-4bc6-95b1-45e2dad5bcb1,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
26,2023-05-06,718274,Sac Fly,sac_fly,True,663656,594835,Kyle Tucker,Marco Gonzales,0,0,1,f5fe2e3b-c69e-49ac-aacc-e3cda2e466d5,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
27,2023-05-06,718274,Single,single,False,665161,594835,Jeremy Peña,Marco Gonzales,0,0,1,cce6311f-2e5c-493b-a338-48746a8cf9b1,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
28,2023-05-06,718274,Groundout,field_out,True,673237,594835,Yainer Diaz,Marco Gonzales,0,0,0,41efdfa6-74bc-4b84-a4bb-e2af4fea6395,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
29,2023-05-06,718274,Groundout,field_out,True,663728,641585,Cal Raleigh,J.P. France,0,0,0,dc040b74-93ed-42b1-b8f3-332ff1191391,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
30,2023-05-06,718274,Flyout,field_out,True,606192,641585,Teoscar Hernández,J.P. France,0,0,0,c3a4a929-7256-45b0-95fb-eda0c168884c,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
31,2023-05-06,718274,Groundout,field_out,True,641487,641585,J.P. Crawford,J.P. France,1,1,0,d96f8146-e008-4d30-9fdd-a57b4c9d380c,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
32,2023-05-06,718274,Groundout,field_out,True,682073,594835,David Hensley,Marco Gonzales,1,0,0,31ce01ec-9ab2-4c6e-8240-bba2fed3cb52,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
33,2023-05-06,718274,Double,double,False,676694,594835,Jake Meyers,Marco Gonzales,1,0,0,0b72cf19-ec81-486f-ae30-3be94bf78b2d,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
34,2023-05-06,718274,Single,single,False,643289,594835,Mauricio Dubón,Marco Gonzales,1,1,1,2fe92f0f-8d6e-4300-8d91-c26592cf383a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
35,2023-05-06,718274,Pop Out,field_out,True,608324,594835,Alex Bregman,Marco Gonzales,0,0,0,4693401c-008e-469f-9757-42f37151e688,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
36,2023-05-06,718274,Double,double,True,670541,594835,Yordan Alvarez,Marco Gonzales,1,0,1,fae394f8-1b31-4294-b03c-32eea04eec9b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,
37,2023-05-06,718274,Double,double,False,608596,641585,Tom Murphy,J.P. France,0,0,0,c8307a5e-ddb7-4f8c-8a12-1ee0f24a1320,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,116.0,108.0,103.0,,0.431,0.18899999999999997,0.13699999999999998,0.152,-0.26,0.33,,0.16,2.51,93.0,86.8,,76.0,0.183,0.145,0.308,0.317,109.0,99.0,105.0,0.091,-2.09,80.1,0.25,,,,,,,,,,,,
