,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,FS_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-06-08,717845,Lineout,field_out,True,543877,630023,Christian Vázquez,Yonny Chirinos,0,0,0,d1917565-d4c0-49f3-95c1-986e90960d69,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-08,717845,Strikeout,strikeout,True,670042,641927,Luke Raley,Bailey Ober,0,0,0,21178ba2-0132-4e05-847f-b86dfa713c8e,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
12,2023-06-08,717845,Strikeout,strikeout,True,623912,641927,Harold Ramírez,Bailey Ober,0,0,0,a43c6198-e77d-4dff-bba1-9d8315d564ca,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
13,2023-06-08,717845,Strikeout,strikeout,True,670623,641927,Isaac Paredes,Bailey Ober,0,0,0,61b0e30a-c82a-49ef-8218-8de49e3b888a,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
14,2023-06-08,717845,Groundout,field_out,True,572191,630023,Michael A. Taylor,Yonny Chirinos,0,0,0,93ee9c5d-554b-4d05-bb72-f977cc1f9ece,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-08,717845,Single,single,False,650489,630023,Willi Castro,Yonny Chirinos,1,0,0,09f60427-940f-4a04-864d-ad0a6fb9c1e9,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-08,717845,Flyout,field_out,True,666135,630023,Alex Kirilloff,Yonny Chirinos,0,0,0,6e843af8-51fb-4ed5-ae0a-a839a1cb8cc6,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-08,717845,Flyout,field_out,True,456781,630023,Donovan Solano,Yonny Chirinos,0,0,0,d8e18f61-b38d-49a2-8ffa-22c1c07468f7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-08,717845,Strikeout,strikeout,True,670764,641927,Taylor Walls,Bailey Ober,0,0,0,6d0ee586-27b3-42d1-9451-fbe916b936fb,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
19,2023-06-08,717845,Strikeout,strikeout,True,542194,641927,Christian Bethancourt,Bailey Ober,0,0,0,c00f9d00-2df3-4b27-95a4-525902c284c8,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
20,2023-06-08,717845,Strikeout,strikeout,True,622534,641927,Manuel Margot,Bailey Ober,0,0,0,87b0a6c1-5aa5-4915-8a8d-b410aa164e1d,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
21,2023-06-08,717845,Home Run,home_run,False,621043,630023,Carlos Correa,Yonny Chirinos,0,0,0,e271e703-3fd0-4027-a724-60b0846a6e47,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-08,717845,Strikeout,strikeout,True,663616,630023,Trevor Larnach,Yonny Chirinos,0,0,0,fe9e81c6-b605-4ff9-a950-1ef111bcaab0,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-08,717845,Strikeout,strikeout,True,668904,630023,Royce Lewis,Yonny Chirinos,0,0,0,767b4109-fbcc-40d6-966f-36da69f0ed14,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-08,717845,Groundout,field_out,True,596146,630023,Max Kepler,Yonny Chirinos,0,0,0,c42c31e1-ad0f-4362-8a8f-b985932e48b4,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-08,717845,Flyout,field_out,True,666139,641927,Josh Lowe,Bailey Ober,1,0,0,a451922a-a8cd-4a28-8659-9b439b38293e,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
26,2023-06-08,717845,Groundout,field_out,True,677551,641927,Wander Franco,Bailey Ober,0,0,0,c41321a3-d8cf-47c0-bcaf-ba695d8787f8,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
27,2023-06-08,717845,Walk,walk,False,668227,641927,Randy Arozarena,Bailey Ober,1,0,0,30599fb1-b5a1-4b3b-9fba-08ef472226ae,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
28,2023-06-08,717845,Triple,triple,False,670042,641927,Luke Raley,Bailey Ober,0,0,1,9e91dd68-6680-4e8c-a39e-b84ff3ef9eee,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
29,2023-06-08,717845,Home Run,home_run,False,623912,641927,Harold Ramírez,Bailey Ober,0,0,1,58365fee-3975-427b-9246-dea90db15c1d,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
30,2023-06-08,717845,Flyout,field_out,True,670623,641927,Isaac Paredes,Bailey Ober,0,0,0,687e083d-d791-48ef-8f15-846f69ccdabf,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
31,2023-06-08,717845,Lineout,field_out,True,543877,630023,Christian Vázquez,Yonny Chirinos,1,0,0,3b37f18c-2806-4b6c-90cd-32106e0c2fd8,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-08,717845,Strikeout,strikeout,True,572191,630023,Michael A. Taylor,Yonny Chirinos,0,0,0,eb790c86-fd02-4a35-8e5e-de6ad8c3552c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-08,717845,Groundout,field_out,True,650489,630023,Willi Castro,Yonny Chirinos,0,0,0,85b6fca1-8827-43c9-9ca7-78bc8df3d673,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-08,717845,Strikeout,strikeout,True,670764,641927,Taylor Walls,Bailey Ober,0,0,0,afd3af5f-b9dc-435c-b64d-badf4800ef6f,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
35,2023-06-08,717845,Flyout,field_out,True,542194,641927,Christian Bethancourt,Bailey Ober,1,1,0,81bd6b41-b86b-49c9-a9c4-6661d9706295,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
36,2023-06-08,717845,Lineout,field_out,True,622534,641927,Manuel Margot,Bailey Ober,0,0,0,9366b6ae-60ba-4bf8-800d-aecc0cfe3090,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.75,,,-0.7,91.3,,,81.0,,,0.255,0.232,83.7,94.0,106.0,105.0,100.0,108.0,106.0,0.067,0.28,1.44,1.08,77.5,0.226,0.194,,,,,,,,
37,2023-06-08,717845,Double,double,False,666135,630023,Alex Kirilloff,Yonny Chirinos,0,0,0,5a56b28a-a21b-48d4-b10e-bbf5a94a1bd4,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
38,2023-06-08,717845,Flyout,field_out,True,456781,630023,Donovan Solano,Yonny Chirinos,1,0,1,9be10873-0c77-49ed-84f9-12ff3a43a930,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
