,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CU_ba,CH_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP
0,2023-06-16,717742,Double,double,False,641343,656557,Jake Bauers,Tanner Houck,0,0,0,f4765c24-4d9c-4c2b-8d39-91c1c988837a,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-16,717742,Strikeout,strikeout,True,519317,656557,Giancarlo Stanton,Tanner Houck,0,0,0,c33b2c21-2267-469c-8bbf-ca49173a85ac,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-16,717742,Single,single,False,650402,656557,Gleyber Torres,Tanner Houck,0,0,1,c0b10c8c-02c4-458f-8c15-faa5817dac89,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-16,717742,Groundout,field_out,True,519203,656557,Anthony Rizzo,Tanner Houck,1,1,1,2dca2043-f7a0-41ab-b705-63ab5017c7a0,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-16,717742,Strikeout,strikeout,True,518626,656557,Josh Donaldson,Tanner Houck,0,0,0,e70d4557-038e-47da-b3bb-f048fc49334f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-16,717742,Groundout,field_out,True,657077,593334,Alex Verdugo,Domingo Germán,1,0,0,5c0d976d-4412-4752-9bba-824e4612e033,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
6,2023-06-16,717742,Double,double,False,457759,593334,Justin Turner,Domingo Germán,1,0,0,c3c1e604-b3f1-46df-bc60-75507bb1c04b,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
7,2023-06-16,717742,Walk,walk,False,646240,593334,Rafael Devers,Domingo Germán,1,0,0,29c1ed90-537f-4513-bc33-b3e38b186aac,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
8,2023-06-16,717742,Strikeout,strikeout,True,594807,593334,Adam Duvall,Domingo Germán,0,0,0,5fea4951-99d6-4716-ba21-393a3a496cef,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
9,2023-06-16,717742,Double,double,False,807799,593334,Masataka Yoshida,Domingo Germán,0,0,1,0ce861f3-7af2-4005-8e91-96687cce6005,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
10,2023-06-16,717742,Hit By Pitch,hit_by_pitch,False,624414,593334,Christian Arroyo,Domingo Germán,0,0,0,5d58eabe-6bfd-465a-a08b-663367419dc6,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
11,2023-06-16,717742,Groundout,field_out,True,671213,593334,Triston Casas,Domingo Germán,1,0,0,bddad500-34f6-487f-8789-5d5efc0e55b7,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,,,,0.105,0.27699999999999997,,,,-1.75,,,0.95,,92.3,,,92.4,,,0.15,,0.321,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,0.409,0.209,1.5,1.01,82.9,0.174,0.2,,,,,,,,,,
12,2023-06-16,717742,Groundout,field_out,True,641432,656557,Willie Calhoun,Tanner Houck,0,0,0,e67b04aa-2cea-427d-be47-2c40bb29bb1e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-16,717742,Groundout,field_out,True,641856,656557,Billy McKinney,Tanner Houck,0,0,0,e8eb8fb4-4358-497d-9d58-520f5d626a0c,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-16,717742,Groundout,field_out,True,543309,656557,Kyle Higashioka,Tanner Houck,0,0,0,d55c2508-7620-4815-9966-55e9c8d0cf27,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,,,,
