,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,ST_ba,FS_ba,FC_ba
0,2023-08-25,716857,Groundout,field_out,True,673490,605540,Ha-Seong Kim,Brandon Woodruff,0,0,0,e76bca12-4676-43a9-8a45-79e165b058ad,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
1,2023-08-25,716857,Double,double,False,665487,605540,Fernando Tatis Jr.,Brandon Woodruff,1,0,0,39ace099-15ff-4bdc-9e95-11e1eff92481,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
2,2023-08-25,716857,Strikeout,strikeout,True,665742,605540,Juan Soto,Brandon Woodruff,0,0,0,eaa9efc2-cd45-4352-a45a-597c992e010f,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
3,2023-08-25,716857,Walk,walk,False,592518,605540,Manny Machado,Brandon Woodruff,0,0,0,42a89eae-ee93-4423-8fd6-cf3426c301d8,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
4,2023-08-25,716857,Strikeout,strikeout,True,593428,605540,Xander Bogaerts,Brandon Woodruff,0,0,0,caf6e971-64ae-4e07-a20d-0eaeed3524fb,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
5,2023-08-25,716857,Walk,walk,False,592885,506433,Christian Yelich,Yu Darvish,1,0,0,fbef5e55-a9e0-4cbd-af40-4727852697c9,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.253,0.319,,0.432,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2
6,2023-08-25,716857,Grounded Into DP,grounded_into_double_play,True,661388,506433,William Contreras,Yu Darvish,0,0,1,88f7ba6e-e83b-4cf2-9fc8-2ba05a53972a,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.253,0.319,,0.432,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2
7,2023-08-25,716857,Strikeout,strikeout,True,467793,506433,Carlos Santana,Yu Darvish,0,0,0,fc1d86ae-6051-4be3-8b65-c08cb59639d4,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,0.18600000000000003,0.16699999999999998,0.363,0.051,0.001,-1.74,0.46,-0.68,1.37,-1.35,94.7,94.3,84.0,72.3,0.253,0.319,,0.432,0.13,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.066,2.4,1.21,3.06,90.9,89.2,79.3,0.256,0.167,0.2
8,2023-08-25,716857,Flyout,field_out,True,630105,605540,Jake Cronenworth,Brandon Woodruff,0,0,0,4ca31b14-3031-4503-a98c-5cdb625b7044,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
9,2023-08-25,716857,Strikeout,strikeout,True,596142,605540,Gary Sánchez,Brandon Woodruff,0,0,0,326c341a-000f-4e9d-821a-df4f0da3180c,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,,,,,,,,,,,,,,
