,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,FF_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,wFC/C,wFO/C,vFC,vFO,FS_ba,FC_ba,vSC (sc),SC%,wSC/C,SC_ba
10,2023-06-11,717798,Walk,walk,False,596059,659275,Rougned Odor,Dinelson Lamet,1,0,0,90a70756-49ab-4d0b-a047-3bdb769bc0d2,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-11,717798,Walk,walk,False,572761,659275,Matt Carpenter,Dinelson Lamet,1,0,1,75c29a8c-6cba-47ca-8991-b487d9295b8b,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-11,717798,Strikeout,strikeout,True,663757,659275,Trent Grisham,Dinelson Lamet,0,0,0,1730350f-d956-46b4-9e91-4102b4eb0da4,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-11,717798,Strikeout,strikeout,True,660707,605483,Elehuris Montero,Blake Snell,0,0,0,845c1442-f1a3-4b5e-a0a3-92b3e3634b30,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
14,2023-06-11,717798,Strikeout,strikeout,True,666134,605483,Nolan Jones,Blake Snell,0,0,0,875f1ab8-d27d-49f4-a981-4a08a01aa496,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
15,2023-06-11,717798,Single,single,False,663796,605483,Coco Montes,Blake Snell,0,0,0,ad5a30ac-6d3e-46a9-85fe-4d21b0de758f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
16,2023-06-11,717798,Groundout,field_out,True,686668,605483,Brenton Doyle,Blake Snell,0,0,0,2d8c1905-b0b3-47a1-97a0-b61559104f24,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
17,2023-06-11,717798,Single,single,False,665487,659275,Fernando Tatis Jr.,Dinelson Lamet,0,0,0,44b7a363-db2c-49ef-a5f3-fec0e459578f,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-11,717798,Sac Fly,sac_fly,True,665742,659275,Juan Soto,Dinelson Lamet,1,0,1,129a468d-1476-48dd-a0bf-1a4ae7d720fe,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-11,717798,Groundout,field_out,True,592518,659275,Manny Machado,Dinelson Lamet,0,0,0,b49e45b5-c463-44b0-bac7-d9470bb0494a,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-11,717798,Strikeout,strikeout,True,596142,659275,Gary Sánchez,Dinelson Lamet,0,0,0,8187d615-15eb-47ce-9fd8-1143cf98b88a,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-11,717798,Strikeout,strikeout,True,642851,605483,Austin Wynns,Blake Snell,0,0,0,f26d2fff-5a46-44f9-8eed-54f2d5cd8437,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
22,2023-06-11,717798,Groundout,field_out,True,595777,605483,Jurickson Profar,Blake Snell,0,0,0,f13e4b7a-363c-410e-86d6-a1230da5e448,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
23,2023-06-11,717798,Strikeout,strikeout,True,678662,605483,Ezequiel Tovar,Blake Snell,0,0,0,550a8a46-f1a8-4a83-a6ab-9b2592898deb,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
24,2023-06-11,717798,Double,double,False,593428,659275,Xander Bogaerts,Dinelson Lamet,1,0,0,a021b680-3a2f-4322-a4fc-98babd2f630d,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-11,717798,Home Run,home_run,False,630105,659275,Jake Cronenworth,Dinelson Lamet,1,0,1,429f9f85-8cb3-40d0-a23b-111ada0267bd,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-11,717798,Single,single,False,596059,659275,Rougned Odor,Dinelson Lamet,0,0,0,a4a03af6-8a7b-4d91-9430-e0d3804a3e60,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-11,717798,Strikeout,strikeout,True,572761,659275,Matt Carpenter,Dinelson Lamet,0,0,0,a76f5f81-7943-42e8-98d0-5ee10145d345,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-11,717798,Single,single,False,663757,659275,Trent Grisham,Dinelson Lamet,0,0,1,8e84f1a0-462c-4cad-9090-1e806fa48646,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-11,717798,Walk,walk,False,665487,659275,Fernando Tatis Jr.,Dinelson Lamet,1,0,1,225b04f5-0113-42c2-a9ee-92825e6781f1,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-11,717798,Double Play,double_play,True,665742,659275,Juan Soto,Dinelson Lamet,1,0,1,cc711495-d78f-442d-a94c-bd990f2ecd3e,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-06-11,717798,Strikeout,strikeout,True,641857,605483,Ryan McMahon,Blake Snell,0,0,0,a44f01d1-a8bc-4830-9aeb-8ad8fc6e3e10,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
32,2023-06-11,717798,Strikeout,strikeout,True,545341,605483,Randal Grichuk,Blake Snell,0,0,0,da1f6a6f-273b-4bdd-a8e9-f7ced02794ce,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
33,2023-06-11,717798,Strikeout,strikeout,True,660707,605483,Elehuris Montero,Blake Snell,0,0,0,2fe16180-f924-404f-9d68-21ae83b51db6,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
34,2023-06-11,717798,Lineout,field_out,True,592518,659275,Manny Machado,Dinelson Lamet,0,0,0,1af1e75e-8883-421d-92f3-c6108851062c,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-11,717798,Strikeout,strikeout,True,596142,659275,Gary Sánchez,Dinelson Lamet,0,0,0,02dba509-23cb-4202-a76c-6dc646221f11,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-11,717798,Groundout,field_out,True,593428,659275,Xander Bogaerts,Dinelson Lamet,1,0,0,2cc8f039-6964-49e4-8254-f609beb6c0c9,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,0.27699999999999997,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.01,-2.38,-3.6,94.8,95.0,85.9,0.305,0.355,0.429,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-11,717798,Groundout,field_out,True,666134,605483,Nolan Jones,Blake Snell,0,0,0,b5d88546-90bd-4fa7-a33c-a53df6c63074,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
38,2023-06-11,717798,Strikeout,strikeout,True,663796,605483,Coco Montes,Blake Snell,0,0,0,e50d1019-d65b-4500-b945-7383c10ae347,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,,88.4,0.123,0.255,,106.0,102.0,110.0,0.198,2.55,81.0,0.079,0.185,,,,,,,,,,,,,,,,
