,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-04,717498,Flyout,field_out,True,596129,605200,Daniel Vogelbach,Zach Davies,0,0,0,f157c3e2-d55b-4e4c-b6bf-4749fa8c2b90,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
11,2023-07-04,717498,Flyout,field_out,True,666971,453286,Lourdes Gurriel Jr.,Max Scherzer,1,1,0,ae7f986e-523b-4f03-a064-b4a553b03350,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
12,2023-07-04,717498,Strikeout,strikeout,True,656896,453286,Emmanuel Rivera,Max Scherzer,0,0,0,7acc7470-e419-4c2d-ac94-425f0b61a944,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
13,2023-07-04,717498,Pop Out,field_out,True,608348,453286,Carson Kelly,Max Scherzer,0,0,0,d3722493-7687-4b0e-91db-6a4c00d39046,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
14,2023-07-04,717498,Groundout,field_out,True,682626,605200,Francisco Alvarez,Zach Davies,0,0,0,0767df8a-a093-4731-a45c-06f38cc11aca,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
15,2023-07-04,717498,Single,single,False,683146,605200,Brett Baty,Zach Davies,0,0,0,a67ed26f-9960-46ee-90e5-3f4f31a10d41,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
16,2023-07-04,717498,Grounded Into DP,grounded_into_double_play,True,607043,605200,Brandon Nimmo,Zach Davies,0,0,1,1bfb4248-37b3-42ad-ad00-cf1d2526adf9,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
17,2023-07-04,717498,Flyout,field_out,True,605113,453286,Nick Ahmed,Max Scherzer,0,0,0,a5ccc268-2221-4595-b09e-da5c21d3d65d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
18,2023-07-04,717498,Strikeout,strikeout,True,677950,453286,Alek Thomas,Max Scherzer,0,0,0,1159072d-1c4a-4092-bf48-e897cb1f3c85,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
19,2023-07-04,717498,Lineout,field_out,True,672695,453286,Geraldo Perdomo,Max Scherzer,1,0,0,f244eb98-4dd0-41e4-854c-08f3a4265325,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
20,2023-07-04,717498,Groundout,field_out,True,502054,605200,Tommy Pham,Zach Davies,1,1,0,4a49aefa-a31d-488f-bb48-d8af4c8ee5ed,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
21,2023-07-04,717498,Walk,walk,False,596019,605200,Francisco Lindor,Zach Davies,0,0,0,141ba6e9-d051-4c60-8a24-9a9996801a5a,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
22,2023-07-04,717498,Strikeout,strikeout,True,624413,605200,Pete Alonso,Zach Davies,0,0,1,f5438204-c8fc-4c42-b1d5-a8fef6b24fd1,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
23,2023-07-04,717498,Single,single,False,643446,605200,Jeff McNeil,Zach Davies,1,0,1,95bf8361-10f5-44ae-a8dd-5c4a96557208,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
24,2023-07-04,717498,Home Run,home_run,False,516782,605200,Starling Marte,Zach Davies,1,0,1,34d8bd82-2089-473d-9993-5e281590db05,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
25,2023-07-04,717498,Groundout,field_out,True,596129,605200,Daniel Vogelbach,Zach Davies,1,0,0,28a7b186-970c-4ea4-b608-343ca9059124,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
26,2023-07-04,717498,Strikeout,strikeout,True,664983,453286,Jake McCarthy,Max Scherzer,0,0,0,94b71808-9290-4616-9a6e-de9a8b33f5ce,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
27,2023-07-04,717498,Groundout,field_out,True,682998,453286,Corbin Carroll,Max Scherzer,0,0,0,0cb54ba4-1330-4ec4-a1e5-db438885bb36,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
28,2023-07-04,717498,Home Run,home_run,False,572233,453286,Christian Walker,Max Scherzer,1,1,0,92cb12ae-d3fb-4e9b-a9a5-d1d58edca6e8,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
29,2023-07-04,717498,Home Run,home_run,False,666971,453286,Lourdes Gurriel Jr.,Max Scherzer,0,0,0,708f720d-e16c-4b96-b7b5-f0c1e3f27452,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
30,2023-07-04,717498,Flyout,field_out,True,656896,453286,Emmanuel Rivera,Max Scherzer,0,0,0,5fad3985-5d47-4b5e-af4e-ca854c787f13,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
31,2023-07-04,717498,Strikeout,strikeout,True,682626,605200,Francisco Alvarez,Zach Davies,0,0,0,a64db7ac-ae9b-41ba-9545-f0c22d71636d,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
32,2023-07-04,717498,Groundout,field_out,True,683146,605200,Brett Baty,Zach Davies,0,0,0,7480b5bd-9e5a-4401-9af3-139bd1cd7556,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
33,2023-07-04,717498,Home Run,home_run,False,607043,605200,Brandon Nimmo,Zach Davies,1,0,0,ea9b21b5-647d-4fc3-9bfd-7b1b09da71a1,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
34,2023-07-04,717498,Strikeout,strikeout,True,502054,605200,Tommy Pham,Zach Davies,0,0,0,58a193fb-8855-48fc-bb9e-7a612643be97,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,
35,2023-07-04,717498,Pop Out,field_out,True,608348,453286,Carson Kelly,Max Scherzer,0,0,0,faf77b83-9101-480e-822b-9d64bd563efe,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,,-0.21,0.51,0.03,93.7,88.4,,84.0,75.4,,0.207,0.255,0.135,0.187,0.25,,,,,,,
