,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,FF_ba,CU_ba,SL_ba,SI_ba,CH_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-04-25,718430,Strikeout,strikeout,True,677594,663559,Julio Rodríguez,Bailey Falter,0,0,0,a7b98109-e592-461e-b800-42a52f6775c1,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
1,2023-04-25,718430,Groundout,field_out,True,664034,663559,Ty France,Bailey Falter,1,0,0,b47f9491-07a4-469e-a021-ae6defe50d7b,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
2,2023-04-25,718430,Strikeout,strikeout,True,553993,663559,Eugenio Suárez,Bailey Falter,0,0,0,b139d72b-e781-451a-82c1-1b33f9e5c1e7,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
3,2023-04-25,718430,Flyout,field_out,True,681082,594835,Bryson Stott,Marco Gonzales,1,1,0,cd3b1d87-79de-40a6-88e5-4d1667e4262f,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
4,2023-04-25,718430,Groundout,field_out,True,607208,594835,Trea Turner,Marco Gonzales,0,0,0,89880714-4397-4a75-bf22-8f42b3b22797,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
5,2023-04-25,718430,Groundout,field_out,True,656941,594835,Kyle Schwarber,Marco Gonzales,0,0,0,3bf3ec68-129f-4488-ad59-b4e96ee79f16,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
6,2023-04-25,718430,Groundout,field_out,True,606192,663559,Teoscar Hernández,Bailey Falter,0,0,0,12bc0567-ab75-4195-aa2e-0d3e8efd434c,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
7,2023-04-25,718430,Groundout,field_out,True,572041,663559,AJ Pollock,Bailey Falter,0,0,0,53975b85-6a80-4be4-9727-74e652aa1f9d,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
8,2023-04-25,718430,Double,double,False,672284,663559,Jarred Kelenic,Bailey Falter,1,0,0,6d4bbf18-24a5-4a05-92a3-4a2552e62d4b,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
9,2023-04-25,718430,Groundout,field_out,True,663728,663559,Cal Raleigh,Bailey Falter,0,0,0,ad6107b3-54c8-47b7-8406-70f00d952b89,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
10,2023-04-25,718430,Pop Out,field_out,True,592206,594835,Nick Castellanos,Marco Gonzales,1,1,0,507d2edc-e7a2-4bd1-9dca-46c86fee8100,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
11,2023-04-25,718430,Groundout,field_out,True,592663,594835,J.T. Realmuto,Marco Gonzales,0,0,0,b44ef890-6d3f-4cd0-b9dc-ee32e5c9c61d,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
12,2023-04-25,718430,Groundout,field_out,True,664761,594835,Alec Bohm,Marco Gonzales,0,0,0,003d6694-a842-4981-aa34-7c65d103b388,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,,0.242,0.302,-1.28,,6.42,,1.1,1.36,89.0,,88.8,,79.3,0.333,0.294,,,0.222,,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,,,,,,,
13,2023-04-25,718430,Strikeout,strikeout,True,676609,663559,José Caballero,Bailey Falter,0,0,0,143351a6-a5fc-49cd-98f4-70e371ebd92b,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,,,,
