,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-13,718193,Pop Out,field_out,True,663647,669330,Ke'Bryan Hayes,Tyler Wells,1,0,0,b616f173-1418-4b71-855b-b0394f6f80e6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
1,2023-05-13,718193,Flyout,field_out,True,668804,669330,Bryan Reynolds,Tyler Wells,0,0,0,f5fe2635-7e5a-482e-87e6-359c1a8e7113,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
2,2023-05-13,718193,Strikeout,strikeout,True,656582,669330,Connor Joe,Tyler Wells,0,0,0,7c440bec-3494-4ff4-bc3b-1110de657973,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
3,2023-05-13,718193,Strikeout,strikeout,True,656775,672710,Cedric Mullins,Roansy Contreras,0,0,0,7055ccca-b0ff-44db-a597-564125259eea,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
4,2023-05-13,718193,Home Run,home_run,False,668939,672710,Adley Rutschman,Roansy Contreras,0,0,0,29772a01-4bf9-4436-a484-63b03343e053,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
5,2023-05-13,718193,Flyout,field_out,True,623993,672710,Anthony Santander,Roansy Contreras,0,0,0,f3d9c5ec-4850-4b98-8efe-e0ec6c132be6,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
6,2023-05-13,718193,Groundout,field_out,True,663624,672710,Ryan Mountcastle,Roansy Contreras,1,0,0,9400eb57-7730-4de0-918d-c3a6a1d3d458,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
7,2023-05-13,718193,Single,single,False,467793,669330,Carlos Santana,Tyler Wells,0,0,0,26a12002-8b77-4c6b-a349-aa9f129f3d3f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
8,2023-05-13,718193,Strikeout,strikeout,True,669261,669330,Jack Suwinski,Tyler Wells,0,0,0,8c4ea07d-31cc-4f9b-ac6b-b5810e455890,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
9,2023-05-13,718193,Flyout,field_out,True,609280,669330,Miguel Andujar,Tyler Wells,0,0,0,c4fce554-1fbf-4857-8c85-4daf0016a728,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
10,2023-05-13,718193,Strikeout,strikeout,True,678225,669330,Ji Hwan Bae,Tyler Wells,0,0,0,9d5f5b4a-8900-4e05-9726-bfd9e4065e08,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
11,2023-05-13,718193,Groundout,field_out,True,624428,672710,Adam Frazier,Roansy Contreras,1,0,0,bc423080-312e-465e-8017-a598a515ac95,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
12,2023-05-13,718193,Flyout,field_out,True,669720,672710,Austin Hays,Roansy Contreras,0,0,0,b4d38512-d861-4653-a595-ee655b348bab,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
13,2023-05-13,718193,Home Run,home_run,False,683002,672710,Gunnar Henderson,Roansy Contreras,0,0,0,140a2994-f5d5-40eb-bd0a-802d1aceed88,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
14,2023-05-13,718193,Groundout,field_out,True,622761,672710,Jorge Mateo,Roansy Contreras,1,0,0,88830fc5-fa37-4ae0-8894-c772166bb9ad,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.46299999999999997,0.11699999999999999,0.341,0.39399999999999996,89.4,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,,0.44299999999999995,0.11699999999999999,0.039,-2.43,,0.86,-1.73,2.33,94.3,,83.6,76.8,0.381,0.273,,0.227,0.222,0.0,,,,,,,,,,,,,,
15,2023-05-13,718193,Strikeout,strikeout,True,572008,669330,Chris Owings,Tyler Wells,0,0,0,bdee063c-2eb3-42c1-97ad-3ea5dac0492d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
16,2023-05-13,718193,Groundout,field_out,True,641511,669330,Jason Delay,Tyler Wells,1,0,0,7d930dad-f1b5-44af-b31d-82caf0fb42d7,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
17,2023-05-13,718193,Groundout,field_out,True,663647,669330,Ke'Bryan Hayes,Tyler Wells,0,0,0,a7a8d387-df52-43bb-ae99-3eb77de9e5bf,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
