,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,SL_ba,FS_ba
10,2023-04-18,718520,Flyout,field_out,True,474832,664353,Brandon Belt,José Urquidy,1,0,0,ce123cb4-eabc-4249-b0a4-48f437f6bcd8,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
11,2023-04-18,718520,Flyout,field_out,True,547989,605135,José Abreu,Chris Bassitt,0,0,0,185397ec-ce9d-4715-8b32-fe11fbd77296,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
12,2023-04-18,718520,Strikeout,strikeout,True,663656,605135,Kyle Tucker,Chris Bassitt,0,0,0,5eb3d72c-aee4-4e76-b4b5-c1560b435900,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
13,2023-04-18,718520,Groundout,field_out,True,665161,605135,Jeremy Peña,Chris Bassitt,0,0,0,b9c83892-3d97-4e01-9508-92b34c300eee,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
14,2023-04-18,718520,Single,single,False,593160,664353,Whit Merrifield,José Urquidy,1,0,0,3252684c-3cac-4fba-a6c0-15f069994dff,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
15,2023-04-18,718520,Flyout,field_out,True,669289,664353,Santiago Espinal,José Urquidy,1,0,0,356da519-28b6-4405-8d3b-5da94ef372f5,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
16,2023-04-18,718520,Grounded Into DP,grounded_into_double_play,True,543807,664353,George Springer,José Urquidy,0,0,1,428aa93e-881c-4959-b7fc-351b8182a1e3,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
17,2023-04-18,718520,Lineout,field_out,True,667452,605135,Corey Julks,Chris Bassitt,0,0,0,513bceb1-5743-4688-b7de-f4533f3c38f3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
18,2023-04-18,718520,Strikeout,strikeout,True,676694,605135,Jake Meyers,Chris Bassitt,0,0,0,41ec81ff-13ee-4e3b-849c-3e5389b67fb1,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
19,2023-04-18,718520,Groundout,field_out,True,455117,605135,Martín Maldonado,Chris Bassitt,0,0,0,12b7df59-b91a-4495-bc08-001489129619,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
20,2023-04-18,718520,Strikeout,strikeout,True,666182,664353,Bo Bichette,José Urquidy,0,0,0,8a89ec5a-7c3c-47dd-9cdb-effe907e2002,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
21,2023-04-18,718520,Home Run,home_run,False,665489,664353,Vladimir Guerrero Jr.,José Urquidy,0,0,0,9f49f65d-b5bb-41ad-88f8-63ac3d56722b,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
22,2023-04-18,718520,Strikeout,strikeout,True,662139,664353,Daulton Varsho,José Urquidy,0,0,0,9752e320-2b7c-4669-84d5-e581a9192a77,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
23,2023-04-18,718520,Home Run,home_run,False,656305,664353,Matt Chapman,José Urquidy,1,0,0,eaf807ee-4722-455e-bfcc-a1e83fab35f7,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
24,2023-04-18,718520,Groundout,field_out,True,672386,664353,Alejandro Kirk,José Urquidy,1,0,0,ed9c6d68-fdce-4ba6-8eb7-75532ed96a1b,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
25,2023-04-18,718520,Strikeout,strikeout,True,643289,605135,Mauricio Dubón,Chris Bassitt,0,0,0,c5ad226c-b80b-42f2-a48b-37650ade16bf,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
26,2023-04-18,718520,Flyout,field_out,True,608324,605135,Alex Bregman,Chris Bassitt,1,0,0,558df61e-ec5d-4002-884e-ec559732271b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
27,2023-04-18,718520,Walk,walk,False,670541,605135,Yordan Alvarez,Chris Bassitt,1,0,0,ba0d5360-ad44-49c9-9b08-117e49b00a17,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
28,2023-04-18,718520,Single,single,False,547989,605135,José Abreu,Chris Bassitt,1,0,1,bb16c02c-9d43-47e7-811f-e63fb32ab33c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
29,2023-04-18,718520,Groundout,field_out,True,663656,605135,Kyle Tucker,Chris Bassitt,0,0,0,b09a3031-06c0-4763-8218-0356eaf61b23,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.39299999999999996,0.09300000000000001,0.136,0.126,0.065,-3.9,2.11,-0.72,0.67,1.71,92.4,91.9,75.6,70.7,0.333,0.189,0.197,0.22,0.192,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,-1.13,-3.07,87.8,82.6,0.274,0.227,0.375
30,2023-04-18,718520,Walk,walk,False,474832,664353,Brandon Belt,José Urquidy,1,0,0,4ebe2ad9-22c4-44a5-8d05-a9fb65d3a6ed,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
31,2023-04-18,718520,Single,single,False,593160,664353,Whit Merrifield,José Urquidy,1,0,1,fd147ef4-bc1b-437b-8660-9940bd20adab,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
32,2023-04-18,718520,Single,single,False,669289,664353,Santiago Espinal,José Urquidy,0,0,1,89beaa5a-50e8-48b5-a037-445b1c3ce328,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
33,2023-04-18,718520,Strikeout,strikeout,True,543807,664353,George Springer,José Urquidy,0,0,0,e6dc6b0e-93cc-4bee-a430-723ece4ebe46,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
34,2023-04-18,718520,Single,single,False,666182,664353,Bo Bichette,José Urquidy,0,0,1,315243f2-703f-4e9a-b69c-5c08db6fce50,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
