,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FS_ba,SI_ba,FC_ba,FF_ba,CU_ba,ST_ba,SL_ba,vCH (sc),CH%,wCH/C,Stf+ CH,Loc+ CH,Pit+ CH
10,2023-05-07,718270,Strikeout,strikeout,True,656941,656557,Kyle Schwarber,Tanner Houck,0,0,0,6a5b13b5-61e0-4672-8254-720facf7d162,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
11,2023-05-07,718270,Single,single,False,592663,656557,J.T. Realmuto,Tanner Houck,1,0,0,721f4d19-e9d8-42e9-ae12-837ea338b713,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
12,2023-05-07,718270,Caught Stealing 2B,caught_stealing_2b,True,664761,656557,Alec Bohm,Tanner Houck,0,0,0,1741b5a4-858d-4250-a13f-4d8d6d9259a8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
13,2023-05-07,718270,Groundout,field_out,True,665839,592836,Enmanuel Valdez,Taijuan Walker,0,0,0,e02efb3a-c7f1-40ec-adf7-4a69fbb257ba,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
14,2023-05-07,718270,Groundout,field_out,True,571771,592836,Enrique Hernández,Taijuan Walker,0,0,0,4d0606fd-7f1a-4e68-86f0-9116231debd3,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
15,2023-05-07,718270,Groundout,field_out,True,657136,592836,Connor Wong,Taijuan Walker,0,0,0,87479026-bdbf-4238-b40b-d7c1eabdc222,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
16,2023-05-07,718270,Groundout,field_out,True,664761,656557,Alec Bohm,Tanner Houck,0,0,0,c98e666e-a789-4522-802d-51a703d5ee87,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
17,2023-05-07,718270,Flyout,field_out,True,669016,656557,Brandon Marsh,Tanner Houck,0,0,0,3bbdae30-a2ae-42e2-9f7a-aefbd1c93a61,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
18,2023-05-07,718270,Pop Out,field_out,True,624641,656557,Edmundo Sosa,Tanner Houck,1,0,0,b697003a-e09a-4ff3-9a9b-2d75c1282c05,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
19,2023-05-07,718270,Strikeout,strikeout,True,657077,592836,Alex Verdugo,Taijuan Walker,0,0,0,20cb8133-afc9-4213-9078-7c5d0db8355a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
20,2023-05-07,718270,Flyout,field_out,True,807799,592836,Masataka Yoshida,Taijuan Walker,0,0,0,fcc46689-3bee-47a5-b992-97a08fc2aaab,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
21,2023-05-07,718270,Single,single,False,606132,592836,Raimel Tapia,Taijuan Walker,1,0,0,422b86de-d4ec-498f-9dd7-9f972cfed551,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
22,2023-05-07,718270,Caught Stealing 2B,caught_stealing_2b,True,646240,592836,Rafael Devers,Taijuan Walker,1,0,0,41cc5f74-95e3-4537-a827-908b0a7f79f9,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
23,2023-05-07,718270,Single,single,False,681082,656557,Bryson Stott,Tanner Houck,1,0,0,d86e9c61-493e-4ffc-bfe7-354ebac2e260,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
24,2023-05-07,718270,Single,single,False,607208,656557,Trea Turner,Tanner Houck,0,0,1,f7ec2f82-52b1-407b-be38-44acfafb7cf9,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
25,2023-05-07,718270,Walk,walk,False,547180,656557,Bryce Harper,Tanner Houck,0,0,1,78018aca-c447-46ab-a973-c05e5a38e472,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
26,2023-05-07,718270,Forceout,force_out,True,592206,656557,Nick Castellanos,Tanner Houck,0,0,1,49b92d06-9478-47db-a2e9-85bbee569dc3,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
27,2023-05-07,718270,Single,single,False,656941,656557,Kyle Schwarber,Tanner Houck,0,0,1,d1b71f0c-6fd8-4cb8-83ce-71de47d385f3,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
28,2023-05-07,718270,Flyout,field_out,True,592663,656557,J.T. Realmuto,Tanner Houck,1,0,0,ec256258-598e-45f6-b3ac-75d02ce90afc,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
29,2023-05-07,718270,Forceout,force_out,True,664761,656557,Alec Bohm,Tanner Houck,0,0,1,a6c1bd55-5781-4b95-9fc5-7b60c6e84a57,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
30,2023-05-07,718270,Strikeout,strikeout,True,646240,592836,Rafael Devers,Taijuan Walker,0,0,0,3487a7ea-9535-42a3-862b-66a1b99b1ee0,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
31,2023-05-07,718270,Groundout,field_out,True,680776,592836,Jarren Duran,Taijuan Walker,0,0,0,b6d9282f-0908-4247-93cf-f52871b6d99d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
32,2023-05-07,718270,Home Run,home_run,False,671213,592836,Triston Casas,Taijuan Walker,0,0,0,d5b970ee-75d6-468e-a7d7-00b5400b56ad,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
33,2023-05-07,718270,Groundout,field_out,True,665839,592836,Enmanuel Valdez,Taijuan Walker,0,0,0,f16fa5df-88f5-452b-91ad-19def007a5c2,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,
34,2023-05-07,718270,Lineout,field_out,True,669016,656557,Brandon Marsh,Tanner Houck,0,0,0,e86c6fc2-e530-4775-bac4-4a7b1352c546,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.31,0.306,0.229,0.325,,,0.178,,,,,,
