,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,CH_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-06-10,717815,Lineout,field_out,True,643289,663474,Mauricio Dubón,Triston McKenzie,0,0,0,298bb638-03a3-41ca-90b8-34e224d16197,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-10,717815,Double,double,False,514888,663474,Jose Altuve,Triston McKenzie,0,0,0,78cc5b28-0737-4177-958a-cb947c0a3ebc,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-10,717815,Single,single,False,608324,663474,Alex Bregman,Triston McKenzie,0,0,1,a18b81e6-c45c-4e51-85d8-3769050ba163,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-10,717815,Flyout,field_out,True,663656,663474,Kyle Tucker,Triston McKenzie,0,0,0,06f51d44-6e92-4da1-98ca-b5c85aa136dd,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-10,717815,Home Run,home_run,False,547989,663474,José Abreu,Triston McKenzie,1,0,1,97dffd3e-c3b3-45a2-a5b6-ad7487237168,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-10,717815,Groundout,field_out,True,665161,663474,Jeremy Peña,Triston McKenzie,1,0,0,388a57ad-1bc6-4121-aee0-2c128493779d,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,113.0,107.0,103.0,99.0,92.0,93.0,89.0,86.0,91.0,0.633,0.2,0.16699999999999998,-0.33,1.5,-0.41,92.4,85.2,78.8,0.22,0.083,0.286,,,,,,,,,,,,,,,,,,,,,,
6,2023-06-10,717815,Lineout,field_out,True,680757,641585,Steven Kwan,J.P. France,1,0,0,e03f72d6-0afe-44fa-a879-3f85d4042645,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
7,2023-06-10,717815,Double,double,False,642708,641585,Amed Rosario,J.P. France,0,0,0,ca42019e-0e0e-41f0-8496-f8568d935e43,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
8,2023-06-10,717815,Single,single,False,608070,641585,José Ramírez,J.P. France,0,0,1,997699c1-efc6-4b19-ba14-97f5ad6275bf,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
9,2023-06-10,717815,Sac Fly,sac_fly,True,647304,641585,Josh Naylor,J.P. France,0,0,1,b9b08781-25bd-4e9e-8b59-87ec81baa9df,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
10,2023-06-10,717815,Single,single,False,686823,641585,Will Brennan,J.P. France,1,1,1,c2fce90b-9c81-44e7-acbd-e8086dcc2455,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
11,2023-06-10,717815,Groundout,field_out,True,672356,641585,Gabriel Arias,J.P. France,0,0,0,292d8f49-9f0e-441c-9bdb-7d2f6f10ad91,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.13699999999999998,-0.26,-2.09,0.16,93.0,80.1,76.0,0.308,,0.145,81.8,75.0,102.0,112.0,116.0,108.0,103.0,0.18899999999999997,0.152,0.33,2.51,86.8,0.317,0.183,0.25,,,,,,,
