,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,wFA/C,wSI/C,wSL/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,FC_ba,CU_ba,CH_ba,FS%,wFS/C,vFS,ST_ba,FS_ba
10,2023-09-06,716695,Strikeout,strikeout,True,681546,595345,James Outman,Steven Okert,0,0,0,6db7ee75-a16b-4b2f-a93e-4fa331a8035e,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-06,716695,Grounded Into DP,grounded_into_double_play,True,500743,595345,Miguel Rojas,Steven Okert,0,0,1,573d9013-7e5e-4fdb-9ab1-1632a425fe11,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-06,716695,Pop Out,field_out,True,650559,458681,Bryan De La Cruz,Lance Lynn,1,1,0,5a7080ea-7b2e-4e9d-9fb9-bf5e60dcf149,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
13,2023-09-06,716695,Groundout,field_out,True,660821,458681,Jesús Sánchez,Lance Lynn,0,0,0,6eea74b2-c521-4e1d-815d-cc12a4547970,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
14,2023-09-06,716695,Flyout,field_out,True,669364,458681,Xavier Edwards,Lance Lynn,1,0,0,165e5004-debe-42c3-9280-e368f0d5985b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
15,2023-09-06,716695,Pop Out,field_out,True,543939,595345,Kolten Wong,Steven Okert,1,0,0,5e82241a-22b2-44b0-8ecc-2d48f6ab6e9c,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-06,716695,Pop Out,field_out,True,605141,595345,Mookie Betts,Steven Okert,0,0,0,8ea0cdd4-fe52-4499-a55e-f3925259e178,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-06,716695,Walk,walk,False,518692,595345,Freddie Freeman,Steven Okert,0,0,0,8211d1da-3d9e-487f-90bf-111e6630d9cd,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-06,716695,Flyout,field_out,True,669257,595345,Will Smith,Steven Okert,0,0,0,ac6a28b4-6d68-4adf-b91e-987bb073a8ce,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,92.0,94.0,88.0,,,,127.0,96.0,105.0,0.001,0.386,0.613,-1.92,-2.69,1.38,93.8,94.2,81.9,,0.194,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-06,716695,Groundout,field_out,True,607732,458681,Jacob Stallings,Lance Lynn,0,0,0,12b6eed6-3c16-4bce-b9d2-2bd14b061090,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
20,2023-09-06,716695,Groundout,field_out,True,621563,458681,Joey Wendle,Lance Lynn,1,0,0,2d6b2422-8b44-46ad-8d58-22a7775720b9,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
21,2023-09-06,716695,Groundout,field_out,True,650333,458681,Luis Arraez,Lance Lynn,0,0,0,41fe8401-5a25-4b10-87f0-e697eedc1bc0,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
22,2023-09-06,716695,Flyout,field_out,True,571970,640462,Max Muncy,A.J. Puk,0,0,0,ae4453fd-c974-4ed5-a246-da9a165b331c,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,0.051,0.511,0.426,0.74,1.68,-0.59,95.8,95.3,84.0,0.273,,0.238,87.8,102.0,110.0,98.0,,,,,,,,,0.008,,,-5.52,,,,,,0.004,9.71,86.3,0.241,
23,2023-09-06,716695,Groundout,field_out,True,444482,640462,David Peralta,A.J. Puk,0,0,0,67c8baf1-033d-4225-b9f0-f618271c50d2,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,0.051,0.511,0.426,0.74,1.68,-0.59,95.8,95.3,84.0,0.273,,0.238,87.8,102.0,110.0,98.0,,,,,,,,,0.008,,,-5.52,,,,,,0.004,9.71,86.3,0.241,
24,2023-09-06,716695,Home Run,home_run,False,518792,640462,Jason Heyward,A.J. Puk,1,1,0,d536b26f-40c1-4193-bb5e-11722e14faa3,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,0.051,0.511,0.426,0.74,1.68,-0.59,95.8,95.3,84.0,0.273,,0.238,87.8,102.0,110.0,98.0,,,,,,,,,0.008,,,-5.52,,,,,,0.004,9.71,86.3,0.241,
25,2023-09-06,716695,Groundout,field_out,True,681546,640462,James Outman,A.J. Puk,1,0,0,e07333a6-ec96-4a31-bd68-624c62e46854,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,0.051,0.511,0.426,0.74,1.68,-0.59,95.8,95.3,84.0,0.273,,0.238,87.8,102.0,110.0,98.0,,,,,,,,,0.008,,,-5.52,,,,,,0.004,9.71,86.3,0.241,
26,2023-09-06,716695,Field Error,field_error,False,669394,458681,Jake Burger,Lance Lynn,0,0,0,9d33b121-a0e9-4f5c-87d3-d443229838f1,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
27,2023-09-06,716695,Strikeout,strikeout,True,605137,458681,Josh Bell,Lance Lynn,0,0,0,7c6ccd75-5207-45d8-a7ee-947aa9b511af,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
28,2023-09-06,716695,Single,single,False,665862,458681,Jazz Chisholm Jr.,Lance Lynn,0,0,1,3d607d46-eb0b-40a6-a939-5bdf293dd488,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
29,2023-09-06,716695,Flyout,field_out,True,650559,458681,Bryan De La Cruz,Lance Lynn,0,0,0,9e41b081-c06d-43b0-a1e3-af40582af8d4,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
30,2023-09-06,716695,Walk,walk,False,660821,458681,Jesús Sánchez,Lance Lynn,1,0,1,4eb144ac-ec4e-42be-b553-8a68294fbee4,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
31,2023-09-06,716695,Flyout,field_out,True,669364,458681,Xavier Edwards,Lance Lynn,0,0,0,798e56c9-b3f3-4d17-a0b6-e8fb496f8c2e,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
32,2023-09-06,716695,Walk,walk,False,500743,665795,Miguel Rojas,Edward Cabrera,0,0,0,743a43fc-444a-4ac1-9f39-ac5a6f3e44d3,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.19,-0.3,-0.71,96.2,96.1,88.2,0.28,0.222,0.211,92.9,91.0,98.0,99.0,109.0,102.0,103.0,,,,,0.23399999999999999,0.314,,-0.37,1.29,,84.6,,0.24,0.186,,,,,
33,2023-09-06,716695,Strikeout,strikeout,True,543939,665795,Kolten Wong,Edward Cabrera,0,0,0,196b727e-9299-45a1-a8dd-c1fcb55a722f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.19,-0.3,-0.71,96.2,96.1,88.2,0.28,0.222,0.211,92.9,91.0,98.0,99.0,109.0,102.0,103.0,,,,,0.23399999999999999,0.314,,-0.37,1.29,,84.6,,0.24,0.186,,,,,
34,2023-09-06,716695,Walk,walk,False,605141,665795,Mookie Betts,Edward Cabrera,1,0,1,e02c1a95-713d-4eb4-8c13-f8f0e0bb841c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.19,-0.3,-0.71,96.2,96.1,88.2,0.28,0.222,0.211,92.9,91.0,98.0,99.0,109.0,102.0,103.0,,,,,0.23399999999999999,0.314,,-0.37,1.29,,84.6,,0.24,0.186,,,,,
35,2023-09-06,716695,Strikeout,strikeout,True,518692,665795,Freddie Freeman,Edward Cabrera,0,0,0,5b907389-2b7e-49c3-98c3-cf73ff41ba22,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.19,-0.3,-0.71,96.2,96.1,88.2,0.28,0.222,0.211,92.9,91.0,98.0,99.0,109.0,102.0,103.0,,,,,0.23399999999999999,0.314,,-0.37,1.29,,84.6,,0.24,0.186,,,,,
36,2023-09-06,716695,Strikeout,strikeout,True,669257,665795,Will Smith,Edward Cabrera,0,0,0,4844ead7-f4e5-4dda-b22a-b216c6fdd746,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.19,-0.3,-0.71,96.2,96.1,88.2,0.28,0.222,0.211,92.9,91.0,98.0,99.0,109.0,102.0,103.0,,,,,0.23399999999999999,0.314,,-0.37,1.29,,84.6,,0.24,0.186,,,,,
37,2023-09-06,716695,Double,double,False,607732,458681,Jacob Stallings,Lance Lynn,0,0,0,64938ae7-d861-4a67-9b21-e54bc766e04a,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,-0.4,1.21,-3.65,92.4,91.4,83.0,0.239,0.286,0.255,84.9,56.0,95.0,90.0,109.0,97.0,106.0,104.0,105.0,99.0,0.23,0.07400000000000001,0.07,-0.35,-2.24,-1.23,88.7,80.8,0.273,0.208,0.302,,,,,
