,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba
10,2023-06-30,717551,Strikeout,strikeout,True,667670,621383,Brent Rooker,Tanner Banks,0,0,0,a7325f37-0551-44af-9f14-61315eabfc89,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
11,2023-06-30,717551,Walk,walk,False,462101,665622,Elvis Andrus,Luis Medina,1,0,0,83a5ffca-592d-4760-abb3-85ceeb469735,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
12,2023-06-30,717551,Forceout,force_out,True,621545,665622,Zach Remillard,Luis Medina,1,0,1,8a78f15d-d50f-4643-b669-745f16914f8f,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
13,2023-06-30,717551,Walk,walk,False,643217,665622,Andrew Benintendi,Luis Medina,0,0,1,590aa53a-fd8b-43c3-aec6-7423b1533303,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
14,2023-06-30,717551,Strikeout,strikeout,True,641313,665622,Tim Anderson,Luis Medina,0,0,0,dc508af8-dc8f-44a6-9084-0b7c08de5b1f,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
15,2023-06-30,717551,Walk,walk,False,673357,665622,Luis Robert Jr.,Luis Medina,1,0,1,652ba453-e45d-4de7-baa1-92805ad47144,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
16,2023-06-30,717551,Forceout,force_out,True,650391,665622,Eloy Jiménez,Luis Medina,0,0,1,3d420b03-bb59-4d16-8641-9de82d925e43,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
17,2023-06-30,717551,Walk,walk,False,668709,621383,JJ Bleday,Tanner Banks,1,0,0,241f9463-2252-4312-bbb9-8256cf373bce,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
18,2023-06-30,717551,Double,double,False,649557,621383,Aledmys Díaz,Tanner Banks,0,0,1,21ba6274-9de0-4ae9-9422-75e8286a7620,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
19,2023-06-30,717551,Single,single,False,669127,621383,Shea Langeliers,Tanner Banks,1,0,1,a0fe1663-c7bd-4836-a1c2-e6f19be7c79b,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
20,2023-06-30,717551,Sac Fly,sac_fly,True,607054,621383,Jace Peterson,Tanner Banks,0,0,1,2fe4f868-b7bf-4233-a635-0a0b2a8c5118,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
21,2023-06-30,717551,Triple,triple,False,643393,621383,Tony Kemp,Tanner Banks,0,0,1,25af4094-4b6b-4f95-b9a8-a8ee5c30bcbe,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
22,2023-06-30,717551,Sac Fly,sac_fly,True,665923,621383,Esteury Ruiz,Tanner Banks,0,0,1,e4a5ad8e-b90b-4ffd-be6a-fbd0e0cfc28f,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
23,2023-06-30,717551,Groundout,field_out,True,672478,621383,Jordan Diaz,Tanner Banks,0,0,0,5d4cc5b3-bc61-4017-8125-b7cf47f392a6,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
24,2023-06-30,717551,Groundout,field_out,True,683734,665622,Andrew Vaughn,Luis Medina,1,1,0,f4283584-1fb3-47a7-95f3-5a346d2d4971,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
25,2023-06-30,717551,Groundout,field_out,True,518735,665622,Yasmani Grandal,Luis Medina,1,0,0,390cfc3b-02b8-4aa6-8439-5f5f2a620de4,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
26,2023-06-30,717551,Groundout,field_out,True,657757,665622,Gavin Sheets,Luis Medina,0,0,0,a1b91a04-dc27-4abc-b7e2-8e901e71c79f,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
27,2023-06-30,717551,Flyout,field_out,True,542208,621383,Carlos Pérez,Tanner Banks,1,0,0,b320d1dd-e732-4c87-b153-fd5963396853,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
28,2023-06-30,717551,Triple,triple,False,667670,621383,Brent Rooker,Tanner Banks,1,0,0,981b1153-58ea-4d4f-af4d-4ecacff90962,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
29,2023-06-30,717551,Flyout,field_out,True,668709,621383,JJ Bleday,Tanner Banks,0,0,0,ea35f330-e747-4627-8ad9-1499969349d4,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
30,2023-06-30,717551,Strikeout,strikeout,True,649557,621383,Aledmys Díaz,Tanner Banks,0,0,0,4d7f15b3-7353-480c-88cd-089291c86a8c,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
31,2023-06-30,717551,Groundout,field_out,True,462101,665622,Elvis Andrus,Luis Medina,0,0,0,a72af97b-10a6-44fb-8f29-4fb32fa95472,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
32,2023-06-30,717551,Walk,walk,False,621545,665622,Zach Remillard,Luis Medina,0,0,0,2812ab72-5709-4095-966a-24514985c06b,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
33,2023-06-30,717551,Forceout,force_out,True,643217,665622,Andrew Benintendi,Luis Medina,0,0,1,4e03939f-55df-482f-8d11-18695fe8bb0c,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
34,2023-06-30,717551,Strikeout,strikeout,True,641313,665622,Tim Anderson,Luis Medina,0,0,0,c0aa65bf-6aa7-4e03-ba47-b6d74b46ede2,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
35,2023-06-30,717551,Strikeout,strikeout,True,669127,621383,Shea Langeliers,Tanner Banks,0,0,0,2e9638c7-84d7-447b-8e21-14239464e992,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
36,2023-06-30,717551,Groundout,field_out,True,607054,621383,Jace Peterson,Tanner Banks,0,0,0,a5ce80a9-84ec-48ff-a050-49a25bb31e0e,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.027999999999999997,0.354,0.303,0.151,0.165,-0.84,-1.44,1.17,-3.1,2.23,92.6,91.4,86.3,80.9,0.291,0.225,0.5,0.31,0.162,,,,,,,,,,,,,,,
