,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
10,2023-05-03,718325,Pop Out,field_out,True,605113,571760,Nick Ahmed,Andrew Heaney,0,0,0,bb95e8b7-c19a-471e-b04c-9296e470177c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-03,718325,Strikeout,strikeout,True,677950,571760,Alek Thomas,Andrew Heaney,0,0,0,dc343ae0-fdc8-430d-87f8-9918b74dea2f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-03,718325,Strikeout,strikeout,True,673962,694297,Josh Jung,Brandon Pfaadt,0,0,0,1e5e5b62-3b37-457c-92cf-b369f6b76bb6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
13,2023-05-03,718325,Home Run,home_run,False,641680,694297,Jonah Heim,Brandon Pfaadt,1,0,0,93895eb9-1175-4f1a-acc1-6c34eddfb8b1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
14,2023-05-03,718325,Lineout,field_out,True,677649,694297,Ezequiel Duran,Brandon Pfaadt,0,0,0,88c56c68-3ffc-4fbe-adf2-a9442a7f0421,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
15,2023-05-03,718325,Single,single,False,665750,694297,Leody Taveras,Brandon Pfaadt,0,0,0,e591034b-7e2e-4fc3-9b05-e0fe9e9ddaa2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
16,2023-05-03,718325,Caught Stealing 2B,caught_stealing_2b,True,506702,694297,Sandy León,Brandon Pfaadt,1,0,0,0ac342fa-5d08-4bee-a8c8-33810e8af59d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
17,2023-05-03,718325,Walk,walk,False,645444,571760,Jose Herrera,Andrew Heaney,0,0,0,ed03ea3e-20ce-4d8c-82d8-ecf2a870fb7f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-03,718325,Flyout,field_out,True,606466,571760,Ketel Marte,Andrew Heaney,1,0,0,c1720a8e-47c2-4bc1-9606-3db04dcf49df,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-03,718325,Strikeout,strikeout,True,656896,571760,Emmanuel Rivera,Andrew Heaney,0,0,0,f958af17-8e30-484d-89a5-2cfe984dec90,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-03,718325,Walk,walk,False,666971,571760,Lourdes Gurriel Jr.,Andrew Heaney,1,0,1,e7f703d1-c18c-429f-a61e-464bb7ece1e4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-03,718325,Home Run,home_run,False,572233,571760,Christian Walker,Andrew Heaney,1,1,1,101c8fbd-4095-4003-a579-879057c6ee13,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-03,718325,Groundout,field_out,True,446334,571760,Evan Longoria,Andrew Heaney,0,0,0,a02b5f82-74d9-42b4-aef5-b04e2cbf96dc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-03,718325,Strikeout,strikeout,True,506702,694297,Sandy León,Brandon Pfaadt,0,0,0,5c1a431f-9b7f-44a4-8a5d-e3eae5d97087,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
24,2023-05-03,718325,Single,single,False,543760,694297,Marcus Semien,Brandon Pfaadt,0,0,0,7d8112eb-a1a1-455e-8446-ed5732681333,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
25,2023-05-03,718325,Groundout,field_out,True,608671,694297,Travis Jankowski,Brandon Pfaadt,0,0,1,fb3c3416-fbd0-4e32-b3ea-8565a8f6dec7,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
26,2023-05-03,718325,Groundout,field_out,True,663993,694297,Nathaniel Lowe,Brandon Pfaadt,1,0,0,0ae918ca-1ef4-431a-b819-fd1d3dec22f1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
27,2023-05-03,718325,Groundout,field_out,True,666150,571760,Dominic Fletcher,Andrew Heaney,0,0,0,abddf7c6-9ab0-4f55-b5fe-aec3707c6ac7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-03,718325,Groundout,field_out,True,605113,571760,Nick Ahmed,Andrew Heaney,0,0,0,60526949-914b-42fd-aaf8-3d183e00d812,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-03,718325,Strikeout,strikeout,True,677950,571760,Alek Thomas,Andrew Heaney,0,0,0,a0d80432-c055-4775-b94c-1257d0166416,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-03,718325,Flyout,field_out,True,666969,694297,Adolis García,Brandon Pfaadt,0,0,0,ec5a8d08-09e1-4c7b-8265-dd8e515bb1bc,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
31,2023-05-03,718325,Home Run,home_run,False,673962,694297,Josh Jung,Brandon Pfaadt,0,0,0,e8f9db0b-64f0-4261-a969-2e76b4683171,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
32,2023-05-03,718325,Strikeout,strikeout,True,641680,694297,Jonah Heim,Brandon Pfaadt,0,0,0,2b6e9892-dbb1-45eb-a763-a9efa5917af7,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
33,2023-05-03,718325,Flyout,field_out,True,677649,694297,Ezequiel Duran,Brandon Pfaadt,0,0,0,9b674f96-a3be-4455-b16c-dcf20bf7e0da,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.45399999999999996,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,83.8,78.8,0.327,,0.4,97.0,108.0,100.0,0.099,-0.03,93.1,0.18,0.313,0.294,,,,,,,,,,,,,,,,,,,,
34,2023-05-03,718325,Walk,walk,False,645444,571760,Jose Herrera,Andrew Heaney,0,0,0,5ac7370a-150c-4d7a-aff8-08cedabd0782,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-03,718325,Home Run,home_run,False,606466,571760,Ketel Marte,Andrew Heaney,0,0,1,66781bea-f73e-4db2-800a-0a82b1ad03d7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-03,718325,Groundout,field_out,True,656896,571760,Emmanuel Rivera,Andrew Heaney,1,0,0,5f071c5f-7b2a-4862-b5fb-d699e3b1dbbc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
