,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,KC%,KN%,wKC/C,wKN/C,vKC,CU_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-08-05,717109,Groundout,field_out,True,519058,669923,Mike Moustakas,George Kirby,0,0,0,74a546ff-b723-4a69-9af8-f817f7ad732e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
11,2023-08-05,717109,Groundout,field_out,True,592273,669923,Brandon Drury,George Kirby,1,0,0,c114d1da-866f-412b-b851-e132b09ecf3a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
12,2023-08-05,717109,Strikeout,strikeout,True,666160,669923,Mickey Moniak,George Kirby,0,0,0,5e78188c-a259-4b6d-8cd9-b6e9d3643213,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
13,2023-08-05,717109,Strikeout,strikeout,True,608596,542881,Tom Murphy,Tyler Anderson,0,0,0,f7eab55e-6986-4f75-8773-7b7f3d0ac2b5,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
14,2023-08-05,717109,Double,double,False,664238,542881,Dylan Moore,Tyler Anderson,0,0,0,9e7fc6f0-e58b-4521-a296-4cd045c42367,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
15,2023-08-05,717109,Groundout,field_out,True,676609,542881,José Caballero,Tyler Anderson,1,0,0,b6cb5057-7be6-4982-9e69-37e64c807fd3,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
16,2023-08-05,717109,Walk,walk,False,641487,542881,J.P. Crawford,Tyler Anderson,1,0,0,8b42a2cc-134c-4dd3-924b-09ebf53f7f54,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
17,2023-08-05,717109,Double,double,False,677594,542881,Julio Rodríguez,Tyler Anderson,1,0,1,98439dfb-19db-4614-a83e-3dbf844ec267,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
18,2023-08-05,717109,Strikeout,strikeout,True,553993,542881,Eugenio Suárez,Tyler Anderson,0,0,0,8cd397a2-331c-4c0c-a098-9a05ee3f7089,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
19,2023-08-05,717109,Flyout,field_out,True,592669,669923,Hunter Renfroe,George Kirby,0,0,0,b7152da2-3654-4cac-878f-5deb1ed4bd10,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
20,2023-08-05,717109,Home Run,home_run,False,545341,669923,Randal Grichuk,George Kirby,0,0,0,a581a3bf-7cb2-4fdf-bfa6-7d645c8485cb,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
21,2023-08-05,717109,Groundout,field_out,True,595453,669923,Chad Wallach,George Kirby,1,0,0,35107b50-55c8-4faf-a8e4-4e1e224feae6,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
22,2023-08-05,717109,Groundout,field_out,True,650859,669923,Luis Rengifo,George Kirby,1,1,0,4d850642-72d1-4155-b259-bce0d5ea00fb,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
23,2023-08-05,717109,Flyout,field_out,True,606192,542881,Teoscar Hernández,Tyler Anderson,1,0,0,f0b4ae7d-763c-499c-a8f4-e335ee3252f5,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
24,2023-08-05,717109,Lineout,field_out,True,664034,542881,Ty France,Tyler Anderson,0,0,0,fb2bd6b9-a36a-4258-b664-19308ce4ac4f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
25,2023-08-05,717109,Strikeout,strikeout,True,663728,542881,Cal Raleigh,Tyler Anderson,0,0,0,bb1f9356-49c4-458c-8e95-260e49191354,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
26,2023-08-05,717109,Lineout,field_out,True,660271,669923,Shohei Ohtani,George Kirby,1,1,0,e66548b9-eff1-47d6-bee2-f3a769ce0991,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
27,2023-08-05,717109,Strikeout,strikeout,True,543068,669923,C.J. Cron,George Kirby,0,0,0,1b2b9f29-0c4c-4952-ab75-60fd1097073d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
28,2023-08-05,717109,Pop Out,field_out,True,519058,669923,Mike Moustakas,George Kirby,1,0,0,f171140d-b6d2-4d3d-9304-9e65ed6a6b3d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,,0.018000000000000002,1.34,,1.07,0.43,1.03,,-5.31,96.1,,84.9,95.8,86.3,,0.234,0.5,,0.261,0.264,75.1,95.0,103.0,110.0,0.115,0.001,0.35,0.26,81.8,0.265,0.143,,,
29,2023-08-05,717109,Walk,walk,False,608596,542881,Tom Murphy,Tyler Anderson,1,0,0,4c233a22-fa59-4770-9efe-e7e04260e848,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
30,2023-08-05,717109,Strikeout,strikeout,True,664238,542881,Dylan Moore,Tyler Anderson,0,0,0,1c5311e9-71a8-4cd3-b88d-28a6aa466b21,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
31,2023-08-05,717109,Pop Out,field_out,True,676609,542881,José Caballero,Tyler Anderson,1,0,0,06eb682b-c6f1-4e37-9724-9dfd3145e723,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
32,2023-08-05,717109,Groundout,field_out,True,641487,542881,J.P. Crawford,Tyler Anderson,0,0,0,f5413330-0999-423b-9668-87bac19fb112,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.001,0.006999999999999999,0.002,0.33799999999999997,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,0.08,90.1,85.1,90.1,88.5,78.1,72.9,0.301,0.238,0.239,0.36,0.2,,,,,,,,,,,,,,
