,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,SL_ba,FF_ba,CU_ba,FC_ba,SI_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI
10,2023-06-03,717905,Strikeout,strikeout,True,624431,675627,Jose Trevino,Michael Grove,0,0,0,38904723-f61f-41f4-acab-336d4246d6df,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
11,2023-06-03,717905,Pop Out,field_out,True,571970,543037,Max Muncy,Gerrit Cole,0,0,0,111971e4-0523-400d-8846-78c118a7a495,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
12,2023-06-03,717905,Flyout,field_out,True,502110,543037,J.D. Martinez,Gerrit Cole,0,0,0,f9447bdf-0057-4c54-8cc6-7011c4d5fbeb,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
13,2023-06-03,717905,Hit By Pitch,hit_by_pitch,False,518792,543037,Jason Heyward,Gerrit Cole,1,0,0,a8af8878-4390-4371-93f6-47d9834162dd,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
14,2023-06-03,717905,Single,single,False,444482,543037,David Peralta,Gerrit Cole,0,0,1,3ffb4a7f-f225-4425-b3be-db76436ebd53,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
15,2023-06-03,717905,Strikeout,strikeout,True,681546,543037,James Outman,Gerrit Cole,0,0,0,8eb603ab-a1d5-4e7f-9f73-80e8a9ee6b8f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
16,2023-06-03,717905,Strikeout,strikeout,True,683011,675627,Anthony Volpe,Michael Grove,0,0,0,05d4da68-6e9e-4ba9-afc8-96e9157c94b1,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
17,2023-06-03,717905,Lineout,field_out,True,650402,675627,Gleyber Torres,Michael Grove,1,0,0,35a1fbf0-4bf0-4407-af4a-179148f34e7e,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
18,2023-06-03,717905,Strikeout,strikeout,True,592450,675627,Aaron Judge,Michael Grove,0,0,0,08b67b7b-51fd-439f-b098-4af590aa73e4,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
19,2023-06-03,717905,Flyout,field_out,True,500743,543037,Miguel Rojas,Gerrit Cole,1,0,0,0294b1e0-b65e-4f5d-921a-b00721e0c64a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
20,2023-06-03,717905,Flyout,field_out,True,605141,543037,Mookie Betts,Gerrit Cole,1,1,0,18b0c400-d833-4385-8078-baac4f390950,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
21,2023-06-03,717905,Strikeout,strikeout,True,518692,543037,Freddie Freeman,Gerrit Cole,0,0,0,46c99e35-a933-4b92-a558-3043fceb8cd3,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
22,2023-06-03,717905,Single,single,False,519203,675627,Anthony Rizzo,Michael Grove,1,0,0,242c14a8-4991-4654-b911-bed114e4990e,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
23,2023-06-03,717905,Strikeout,strikeout,True,518626,675627,Josh Donaldson,Michael Grove,0,0,0,1a25ccc6-8769-455e-b2c9-89f4e86c7b45,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
24,2023-06-03,717905,Strikeout,strikeout,True,518934,675627,DJ LeMahieu,Michael Grove,0,0,0,864a0238-828c-46e3-842c-930236d0ab6a,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
25,2023-06-03,717905,Home Run,home_run,False,641343,675627,Jake Bauers,Michael Grove,1,0,1,93b561df-f014-47b8-8c52-2e8cf9ac37f1,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
26,2023-06-03,717905,Lineout,field_out,True,643396,675627,Isiah Kiner-Falefa,Michael Grove,1,0,0,74572ce0-1b4c-4cce-977a-8f73d6c28f25,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
27,2023-06-03,717905,Single,single,False,669257,543037,Will Smith,Gerrit Cole,1,0,0,5854e08a-6f11-4cfb-b609-866ddeff2eb8,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
28,2023-06-03,717905,Walk,walk,False,571970,543037,Max Muncy,Gerrit Cole,0,0,1,47edcba1-7076-409a-9123-c644fca1233f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
29,2023-06-03,717905,Flyout,field_out,True,502110,543037,J.D. Martinez,Gerrit Cole,0,0,1,fc6b443b-52f3-4ccc-a1ee-925699e59362,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
30,2023-06-03,717905,Pop Out,field_out,True,518792,543037,Jason Heyward,Gerrit Cole,0,0,0,85d9e325-6546-4d96-a3ac-801438b4b1ee,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
31,2023-06-03,717905,Forceout,force_out,True,444482,543037,David Peralta,Gerrit Cole,0,0,1,b8d7b5bc-009c-49ee-82c0-a77f80adf446,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
32,2023-06-03,717905,Flyout,field_out,True,624431,675627,Jose Trevino,Michael Grove,0,0,0,99d78954-933e-4b25-8059-b511549a5af4,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
33,2023-06-03,717905,Lineout,field_out,True,683011,675627,Anthony Volpe,Michael Grove,1,0,0,2c6cc3eb-6b48-4bf9-a23c-a43125adeb71,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
34,2023-06-03,717905,Groundout,field_out,True,650402,675627,Gleyber Torres,Michael Grove,0,0,0,43433d5a-5e6a-42c4-9c96-3836a28c6aa9,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,
35,2023-06-03,717905,Strikeout,strikeout,True,681546,543037,James Outman,Gerrit Cole,0,0,0,e86652e5-dda9-4d3a-bd4e-5fd09d82ffa3,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
36,2023-06-03,717905,Single,single,False,500743,543037,Miguel Rojas,Gerrit Cole,1,0,0,ad5120c2-e163-44bd-9aa5-85f8ad2cfc25,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
37,2023-06-03,717905,Strikeout,strikeout,True,605141,543037,Mookie Betts,Gerrit Cole,0,0,1,1f41e9d5-82f4-4806-ac86-6009c05f9e29,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,,1.69,0.94,-0.54,96.7,92.7,,89.1,82.9,0.185,0.201,0.215,0.271,,0.235,,,,,,,,,,,
