,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SL_ba,CH_ba
16,2023-04-09,718655,Strikeout,strikeout,True,664040,621076,Brandon Lowe,James Kaprielian,0,0,0,83ba1f23-e398-4791-9b38-eeeaf69c5dfb,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
17,2023-04-09,718655,Strikeout,strikeout,True,668843,656876,Conner Capel,Drew Rasmussen,0,0,0,b4452feb-e5a6-49bc-bd4a-7a2c7d33f5e5,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
18,2023-04-09,718655,Pop Out,field_out,True,665923,656876,Esteury Ruiz,Drew Rasmussen,1,0,0,5bb22fed-ceb7-4a42-bc42-44ca2d521370,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
19,2023-04-09,718655,Strikeout,strikeout,True,643393,656876,Tony Kemp,Drew Rasmussen,0,0,0,a8f443e5-c759-4956-b278-34b8b7e13e9b,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
20,2023-04-09,718655,Strikeout,strikeout,True,677551,621076,Wander Franco,James Kaprielian,0,0,0,f4fa9402-05d3-4fb9-b3d6-0fc9b99fb427,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
21,2023-04-09,718655,Strikeout,strikeout,True,668227,621076,Randy Arozarena,James Kaprielian,0,0,0,dba62667-da84-47a9-92b3-4a4c5f302385,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
22,2023-04-09,718655,Hit By Pitch,hit_by_pitch,False,670042,621076,Luke Raley,James Kaprielian,0,0,0,f9a12670-9492-4f72-bb54-72ab2e46876d,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
23,2023-04-09,718655,Caught Stealing 2B,caught_stealing_2b,True,670623,621076,Isaac Paredes,James Kaprielian,1,0,0,864735bd-e6b7-4d17-afa0-a6bafb69d183,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
24,2023-04-09,718655,Strikeout,strikeout,True,607054,656876,Jace Peterson,Drew Rasmussen,0,0,0,27354a09-c6db-47ab-803a-9c6fc32b7289,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
25,2023-04-09,718655,Strikeout,strikeout,True,649557,656876,Aledmys Díaz,Drew Rasmussen,0,0,0,ca541033-0c93-49dd-95a8-d09fcf8383bc,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
26,2023-04-09,718655,Groundout,field_out,True,542583,656876,Jesús Aguilar,Drew Rasmussen,0,0,0,e9927321-6394-4709-b41f-1db8613cb561,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
27,2023-04-09,718655,Hit By Pitch,hit_by_pitch,False,670623,621076,Isaac Paredes,James Kaprielian,0,0,0,08aaa2d0-f6fa-41d6-be74-63295b15f178,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
28,2023-04-09,718655,Single,single,False,623912,621076,Harold Ramírez,James Kaprielian,1,0,1,b98ae103-61ff-44ad-8c18-0eea40948a7e,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
29,2023-04-09,718655,Pop Out,field_out,True,666139,621076,Josh Lowe,James Kaprielian,0,0,0,ce04ba5d-af3d-45ef-847c-bed733e66ad1,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
30,2023-04-09,718655,Flyout,field_out,True,622534,621076,Manuel Margot,James Kaprielian,0,0,0,5125b2fe-e430-4189-b55b-478de52aef3e,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
31,2023-04-09,718655,Fielders Choice,fielders_choice,False,542194,621076,Christian Bethancourt,James Kaprielian,0,0,1,f937b6c6-009c-4769-b5b6-157175df2f1e,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
32,2023-04-09,718655,Home Run,home_run,False,664040,621076,Brandon Lowe,James Kaprielian,0,0,1,9e9c7ed9-7962-46d1-bbe2-e195d1f15576,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
33,2023-04-09,718655,Strikeout,strikeout,True,677551,621076,Wander Franco,James Kaprielian,0,0,0,78d015ab-0f66-4f3b-8b0f-ee929033604a,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
34,2023-04-09,718655,Strikeout,strikeout,True,676116,656876,Ryan Noda,Drew Rasmussen,0,0,0,f0c926bd-7ee3-46a0-a60c-05f88ab439bc,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
35,2023-04-09,718655,Flyout,field_out,True,657656,656876,Ramón Laureano,Drew Rasmussen,1,0,0,148b97b0-081c-4da7-9873-ab6c20f59a02,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
36,2023-04-09,718655,Pop Out,field_out,True,669127,656876,Shea Langeliers,Drew Rasmussen,0,0,0,669a4c83-8f4e-4cdb-93ae-0a8f54587d16,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
37,2023-04-09,718655,Groundout,field_out,True,668227,621076,Randy Arozarena,James Kaprielian,0,0,0,14267c7b-88d0-41ef-88ed-e59675871173,621076.0,jameskaprielian,Kaprielian,Right,James Kaprielian,6.34,4.86,61.0,102.0,88.0,99.0,0.7659999999999999,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,,,,0.139,0.414,,0.307,0.061,0.35,,-2.81,-0.35,-1.04,92.3,,92.0,80.8,75.9,0.202,,,0.412,0.444,83.3,72.0,104.0,102.0,0.078,-2.75,0.263,0.368
