,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU
10,2023-07-22,717304,Flyout,field_out,True,658668,543037,Edward Olivares,Gerrit Cole,0,0,0,7a59a3fd-8722-49ed-b2ec-8a4ea5bae2e5,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
11,2023-07-22,717304,Flyout,field_out,True,518934,663903,DJ LeMahieu,Brady Singer,1,0,0,51693d01-6e1f-4f79-b20c-01c9de61eb00,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
12,2023-07-22,717304,Groundout,field_out,True,665828,663903,Oswaldo Cabrera,Brady Singer,0,0,0,6f99dcb8-0395-4c97-b42e-486d47d87c52,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
13,2023-07-22,717304,Groundout,field_out,True,666163,663903,Ben Rortvedt,Brady Singer,0,0,0,3dbd1837-5675-40fb-a690-0847eb793baf,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
14,2023-07-22,717304,Home Run,home_run,False,668472,543037,Nick Pratto,Gerrit Cole,1,0,0,bd26c049-32bd-4c15-86e7-2e4cb340ae78,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
15,2023-07-22,717304,Strikeout,strikeout,True,671221,543037,Drew Waters,Gerrit Cole,0,0,0,40e01c2b-65a3-4bf7-b8f2-165b3d65d3ea,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
16,2023-07-22,717304,Strikeout,strikeout,True,664728,543037,Kyle Isbel,Gerrit Cole,0,0,0,b4a82f8e-6f96-4991-ad8f-4a28445764dd,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
17,2023-07-22,717304,Strikeout,strikeout,True,672580,543037,Maikel Garcia,Gerrit Cole,0,0,0,e8a01cfa-6ef3-47b5-a235-07c088238083,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
18,2023-07-22,717304,Double,double,False,683011,663903,Anthony Volpe,Brady Singer,1,0,0,cdeb15c7-c36e-4cad-8359-5ba86100892e,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
19,2023-07-22,717304,Strikeout,strikeout,True,641856,663903,Billy McKinney,Brady Singer,0,0,1,0ad95787-087a-4f0f-a54a-d2f68b74f4d0,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
20,2023-07-22,717304,Sac Fly,sac_fly,True,650402,663903,Gleyber Torres,Brady Singer,0,0,1,8b918424-1ff2-408c-b03b-2f588b4148dd,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
21,2023-07-22,717304,Strikeout,strikeout,True,519203,663903,Anthony Rizzo,Brady Singer,0,0,0,acb7330c-36a7-4345-81b6-c3340212887a,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
22,2023-07-22,717304,Single,single,True,677951,543037,Bobby Witt Jr.,Gerrit Cole,0,0,1,0e58f6aa-3ff6-4df2-9694-e7df68a5c8a9,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
23,2023-07-22,717304,Groundout,field_out,True,521692,543037,Salvador Perez,Gerrit Cole,1,0,0,f7aecc26-6d04-498e-a33f-50def1630471,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
24,2023-07-22,717304,Single,single,False,669004,543037,MJ Melendez,Gerrit Cole,0,0,0,71c3bc88-a77c-4bb4-ad5b-de3f2d01c9e2,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
25,2023-07-22,717304,Groundout,field_out,True,686681,543037,Michael Massey,Gerrit Cole,1,0,0,7b78a3bc-cfd2-4bac-bd20-159b85c56c91,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
26,2023-07-22,717304,Lineout,field_out,True,519317,663903,Giancarlo Stanton,Brady Singer,1,1,0,a76b21cf-4593-4cb6-a527-5e9406371754,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
27,2023-07-22,717304,Strikeout,strikeout,True,614173,663903,Franchy Cordero,Brady Singer,0,0,0,f62e4abb-03e4-439e-84d0-f4730bb9ffad,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
28,2023-07-22,717304,Strikeout,strikeout,True,518934,663903,DJ LeMahieu,Brady Singer,0,0,0,e4e54235-69db-4215-8498-dc7e78495aab,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
29,2023-07-22,717304,Single,single,False,658668,543037,Edward Olivares,Gerrit Cole,0,0,0,b7f94feb-2270-479d-9e5d-247e4d356b35,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
30,2023-07-22,717304,Walk,walk,False,668472,543037,Nick Pratto,Gerrit Cole,1,0,1,f4d633a1-d588-468e-894e-79d58960a5b4,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
31,2023-07-22,717304,Strikeout,strikeout,True,671221,543037,Drew Waters,Gerrit Cole,0,0,1,fbfd6d1e-cf4d-4f1f-ac46-c1b7d26398d6,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
32,2023-07-22,717304,Strikeout,strikeout,True,664728,543037,Kyle Isbel,Gerrit Cole,0,0,0,7cbfdd79-c4d1-4499-9754-27967f277931,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
33,2023-07-22,717304,Single,single,False,672580,543037,Maikel Garcia,Gerrit Cole,0,0,1,8d7c8508-dfd7-4122-a11c-c59f9684251a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
34,2023-07-22,717304,Flyout,field_out,True,677951,543037,Bobby Witt Jr.,Gerrit Cole,1,1,0,6d6af1e1-3d23-49ec-a521-7b583527251c,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
35,2023-07-22,717304,Strikeout,strikeout,True,665828,663903,Oswaldo Cabrera,Brady Singer,0,0,0,55f1dd56-733c-41b3-8578-5faf42b122f7,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
36,2023-07-22,717304,Strikeout,strikeout,True,666163,663903,Ben Rortvedt,Brady Singer,0,0,0,879286ff-5698-4731-a413-b9ee62aac91e,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
37,2023-07-22,717304,Strikeout,strikeout,True,683011,663903,Anthony Volpe,Brady Singer,0,0,0,33f2cf1a-dda6-4173-82d9-c551b5d6d946,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,,,,0.002,,0.426,,0.063,-2.24,,0.01,,-0.3,90.9,,84.0,,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
