,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-02,717530,Strikeout,strikeout,True,571771,592332,Enrique Hernández,Kevin Gausman,0,0,0,2e4ec5d5-3749-43aa-b7be-38af8003bebf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-02,717530,Strikeout,strikeout,True,666152,592332,David Hamilton,Kevin Gausman,0,0,0,3a2c689d-2619-4648-8522-c733a0844e43,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-02,717530,Strikeout,strikeout,True,656305,657514,Matt Chapman,Brennan Bernardino,0,0,0,8cd55b34-7063-4e6d-add7-01d40bdfbc48,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,82.4,34.0,68.0,70.0,79.0,100.0,88.0,0.5589999999999999,0.013999999999999999,1.73,-13.88,90.8,0.252,0.5,,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,
13,2023-07-02,717530,Flyout,field_out,True,662139,657514,Daulton Varsho,Brennan Bernardino,1,0,0,8a15ef93-9471-4d04-b948-2dce64d0b9d2,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,82.4,34.0,68.0,70.0,79.0,100.0,88.0,0.5589999999999999,0.013999999999999999,1.73,-13.88,90.8,0.252,0.5,,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,
14,2023-07-02,717530,Groundout,field_out,True,593160,657514,Whit Merrifield,Brennan Bernardino,1,0,0,d7f57fe2-0ef0-47bd-a3ff-032ccc39e62b,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,82.4,34.0,68.0,70.0,79.0,100.0,88.0,0.5589999999999999,0.013999999999999999,1.73,-13.88,90.8,0.252,0.5,,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,
15,2023-07-02,717530,Strikeout,strikeout,True,657136,592332,Connor Wong,Kevin Gausman,0,0,0,1c98b6fa-f437-4baa-abde-63f53858a202,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-02,717530,Double,double,False,680776,592332,Jarren Duran,Kevin Gausman,0,0,0,7aac43f7-8aca-4a5b-bc0d-16c49ac25c91,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-02,717530,Walk,walk,False,457759,592332,Justin Turner,Kevin Gausman,0,0,0,ab656a34-09d8-4b8a-b180-84140408f919,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-02,717530,Forceout,force_out,True,657077,592332,Alex Verdugo,Kevin Gausman,0,0,1,3b8d08c5-0aa5-4588-9570-59ff14204d5e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-02,717530,Single,single,False,646240,592332,Rafael Devers,Kevin Gausman,1,0,1,9722dca0-5598-417b-9ebd-6a59d753384c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-02,717530,Groundout,field_out,True,608701,592332,Rob Refsnyder,Kevin Gausman,0,0,0,6b154960-e089-46d1-ba41-651351a1004a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-02,717530,Pop Out,field_out,True,672386,657514,Alejandro Kirk,Brennan Bernardino,0,0,0,717dbe96-8c6c-4501-9a8f-9caa507e8072,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,82.4,34.0,68.0,70.0,79.0,100.0,88.0,0.5589999999999999,0.013999999999999999,1.73,-13.88,90.8,0.252,0.5,,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,
22,2023-07-02,717530,Single,single,False,595281,657514,Kevin Kiermaier,Brennan Bernardino,0,0,0,bd80c1f3-ed69-4b47-987a-4564e77a0f2c,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,,,,,,,,,,,,,,,,,,,,,,82.4,34.0,68.0,70.0,79.0,100.0,88.0,0.5589999999999999,0.013999999999999999,1.73,-13.88,90.8,0.252,0.5,,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,
23,2023-07-02,717530,Single,single,False,543807,672391,George Springer,Kaleb Ort,0,0,1,d652cea9-82c1-4f6c-8fae-ba0afe043d1c,672391.0,kalebort,Ort,Right,Kaleb Ort,6.26,4.64,23.0,95.0,125.0,103.0,0.8320000000000001,9.39,3.52,10.57,2.35,0.54,0.21899999999999997,0.28800000000000003,0.13699999999999998,0.301,0.43,128.0,96.0,105.0,121.0,90.0,101.0,,,,0.715,,0.233,0.1,,-7.25,95.8,,84.0,0.25,,0.423,90.7,79.0,114.0,97.0,,,,,0.018000000000000002,,-4.1,,,0.333,,,,,,,,,106.0,95.0,96.0,0.034,6.13,91.4,0.0
24,2023-07-02,717530,Single,single,True,666182,672391,Bo Bichette,Kaleb Ort,0,0,1,4ec1a031-2217-4a27-8ce5-7de0bfc729a8,672391.0,kalebort,Ort,Right,Kaleb Ort,6.26,4.64,23.0,95.0,125.0,103.0,0.8320000000000001,9.39,3.52,10.57,2.35,0.54,0.21899999999999997,0.28800000000000003,0.13699999999999998,0.301,0.43,128.0,96.0,105.0,121.0,90.0,101.0,,,,0.715,,0.233,0.1,,-7.25,95.8,,84.0,0.25,,0.423,90.7,79.0,114.0,97.0,,,,,0.018000000000000002,,-4.1,,,0.333,,,,,,,,,106.0,95.0,96.0,0.034,6.13,91.4,0.0
25,2023-07-02,717530,Strikeout,strikeout,True,474832,672391,Brandon Belt,Kaleb Ort,0,0,0,11742398-ecc9-4ffb-80b1-bf787179652f,672391.0,kalebort,Ort,Right,Kaleb Ort,6.26,4.64,23.0,95.0,125.0,103.0,0.8320000000000001,9.39,3.52,10.57,2.35,0.54,0.21899999999999997,0.28800000000000003,0.13699999999999998,0.301,0.43,128.0,96.0,105.0,121.0,90.0,101.0,,,,0.715,,0.233,0.1,,-7.25,95.8,,84.0,0.25,,0.423,90.7,79.0,114.0,97.0,,,,,0.018000000000000002,,-4.1,,,0.333,,,,,,,,,106.0,95.0,96.0,0.034,6.13,91.4,0.0
26,2023-07-02,717530,Groundout,field_out,True,671213,592332,Triston Casas,Kevin Gausman,0,0,0,9da58ee0-0c8b-42a7-bdfb-eb64356b5339,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-02,717530,Strikeout,strikeout,True,571771,592332,Enrique Hernández,Kevin Gausman,0,0,0,40c68c7e-e066-487a-af85-c0b6b97b3b52,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-02,717530,Groundout,field_out,True,666152,592332,David Hamilton,Kevin Gausman,1,0,0,fd5ca422-3bbd-4edf-ada8-e7a727129a71,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-02,717530,Lineout,field_out,True,665489,601713,Vladimir Guerrero Jr.,Nick Pivetta,1,0,0,ba4f903b-ec51-42fe-b004-5d04489b695e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
30,2023-07-02,717530,Groundout,field_out,True,656305,601713,Matt Chapman,Nick Pivetta,0,0,0,0d4e7bdb-2925-452e-8db4-dfcde5561648,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
31,2023-07-02,717530,Walk,walk,False,662139,601713,Daulton Varsho,Nick Pivetta,1,0,0,756f81c8-14b7-4a87-99e8-2aa85bfc0005,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
32,2023-07-02,717530,Flyout,field_out,True,593160,601713,Whit Merrifield,Nick Pivetta,1,0,0,3244a4c2-1a5b-435e-9e34-e22cc42c31cc,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
33,2023-07-02,717530,Pop Out,field_out,True,657136,592332,Connor Wong,Kevin Gausman,1,0,0,0010d661-9eda-4b66-94a1-65e4f6005b8b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-02,717530,Double,double,False,680776,592332,Jarren Duran,Kevin Gausman,0,0,0,9cfe7947-56cf-4768-9701-a3dfcc0c706c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-02,717530,Groundout,field_out,True,457759,592332,Justin Turner,Kevin Gausman,1,0,0,a4d914d2-8af1-4515-9d23-92c959cd96d3,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-02,717530,Lineout,field_out,True,657077,592332,Alex Verdugo,Kevin Gausman,1,1,0,862628e4-c6ca-4f6d-9101-73c9fa66c3a8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-02,717530,Groundout,field_out,True,672386,601713,Alejandro Kirk,Nick Pivetta,1,0,0,c33f99b7-9986-4733-a5c2-d2e35f17ade2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
38,2023-07-02,717530,Strikeout,strikeout,True,595281,601713,Kevin Kiermaier,Nick Pivetta,0,0,0,37e83cd2-bee1-4812-ba15-ea85eca946d5,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
39,2023-07-02,717530,Groundout,field_out,True,543807,601713,George Springer,Nick Pivetta,0,0,0,2821d8bd-d1cc-4f81-8ad4-26246047425d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,125.0,101.0,109.0,124.0,107.0,112.0,49.0,109.0,69.0,0.506,0.005,0.165,0.57,-13.1,1.59,94.6,84.8,85.8,0.214,0.25,0.189,,,,,,,,,,,,,,,0.114,117.0,102.0,106.0,0.247,-0.09,79.4,0.215,78.0,104.0,98.0,0.078,0.67,88.4,0.267
40,2023-07-02,717530,Single,single,False,646240,641835,Rafael Devers,Tim Mayza,0,0,0,cb3f8306-f7e7-4b6b-99dd-7ee3d79e272b,641835.0,timmayza,Mayza,Left,Tim Mayza,1.52,3.38,53.1,102.0,111.0,102.0,0.794,8.94,2.53,8.44,0.34,3.04,0.259,0.42200000000000004,0.19699999999999998,0.299,0.39299999999999996,,,,141.0,100.0,108.0,,,,0.001,,0.235,-3.64,,1.01,90.6,,86.2,,,0.231,,,,,102.0,102.0,100.0,0.764,,1.27,,93.4,0.26,,,,,,,,,,,,,,,,
