,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vSI,vSL,SI_ba,SL_ba,FF_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-07-05,717488,Strikeout,strikeout,True,680977,663773,Brendan Donovan,Bryan Hoeing,0,0,0,37d182dd-2242-4cde-90d3-fddf6b08f136,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
1,2023-07-05,717488,Groundout,field_out,True,502671,663773,Paul Goldschmidt,Bryan Hoeing,1,0,0,25ccd502-a77f-41ed-b16b-82d20913bab5,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
2,2023-07-05,717488,Walk,walk,False,663457,663773,Lars Nootbaar,Bryan Hoeing,1,0,0,8111d7c6-f59f-415a-86b4-739c3d2c49e5,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
3,2023-07-05,717488,Double,double,False,571448,663773,Nolan Arenado,Bryan Hoeing,0,0,1,6ad27018-8eb8-4877-bba2-b0b38e49c893,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
4,2023-07-05,717488,Walk,walk,False,575929,663773,Willson Contreras,Bryan Hoeing,0,0,0,96ff9233-b349-4a9a-827b-87709d732790,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
5,2023-07-05,717488,Flyout,field_out,True,669357,663773,Nolan Gorman,Bryan Hoeing,0,0,0,bbb0fdfa-ee46-4fa7-a6b0-6faef42e62f5,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,
6,2023-07-05,717488,Double,double,False,650333,669461,Luis Arraez,Matthew Liberatore,0,0,0,f994366f-3274-455e-8ab1-6f1c968dab1d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,,0.127,0.081,-0.74,,1.76,-2.12,-0.64,94.2,,94.3,86.6,0.208,0.333,0.308,,0.278,101.0,87.0,97.0,0.22399999999999998,-1.62,76.6,0.222,,,,,,,,
7,2023-07-05,717488,Single,single,False,624585,669461,Jorge Soler,Matthew Liberatore,0,0,1,377d8e25-4dae-4f89-90f6-0e0fb2dbf0b6,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,,0.127,0.081,-0.74,,1.76,-2.12,-0.64,94.2,,94.3,86.6,0.208,0.333,0.308,,0.278,101.0,87.0,97.0,0.22399999999999998,-1.62,76.6,0.222,,,,,,,,
8,2023-07-05,717488,Single,single,False,650559,669461,Bryan De La Cruz,Matthew Liberatore,1,0,1,e1d2ad46-5972-4d16-9cbf-ddb266facd0b,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,,0.127,0.081,-0.74,,1.76,-2.12,-0.64,94.2,,94.3,86.6,0.208,0.333,0.308,,0.278,101.0,87.0,97.0,0.22399999999999998,-1.62,76.6,0.222,,,,,,,,
9,2023-07-05,717488,Double,double,False,643265,669461,Garrett Cooper,Matthew Liberatore,1,0,1,b7efc85b-6120-495c-9713-5f162a9551d9,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,,0.127,0.081,-0.74,,1.76,-2.12,-0.64,94.2,,94.3,86.6,0.208,0.333,0.308,,0.278,101.0,87.0,97.0,0.22399999999999998,-1.62,76.6,0.222,,,,,,,,
