,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vCU,SI_ba,FC_ba,FS_ba,CU_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-24,718048,Groundout,field_out,True,641313,615698,Tim Anderson,Cal Quantrill,0,0,0,c8f257e7-707b-465b-a09a-f69e98f34d25,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
1,2023-05-24,718048,Groundout,field_out,True,643217,615698,Andrew Benintendi,Cal Quantrill,1,0,0,e3197519-ffd4-4c90-9ff1-430bf0ae93f6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
2,2023-05-24,718048,Groundout,field_out,True,660162,615698,Yoán Moncada,Cal Quantrill,1,0,0,77873889-4a6c-450b-a53c-bce411719522,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
3,2023-05-24,718048,Strikeout,strikeout,True,680757,656629,Steven Kwan,Michael Kopech,0,0,0,d411c38d-4650-4160-8e21-308d89477b42,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
4,2023-05-24,718048,Strikeout,strikeout,True,642708,656629,Amed Rosario,Michael Kopech,0,0,0,2bd0796f-1ec8-452c-b732-e6f75a5a0179,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
5,2023-05-24,718048,Flyout,field_out,True,608070,656629,José Ramírez,Michael Kopech,0,0,0,7fab8d45-554e-42d5-883b-b86bc99cf6d6,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
6,2023-05-24,718048,Lineout,field_out,True,683734,615698,Andrew Vaughn,Cal Quantrill,0,0,0,ca50a020-af32-401e-99ca-7a2141dba71a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
7,2023-05-24,718048,Strikeout,strikeout,True,657757,615698,Gavin Sheets,Cal Quantrill,0,0,0,72cd5e62-7038-4e24-98ab-89cd9482e7ff,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
8,2023-05-24,718048,Lineout,field_out,True,669394,615698,Jake Burger,Cal Quantrill,0,0,0,2ec4eaf5-7ca3-4804-ab42-bf0f4edf0af4,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
9,2023-05-24,718048,Strikeout,strikeout,True,647304,656629,Josh Naylor,Michael Kopech,0,0,0,02e0a8f7-e5d0-49f0-9618-60eb28910a02,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
10,2023-05-24,718048,Strikeout,strikeout,True,605137,656629,Josh Bell,Michael Kopech,0,0,0,7ad85909-cd60-4362-afd9-e93be488b4c6,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
11,2023-05-24,718048,Strikeout,strikeout,True,672356,656629,Gabriel Arias,Michael Kopech,0,0,0,48fdcfad-a84a-4970-871f-5666f79d8a80,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
12,2023-05-24,718048,Walk,walk,False,640449,615698,Clint Frazier,Cal Quantrill,0,0,0,695b0fc6-ccac-4dc3-899c-cae458bedd6a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
13,2023-05-24,718048,Groundout,field_out,True,663853,615698,Romy Gonzalez,Cal Quantrill,0,0,1,6509c73e-0a09-46f0-b26c-179443e907f2,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
14,2023-05-24,718048,Strikeout,strikeout,True,664874,615698,Seby Zavala,Cal Quantrill,0,0,0,f147463e-1950-4a3d-a376-f032468245e7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
15,2023-05-24,718048,Single,single,False,641313,615698,Tim Anderson,Cal Quantrill,0,0,1,12833b69-3c01-4734-ad45-1113994b1985,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
16,2023-05-24,718048,Groundout,field_out,True,643217,615698,Andrew Benintendi,Cal Quantrill,0,0,1,44be1170-b21c-4b89-ae20-00c6350eb637,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
17,2023-05-24,718048,Lineout,field_out,True,665926,656629,Andrés Giménez,Michael Kopech,0,0,0,7752f7d7-ab17-4687-9555-53fa0b62e80f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
18,2023-05-24,718048,Groundout,field_out,True,664702,656629,Myles Straw,Michael Kopech,1,0,0,ed72ef99-111b-4521-a16a-dbb8cc3a7d7d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
19,2023-05-24,718048,Strikeout,strikeout,True,595956,656629,Cam Gallagher,Michael Kopech,0,0,0,c09671c3-b49d-4326-b0d9-5945376f1b49,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,,,,0.614,,,0.04,0.07400000000000001,-0.71,,,,-0.94,0.15,95.2,,,,80.6,,,,0.158,0.133,0.244,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,
20,2023-05-24,718048,Walk,walk,False,660162,615698,Yoán Moncada,Cal Quantrill,1,0,0,5c90ab59-5e36-4bf5-b72b-abcda9b0193a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
21,2023-05-24,718048,Single,single,False,683734,615698,Andrew Vaughn,Cal Quantrill,0,0,1,49d6ca08-02c5-4f6a-9a79-c85edf6e3efa,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,,,,,,
