,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,SL_ba,CH_ba,FF_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-06-12,717790,Groundout,field_out,True,660670,669438,Ronald Acuña Jr.,Mason Englert,0,0,0,21619fcd-308d-44f7-8da9-7980bbd99de6,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
1,2023-06-12,717790,Single,single,False,621566,669438,Matt Olson,Mason Englert,0,0,0,c3bd6240-c429-421b-8f84-416a5c7d8b0f,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
2,2023-06-12,717790,Lineout,field_out,True,663586,669438,Austin Riley,Mason Englert,1,0,0,4be9ee3f-675a-44ed-a64a-243d9f4b733f,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
3,2023-06-12,717790,Groundout,field_out,True,669221,669438,Sean Murphy,Mason Englert,0,0,0,1b14a371-427e-457c-8153-ed5b059ec775,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
4,2023-06-12,717790,Strikeout,strikeout,True,656716,450203,Zach McKinstry,Charlie Morton,0,0,0,5aaa1e38-833c-48b7-83ca-ec93339f7665,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,,0.25,0.292,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296,,,,,,,
5,2023-06-12,717790,Single,single,False,679529,450203,Spencer Torkelson,Charlie Morton,0,0,0,532d6922-072a-48f1-b409-10b5b2816140,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,,0.25,0.292,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296,,,,,,,
6,2023-06-12,717790,Strikeout,strikeout,True,681481,450203,Kerry Carpenter,Charlie Morton,0,0,0,04b034f4-81ec-4609-9eeb-1d0153d1c208,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,,0.25,0.292,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296,,,,,,,
7,2023-06-12,717790,Strikeout,strikeout,True,595879,450203,Javier Báez,Charlie Morton,0,0,0,761d59a6-4196-4aa6-8423-23f4b039e56e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.43200000000000005,0.10300000000000001,-1.26,,1.79,0.86,94.9,,82.3,,0.25,0.292,0.177,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.296,,,,,,,
8,2023-06-12,717790,Double,double,False,542303,669438,Marcell Ozuna,Mason Englert,1,0,0,025ddfa1-36af-4556-b172-e9ad1d582898,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
9,2023-06-12,717790,Flyout,field_out,True,592696,669438,Eddie Rosario,Mason Englert,0,0,1,7ab0d1ce-bcfd-4136-9045-390b127ba2b2,669438.0,masonenglert,Englert,Right,Mason Englert,5.46,6.56,56.0,103.0,89.0,102.0,0.789,6.59,2.73,10.77,1.93,0.95,0.17600000000000002,0.44,0.114,0.39899999999999997,0.43200000000000005,83.6,101.0,108.0,117.0,91.0,101.0,97.0,81.0,103.0,95.0,88.0,100.0,99.0,0.303,0.364,0.067,0.267,-2.03,0.31,-1.63,-2.22,91.1,84.3,80.5,0.284,0.3,0.284,0.316,,,,,,,,,,,,,,,,,,,,,
