,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,CU_ba,FF_ba,SI_ba,CH_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-09,716653,Flyout,field_out,True,669364,605400,Xavier Edwards,Aaron Nola,1,0,0,4cc3d0c2-3950-40f8-a496-9b0fb750c395,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
11,2023-09-09,716653,Flyout,field_out,True,664761,456501,Alec Bohm,Johnny Cueto,0,0,0,a62813f8-1ffc-446d-98ee-22b315a08ebe,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
12,2023-09-09,716653,Groundout,field_out,True,681082,456501,Bryson Stott,Johnny Cueto,1,0,0,7d05fa38-5c3f-4982-8f56-044c21591750,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
13,2023-09-09,716653,Single,single,False,592663,456501,J.T. Realmuto,Johnny Cueto,0,0,0,d0cc35ee-a327-4ff9-a181-8f19e87e1d0a,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
14,2023-09-09,716653,Single,single,False,669016,456501,Brandon Marsh,Johnny Cueto,1,0,1,bcf5aa7b-0217-411c-964d-f1bd5c202a1c,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
15,2023-09-09,716653,Double,double,False,592206,456501,Nick Castellanos,Johnny Cueto,0,0,1,9a2aedc8-9db8-49f6-8312-d56e4124cab3,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
16,2023-09-09,716653,Walk,walk,False,595909,456501,Jake Cave,Johnny Cueto,1,0,0,589aa8af-d9d2-4a54-9a16-41c691cb7a85,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
17,2023-09-09,716653,Home Run,home_run,False,656941,456501,Kyle Schwarber,Johnny Cueto,1,1,1,1fec2771-79b7-4729-b4d2-826ad5c8d7bc,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
18,2023-09-09,716653,Walk,walk,False,607208,456501,Trea Turner,Johnny Cueto,1,0,0,b73bb49f-8b89-4f40-bcba-387df809b0a8,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
19,2023-09-09,716653,Flyout,field_out,True,547180,456501,Bryce Harper,Johnny Cueto,1,0,0,3d11b093-90d0-4ca3-af49-37c8fdd95207,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
20,2023-09-09,716653,Strikeout,strikeout,True,607732,605400,Jacob Stallings,Aaron Nola,0,0,0,d908ef68-cf0d-4c50-b42c-fb389a1cabfc,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
21,2023-09-09,716653,Flyout,field_out,True,650333,605400,Luis Arraez,Aaron Nola,0,0,0,d4c0ce88-8eff-4a90-bea9-af1c9e3dcfd2,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
22,2023-09-09,716653,Lineout,field_out,True,605137,605400,Josh Bell,Aaron Nola,0,0,0,97cd7101-0b6c-4373-a547-8019bf6fb137,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
23,2023-09-09,716653,Groundout,field_out,True,664761,456501,Alec Bohm,Johnny Cueto,0,0,0,1a2d9a0c-1088-464c-b4c8-62ef8ec55970,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
24,2023-09-09,716653,Flyout,field_out,True,681082,456501,Bryson Stott,Johnny Cueto,1,0,0,92b19c14-ee20-442e-8d80-5013cf74d086,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
25,2023-09-09,716653,Flyout,field_out,True,592663,456501,J.T. Realmuto,Johnny Cueto,0,0,0,ed2e117e-7338-4b71-8c8d-7fd5e0fa7a5a,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
26,2023-09-09,716653,Strikeout,strikeout,True,669394,605400,Jake Burger,Aaron Nola,0,0,0,59b93558-465c-4a23-b9e2-31cfef4087aa,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
27,2023-09-09,716653,Single,single,False,665862,605400,Jazz Chisholm Jr.,Aaron Nola,1,1,0,821fc9fa-81d8-4e61-a46d-867ed1fa8a64,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
28,2023-09-09,716653,Grounded Into DP,grounded_into_double_play,True,650559,605400,Bryan De La Cruz,Aaron Nola,1,0,1,77c20520-2522-404d-b93c-2af238df26b3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
29,2023-09-09,716653,Strikeout,strikeout,True,669016,456501,Brandon Marsh,Johnny Cueto,0,0,0,cc300190-1380-4206-83c8-3fe4cae333a0,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
30,2023-09-09,716653,Single,single,False,592206,456501,Nick Castellanos,Johnny Cueto,1,0,0,2f2cf356-199f-40f8-98e5-0f02420aad47,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
31,2023-09-09,716653,Strikeout,strikeout,True,595909,456501,Jake Cave,Johnny Cueto,0,0,0,43c7effe-1508-4342-81f1-ca19f7d805d3,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,87.0,116.0,112.0,89.0,103.0,100.0,,,,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,,0.192,-0.03,0.08,2.47,,-3.11,92.2,88.1,92.2,,,0.242,0.244,0.286,0.222,120.0,47.0,56.0,88.0,95.0,96.0,0.23399999999999999,0.004,-1.92,-3.06,86.1,76.0,0.27,,,,,,,
32,2023-09-09,716653,Groundout,field_out,True,656941,646241,Kyle Schwarber,Enmanuel De Jesus,1,1,1,5fadbc3b-0b68-4d3d-812a-4a88b5fc45a2,646241.0,enmanueldejesus,De Jesus,Left,Enmanuel De Jesus,11.37,7.35,6.1,95.0,85.0,87.0,0.758,7.11,5.68,12.79,0.0,1.8,0.136,0.5,0.273,0.318,0.40399999999999997,86.5,86.0,100.0,91.0,81.0,90.0,81.0,78.0,87.0,73.0,,,,,,,0.17600000000000002,0.316,,,0.287,-2.91,,-1.29,,1.84,93.4,,93.8,,,0.286,0.333,0.333,,,,,91.0,101.0,104.0,0.221,,-4.65,,79.7,,0.375,,,,,,,
33,2023-09-09,716653,Strikeout,strikeout,True,660821,605400,Jesús Sánchez,Aaron Nola,0,0,0,fd1a577d-7b01-4c91-a650-3f3385dd29cb,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
34,2023-09-09,716653,Home Run,home_run,False,641658,605400,Garrett Hampson,Aaron Nola,1,0,0,5b446322-48e8-456d-8e7e-7d9a72ef1b07,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,,,,,,
