,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,ST_ba
18,2023-05-03,718328,Home Run,home_run,False,457705,663556,Andrew McCutchen,Shane McClanahan,0,0,0,17e0e89e-7239-47e5-b366-76605042089d,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
19,2023-05-03,718328,Single,single,False,467793,663556,Carlos Santana,Shane McClanahan,0,0,0,7becb2e1-41fd-42d1-8acd-97d6a1559c28,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
20,2023-05-03,718328,Pop Out,field_out,True,656582,663556,Connor Joe,Shane McClanahan,0,0,0,2f2bd38d-537c-4bc7-a8a2-cd20943a5b60,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
21,2023-05-03,718328,Groundout,field_out,True,670042,656605,Luke Raley,Mitch Keller,0,0,0,45c33fe8-46c5-4e46-8468-a846b72c11a1,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
22,2023-05-03,718328,Groundout,field_out,True,642336,656605,Francisco Mejía,Mitch Keller,1,0,0,1eee6c5c-59ff-4c06-881d-adfe158b008a,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
23,2023-05-03,718328,Single,single,False,650490,656605,Yandy Díaz,Mitch Keller,1,1,0,b7e820e2-dfef-4624-a5d1-793474d90123,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
24,2023-05-03,718328,Single,single,False,677551,656605,Wander Franco,Mitch Keller,0,0,1,3f039bc3-f9fb-4f95-b58e-9b878b68fdbe,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
25,2023-05-03,718328,Field Error,field_error,False,623912,656605,Harold Ramírez,Mitch Keller,0,0,1,850155ec-3a8f-41a9-9e64-574f910bad89,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
26,2023-05-03,718328,Double,double,False,664040,656605,Brandon Lowe,Mitch Keller,0,0,1,889febc9-bd78-4e3f-b8a7-cd2a007b80cf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
27,2023-05-03,718328,Strikeout,strikeout,True,670764,656605,Taylor Walls,Mitch Keller,0,0,0,6257c6b7-b528-42bf-9a83-76bbc5405c60,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
28,2023-05-03,718328,Strikeout,strikeout,True,666801,663556,Rodolfo Castro,Shane McClanahan,0,0,0,e18e9029-42c1-401b-82d1-a3a0baa0e493,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
29,2023-05-03,718328,Groundout,field_out,True,609280,663556,Miguel Andujar,Shane McClanahan,0,0,0,8db36a95-52a3-4040-b2dc-cc2eb3702890,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
30,2023-05-03,718328,Single,single,False,678225,663556,Ji Hwan Bae,Shane McClanahan,0,0,0,5cbee104-8778-4f9c-b08f-94a032188b15,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
31,2023-05-03,718328,Strikeout,strikeout,True,595978,663556,Austin Hedges,Shane McClanahan,0,0,1,09030d0e-62f1-4869-88ca-5a1ff03a636b,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
32,2023-05-03,718328,Strikeout,strikeout,True,666139,656605,Josh Lowe,Mitch Keller,0,0,0,736ac360-35a8-48a7-9489-1ff13c960350,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
33,2023-05-03,718328,Pop Out,field_out,True,642350,656605,Jose Siri,Mitch Keller,0,0,0,4098e805-0732-49e6-9396-231169b9789f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
34,2023-05-03,718328,Strikeout,strikeout,True,670042,656605,Luke Raley,Mitch Keller,0,0,0,e89d5b85-d664-4a6d-8ff6-3bc00386034b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
35,2023-05-03,718328,Groundout,field_out,True,663647,663556,Ke'Bryan Hayes,Shane McClanahan,1,0,0,dbfa17ef-8ab2-486f-b41a-7a473c53a103,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
36,2023-05-03,718328,Groundout,field_out,True,668804,663556,Bryan Reynolds,Shane McClanahan,1,1,0,695f0980-f995-4af4-be62-9ca6e5d438f5,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
37,2023-05-03,718328,Strikeout,strikeout,True,457705,663556,Andrew McCutchen,Shane McClanahan,0,0,0,359cc556-50ea-4489-8da4-7a02d4c57a5c,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,
38,2023-05-03,718328,Double,double,False,642336,656605,Francisco Mejía,Mitch Keller,1,1,0,6ca53da5-8f6e-477f-8dac-e326eb947a24,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.027999999999999997,0.66,-0.5,-1.97,-2.63,95.2,82.8,78.0,0.176,0.36,,0.273,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,-0.07,1.66,89.7,93.9,0.258,0.316,0.221
