,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,KC%,wFC/C,wSL/C,wKC/C,vFC,vSL,vKC,FC_ba,SL_ba,ST_ba
11,2023-07-03,717517,Single,single,False,663886,663623,Tyler Stephenson,Jake Irvin,0,0,1,3f8797ce-c5f2-4b95-82d8-297527bad854,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
12,2023-07-03,717517,Flyout,field_out,True,666181,663623,Will Benson,Jake Irvin,0,0,0,c011ac5d-0ea4-49f8-8ad5-d8b574a07bed,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
13,2023-07-03,717517,Groundout,field_out,True,608841,596133,Joey Meneses,Luke Weaver,0,0,0,e5f3b759-ee2c-42aa-9735-4c42929f9cf8,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
14,2023-07-03,717517,Flyout,field_out,True,660688,596133,Keibert Ruiz,Luke Weaver,0,0,0,f19bd18c-d9b8-4a06-8d22-101078b054c7,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
15,2023-07-03,717517,Groundout,field_out,True,572816,596133,Corey Dickerson,Luke Weaver,1,0,0,7e329999-4a8c-4e9f-8fbe-c30c4861a13d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
16,2023-07-03,717517,Flyout,field_out,True,670770,663623,TJ Friedl,Jake Irvin,1,0,0,93a1c255-507b-433d-8f94-769c00d958a5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
17,2023-07-03,717517,Flyout,field_out,True,680574,663623,Matt McLain,Jake Irvin,0,0,0,1be1d76f-3a6f-45fd-850b-30e752f540ee,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
18,2023-07-03,717517,Flyout,field_out,True,663697,663623,Jonathan India,Jake Irvin,1,0,0,293e8261-a7d0-49a1-b0f5-467c4bf75831,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
19,2023-07-03,717517,Bunt Groundout,field_out,True,682928,596133,CJ Abrams,Luke Weaver,0,0,0,eb4a4cbd-ac1b-4248-8f64-cfa924daef11,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
20,2023-07-03,717517,Strikeout,strikeout,True,656537,596133,Derek Hill,Luke Weaver,0,0,0,2dbcc5c0-37c5-428c-9300-f40635eecd81,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
21,2023-07-03,717517,Single,single,False,657041,596133,Lane Thomas,Luke Weaver,0,0,0,c107cc18-402c-4de4-b239-954016ecca78,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
22,2023-07-03,717517,Groundout,field_out,True,671277,596133,Luis García Jr.,Luke Weaver,0,0,0,a9901104-e829-4120-9cea-eb86f5b857ff,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
23,2023-07-03,717517,Single,single,False,682829,663623,Elly De La Cruz,Jake Irvin,0,0,0,c9533db1-cc1f-4269-97f6-93404ca3f2ba,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
24,2023-07-03,717517,Groundout,field_out,True,641584,663623,Jake Fraley,Jake Irvin,0,0,1,14369872-f46c-4d25-a05f-be71de3b1877,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
25,2023-07-03,717517,Home Run,home_run,False,458015,663623,Joey Votto,Jake Irvin,0,0,1,02bee07b-e9c7-4832-8a98-dffb4c32ccfd,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
26,2023-07-03,717517,Flyout,field_out,True,668715,663623,Spencer Steer,Jake Irvin,0,0,0,67e131c7-76ed-42e2-864a-0de4a5219e7a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
27,2023-07-03,717517,Walk,walk,False,663886,663623,Tyler Stephenson,Jake Irvin,0,0,0,191430d8-1050-4d23-9e6c-a55a6f729c55,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
28,2023-07-03,717517,Groundout,field_out,True,666181,663623,Will Benson,Jake Irvin,0,0,0,ebc5f4a5-0d2c-4e0e-a1e9-608874884eb7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
29,2023-07-03,717517,Home Run,home_run,False,600869,596133,Jeimer Candelario,Luke Weaver,0,0,0,2dca7915-f00d-466b-8777-bba8d7c2785d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
30,2023-07-03,717517,Groundout,field_out,True,642086,596133,Dominic Smith,Luke Weaver,0,0,0,4975da14-54ee-4a07-a928-cb28ce4f8968,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
31,2023-07-03,717517,Pop Out,field_out,True,608841,596133,Joey Meneses,Luke Weaver,1,1,0,7f5b135a-9cb1-41e3-a5c7-3f4f4f72fb5e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
32,2023-07-03,717517,Groundout,field_out,True,660688,596133,Keibert Ruiz,Luke Weaver,0,0,0,326b4c3e-f10c-4c1d-99c2-d13b347a7d3d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
33,2023-07-03,717517,Single,single,False,670770,663623,TJ Friedl,Jake Irvin,1,0,0,d8295833-7739-4aa5-a3c5-e0cb8299a3b5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
34,2023-07-03,717517,Groundout,field_out,True,680574,663623,Matt McLain,Jake Irvin,1,1,1,e46f3df5-9534-4c15-ab34-84347ca29ada,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
35,2023-07-03,717517,Lineout,field_out,True,663697,663623,Jonathan India,Jake Irvin,0,0,0,dce093ae-eea7-4e59-a841-3173a34418e3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
36,2023-07-03,717517,Strikeout,strikeout,True,682829,663623,Elly De La Cruz,Jake Irvin,0,0,0,c1cc6552-6a89-4ac9-9f45-983d10a120a7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,
37,2023-07-03,717517,Single,single,False,572816,596133,Corey Dickerson,Luke Weaver,0,0,0,c588f3e5-ab90-41b2-9c61-57d7cf6d4f9f,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
38,2023-07-03,717517,Flyout,field_out,True,682928,596133,CJ Abrams,Luke Weaver,0,0,0,4b26ecc6-016b-4e8c-a6bd-af6d77401f34,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,,0.435,,0.2,-1.47,,,-2.01,94.0,,,,0.311,0.255,0.316,112.0,101.0,104.0,99.0,103.0,102.0,0.11,0.13699999999999998,0.11800000000000001,0.87,-2.22,-1.56,90.3,85.8,81.7,0.218,0.385,0.235
