,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SI_ba
0,2023-05-02,718331,Groundout,field_out,True,656941,628711,Kyle Schwarber,Julio Urías,1,0,0,cf748253-6acf-4d39-9f93-5e60bcad9d68,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,
1,2023-05-02,718331,Strikeout,strikeout,True,607208,628711,Trea Turner,Julio Urías,0,0,0,fdd81fd5-7ee6-4988-b780-810b7265b3fa,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,
2,2023-05-02,718331,Strikeout,strikeout,True,547180,628711,Bryce Harper,Julio Urías,0,0,0,445eef8d-045d-4955-b79d-aec5c5154e41,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,
3,2023-05-02,718331,Flyout,field_out,True,605141,621381,Mookie Betts,Matt Strahm,1,0,0,8a56c39e-0f23-4c91-ac9c-0fdacf795669,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,0.004,1.08,-0.5,,-9.98,93.4,87.6,,0.186,,,0.296,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.27,2.22,93.2,83.1,0.133,0.344
4,2023-05-02,718331,Double,double,False,518692,621381,Freddie Freeman,Matt Strahm,0,0,0,994ac211-ee3a-4e39-a2b0-ae166e704ecd,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,0.004,1.08,-0.5,,-9.98,93.4,87.6,,0.186,,,0.296,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.27,2.22,93.2,83.1,0.133,0.344
5,2023-05-02,718331,Single,single,False,669257,621381,Will Smith,Matt Strahm,0,0,1,115921c6-d637-4dc6-8040-71fbe90d0e20,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,0.004,1.08,-0.5,,-9.98,93.4,87.6,,0.186,,,0.296,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.27,2.22,93.2,83.1,0.133,0.344
6,2023-05-02,718331,Sac Fly,sac_fly,True,571970,621381,Max Muncy,Matt Strahm,1,0,1,1dfee348-2d7f-44e6-a1f5-b67da2664fc9,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,0.004,1.08,-0.5,,-9.98,93.4,87.6,,0.186,,,0.296,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.27,2.22,93.2,83.1,0.133,0.344
7,2023-05-02,718331,Strikeout,strikeout,True,621035,621381,Chris Taylor,Matt Strahm,0,0,0,c8aeadb7-1638-43dc-b804-d87d51b0b70d,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,,,,101.0,105.0,104.0,96.0,97.0,89.0,0.452,0.10099999999999999,,0.004,1.08,-0.5,,-9.98,93.4,87.6,,0.186,,,0.296,95.0,111.0,106.0,118.0,98.0,106.0,0.187,0.256,0.27,2.22,93.2,83.1,0.133,0.344
8,2023-05-02,718331,Groundout,field_out,True,592206,628711,Nick Castellanos,Julio Urías,0,0,0,fdaaf16f-5377-4685-8413-d5d5ab9fb5b4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,
9,2023-05-02,718331,Flyout,field_out,True,681082,628711,Bryson Stott,Julio Urías,0,0,0,c9848d5f-c524-48ed-814d-438080555e3f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,
