,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba
10,2023-06-09,717839,Flyout,field_out,True,672580,669330,Maikel Garcia,Tyler Wells,1,1,0,514147be-ba20-4e99-bc47-e0a627e3a1ea,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
11,2023-06-09,717839,Groundout,field_out,True,686681,669330,Michael Massey,Tyler Wells,1,0,0,8e62d00c-5810-4dc0-87cb-6f8f55908277,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
12,2023-06-09,717839,Flyout,field_out,True,543510,663738,James McCann,Daniel Lynch IV,0,0,0,8dfb722b-a1d2-46a5-b6cf-ae8a364285a6,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
13,2023-06-09,717839,Single,single,False,683002,663738,Gunnar Henderson,Daniel Lynch IV,0,0,0,27528edc-353b-4f2c-8814-2b4ada16116b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
14,2023-06-09,717839,Single,single,False,622761,663738,Jorge Mateo,Daniel Lynch IV,1,0,1,7d453fdb-ff07-404f-a991-295b7330ac90,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
15,2023-06-09,717839,Flyout,field_out,True,663630,663738,Ryan McKenna,Daniel Lynch IV,0,0,0,2d8c15cf-5c6d-4168-800e-cbf8555958de,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
16,2023-06-09,717839,Pop Out,field_out,True,669720,663738,Austin Hays,Daniel Lynch IV,0,0,1,a95c7de8-be19-4248-b7ef-90a7628f6379,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
17,2023-06-09,717839,Flyout,field_out,True,671221,669330,Drew Waters,Tyler Wells,0,0,0,3b078ff7-8ba0-4575-a33b-02dd5ae7915f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
18,2023-06-09,717839,Triple,triple,False,670032,669330,Nicky Lopez,Tyler Wells,1,1,0,e9f16853-5246-4a0b-8fa5-5b044aa5f818,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
19,2023-06-09,717839,Sac Fly,sac_fly,True,668472,669330,Nick Pratto,Tyler Wells,0,0,1,8d91eea0-c786-4482-8512-67d6c1fa2c99,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
20,2023-06-09,717839,Groundout,field_out,True,521692,669330,Salvador Perez,Tyler Wells,0,0,0,bbceb0f9-7433-404f-8304-59f4c8f77382,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
21,2023-06-09,717839,Strikeout,strikeout,True,668939,663738,Adley Rutschman,Daniel Lynch IV,0,0,0,1a401dbe-47a2-410f-aaee-e05a8e5ad120,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
22,2023-06-09,717839,Pop Out,field_out,True,623993,663738,Anthony Santander,Daniel Lynch IV,0,0,0,096f0246-d17b-4353-9c03-fe59e0388606,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
23,2023-06-09,717839,Single,single,False,543305,663738,Aaron Hicks,Daniel Lynch IV,1,1,0,c22ef442-7e10-4a5b-9dae-62c681fab9e7,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
24,2023-06-09,717839,Forceout,force_out,True,602104,663738,Ramón Urías,Daniel Lynch IV,0,0,1,f47086a1-2b45-4e4b-8b49-43e2db04a45e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
25,2023-06-09,717839,Pop Out,field_out,True,686469,669330,Vinnie Pasquantino,Tyler Wells,0,0,0,6cbd2f8a-983f-45d7-af93-472ddcb2dcd6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
26,2023-06-09,717839,Single,single,False,677951,669330,Bobby Witt Jr.,Tyler Wells,0,0,0,0bf1e6ea-39ce-41d9-8c98-092038bd8ba7,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
27,2023-06-09,717839,Strikeout,strikeout,True,669004,669330,MJ Melendez,Tyler Wells,0,0,0,f6a5ef73-d39e-4114-849c-799313dd9533,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
28,2023-06-09,717839,Flyout,field_out,True,672580,669330,Maikel Garcia,Tyler Wells,0,0,1,aff3387e-714d-42e1-ba27-5e5d7ea546dd,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
29,2023-06-09,717839,Flyout,field_out,True,543510,663738,James McCann,Daniel Lynch IV,1,0,0,d22893ef-ec99-425b-8680-631d74212f05,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
30,2023-06-09,717839,Single,single,False,683002,663738,Gunnar Henderson,Daniel Lynch IV,0,0,0,edfd3e6f-9368-498c-8880-fe77be58f1ec,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
31,2023-06-09,717839,Flyout,field_out,True,622761,663738,Jorge Mateo,Daniel Lynch IV,1,0,0,2f45054d-f954-44ca-90d9-3e5b0e24cb29,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
32,2023-06-09,717839,Strikeout,strikeout,True,663630,663738,Ryan McKenna,Daniel Lynch IV,0,0,1,b64c18a5-9c34-4a46-9235-16b1d31e3140,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
33,2023-06-09,717839,Strikeout,strikeout,True,686681,669330,Michael Massey,Tyler Wells,0,0,0,79a893b6-8d2c-4a6f-b99e-3158a0c7548f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
34,2023-06-09,717839,Flyout,field_out,True,671221,669330,Drew Waters,Tyler Wells,0,0,0,3653bf84-bc21-45af-a8a9-abbf6fbd844c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
35,2023-06-09,717839,Groundout,field_out,True,670032,669330,Nicky Lopez,Tyler Wells,0,0,0,054688ec-a7e6-4e24-85a4-1c3e51235209,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
36,2023-06-09,717839,Double,double,False,669720,663738,Austin Hays,Daniel Lynch IV,1,0,0,8a2dec03-d5c1-4ee8-a6c9-0bec44da97d6,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
37,2023-06-09,717839,Groundout,field_out,True,668939,663738,Adley Rutschman,Daniel Lynch IV,0,0,0,75b81517-fd53-4bbb-9b87-39124fc38fa7,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
38,2023-06-09,717839,Double,double,False,623993,663738,Anthony Santander,Daniel Lynch IV,1,0,1,afd17a34-2f23-4b4f-8b52-8dd8e2f6ff9d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
39,2023-06-09,717839,Groundout,field_out,True,543305,663738,Aaron Hicks,Daniel Lynch IV,1,0,1,6305d388-9f1b-4a9b-8747-55083e96308d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
40,2023-06-09,717839,Strikeout,strikeout,True,602104,663738,Ramón Urías,Daniel Lynch IV,0,0,0,f0b34b4a-86f9-4c8e-b7f8-33e8948aa3bd,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
41,2023-06-09,717839,Strikeout,strikeout,True,668472,669330,Nick Pratto,Tyler Wells,0,0,0,de06d4e3-ad11-493e-bbf6-02ac37c47398,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
42,2023-06-09,717839,Flyout,field_out,True,521692,669330,Salvador Perez,Tyler Wells,0,0,0,207ec87f-c379-4714-9dde-1cb42d51cf36,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
43,2023-06-09,717839,Groundout,field_out,True,686469,669330,Vinnie Pasquantino,Tyler Wells,0,0,0,f297c337-6b0c-4cb2-bddf-a98c57f75fd8,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,
44,2023-06-09,717839,Strikeout,strikeout,True,543510,663738,James McCann,Daniel Lynch IV,0,0,0,28fa1fa0-d608-4fc0-a229-6c8e23a507e0,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
45,2023-06-09,717839,Single,single,False,683002,663738,Gunnar Henderson,Daniel Lynch IV,0,0,0,a649fcf8-d5aa-45be-b404-9c944030877c,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
46,2023-06-09,717839,Flyout,field_out,True,622761,663738,Jorge Mateo,Daniel Lynch IV,1,0,0,e5f0b645-33f9-4003-ad87-a412340b1899,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
47,2023-06-09,717839,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,663630,663738,Ryan McKenna,Daniel Lynch IV,0,0,0,cd330cb4-7320-4e4f-b6e9-e720b0cb4fdc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.125,,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,
