,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-06,717098,Strikeout,strikeout,True,660670,657006,Ronald Acuña Jr.,Justin Steele,0,0,0,1d7b1381-50e6-4699-bb8f-e2f2c0c73dfc,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
1,2023-08-06,717098,Single,single,False,645277,657006,Ozzie Albies,Justin Steele,0,0,0,f379b6fb-9583-400c-b25d-c4c38c67ec67,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
2,2023-08-06,717098,Forceout,force_out,True,663586,657006,Austin Riley,Justin Steele,0,0,1,71970ca7-0d0d-412f-8dc6-2bd295f10f08,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
3,2023-08-06,717098,Walk,walk,False,621566,657006,Matt Olson,Justin Steele,0,0,1,7888e330-a64a-4b4f-a9ed-f0b0f60649cd,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
4,2023-08-06,717098,Strikeout,strikeout,True,518595,657006,Travis d'Arnaud,Justin Steele,0,0,0,f21e0c49-3515-4b6c-8e99-4711fbcef5a5,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
5,2023-08-06,717098,Flyout,field_out,True,643565,450203,Mike Tauchman,Charlie Morton,1,0,0,fff3af52-c488-488a-b959-43ee8eae9bbf,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
6,2023-08-06,717098,Strikeout,strikeout,True,663538,450203,Nico Hoerner,Charlie Morton,0,0,0,11b3a3f3-b4ce-4db0-906e-456f88953845,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
7,2023-08-06,717098,Strikeout,strikeout,True,664023,450203,Ian Happ,Charlie Morton,0,0,0,2bb964b5-589d-4ca2-8cfa-de5eacf93805,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
8,2023-08-06,717098,Strikeout,strikeout,True,542303,657006,Marcell Ozuna,Justin Steele,0,0,0,bee17399-fd84-4d88-ae3e-36329de1a279,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
9,2023-08-06,717098,Single,single,False,606115,657006,Orlando Arcia,Justin Steele,0,0,0,bdfb5fc0-681b-4bba-a898-04d1ffb14e2f,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
10,2023-08-06,717098,Strikeout,strikeout,True,607680,657006,Kevin Pillar,Justin Steele,0,0,0,07d4f251-75d0-4796-8c79-db9c7b5e8fdf,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
11,2023-08-06,717098,Strikeout,strikeout,True,671739,657006,Michael Harris II,Justin Steele,0,0,0,43e5048c-3229-40c6-b4bf-20f96596e099,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
12,2023-08-06,717098,Flyout,field_out,True,641355,450203,Cody Bellinger,Charlie Morton,1,1,0,a1879d43-7b2e-423b-95e1-13691b166cc9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
13,2023-08-06,717098,Pop Out,field_out,True,621020,450203,Dansby Swanson,Charlie Morton,0,0,0,0f80c299-af1b-4771-af38-7abc3c2634c4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
14,2023-08-06,717098,Walk,walk,False,600869,450203,Jeimer Candelario,Charlie Morton,1,0,0,b6d3b09e-9d74-458d-bc51-2e085f41ac25,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
15,2023-08-06,717098,Strikeout,strikeout,True,666624,450203,Christopher Morel,Charlie Morton,0,0,1,43fcea61-e674-4e11-a4bb-0566b9f2aeb5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
16,2023-08-06,717098,Single,single,False,660670,657006,Ronald Acuña Jr.,Justin Steele,0,0,0,6b0a1976-a6d8-4311-8bde-0d2f7ba2231e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
17,2023-08-06,717098,Strikeout,strikeout,True,645277,657006,Ozzie Albies,Justin Steele,0,0,1,7272a31b-94ac-426e-8b65-57314cfe1c44,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
18,2023-08-06,717098,Flyout,field_out,True,663586,657006,Austin Riley,Justin Steele,0,0,1,4479efa7-cccc-44a1-9b48-5d4bef983d29,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
19,2023-08-06,717098,Home Run,home_run,False,621566,657006,Matt Olson,Justin Steele,1,1,1,7ab8f42e-a9dd-4ba5-8fb0-5b275da00422,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
20,2023-08-06,717098,Groundout,field_out,True,518595,657006,Travis d'Arnaud,Justin Steele,1,1,0,8b00f11e-cba4-410f-b415-541658cb3df2,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
21,2023-08-06,717098,Strikeout,strikeout,True,663611,450203,Nick Madrigal,Charlie Morton,0,0,0,3332f4a1-232e-4609-8cc2-5dfef63de816,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
22,2023-08-06,717098,Walk,walk,False,665804,450203,Miguel Amaya,Charlie Morton,0,0,0,abe996a5-1a52-479d-a022-7c70b58df6d4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
23,2023-08-06,717098,Single,single,False,643565,450203,Mike Tauchman,Charlie Morton,1,0,1,bd6dca54-ecbf-468e-a041-3742cdab974b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
24,2023-08-06,717098,Hit By Pitch,hit_by_pitch,False,663538,450203,Nico Hoerner,Charlie Morton,1,1,1,e4349b83-5623-4f89-8be5-59eb852182e7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
25,2023-08-06,717098,Forceout,force_out,True,664023,450203,Ian Happ,Charlie Morton,1,0,1,d762944e-b2c9-48dd-b2df-86ce90c51f80,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
26,2023-08-06,717098,Walk,walk,False,641355,450203,Cody Bellinger,Charlie Morton,0,0,1,b19d83bd-e93a-4406-81be-dc6506844f5f,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
27,2023-08-06,717098,Walk,walk,False,621020,450203,Dansby Swanson,Charlie Morton,1,0,1,6f75b9f1-b563-463a-b2b7-92df81c488d2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
28,2023-08-06,717098,Flyout,field_out,True,600869,450203,Jeimer Candelario,Charlie Morton,0,0,0,050abf7b-38c0-478a-af5e-c03f591cf2b4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
29,2023-08-06,717098,Strikeout,strikeout,True,542303,657006,Marcell Ozuna,Justin Steele,0,0,0,69462dc2-67f4-4fa0-b1b9-b1e3b981ac26,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
30,2023-08-06,717098,Walk,walk,False,606115,657006,Orlando Arcia,Justin Steele,0,0,0,9bad3a11-ad65-45b6-9265-c76437462461,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
31,2023-08-06,717098,Double Play,double_play,True,607680,657006,Kevin Pillar,Justin Steele,1,0,1,1791dad6-fd85-48f4-b6df-d0b5b2d9f4b7,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
32,2023-08-06,717098,Lineout,field_out,True,666624,450203,Christopher Morel,Charlie Morton,1,0,0,013b7ca0-8ac7-4404-879d-2b3b8e459e86,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
33,2023-08-06,717098,Flyout,field_out,True,663611,450203,Nick Madrigal,Charlie Morton,0,0,0,f8633cdc-ab53-463c-9d57-f67ba97fd9fa,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
34,2023-08-06,717098,Flyout,field_out,True,665804,450203,Miguel Amaya,Charlie Morton,1,1,0,fbd2dbcb-e262-4aa1-ac84-7c944b744853,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.43200000000000005,0.10300000000000001,-1.26,-4.03,,1.79,0.86,94.9,94.2,,82.3,0.292,,0.474,0.177,0.25,89.0,92.0,87.0,0.08,0.25,89.1,0.296,,,,,,,,,,,
35,2023-08-06,717098,Lineout,field_out,True,671739,657006,Michael Harris II,Justin Steele,1,0,0,ceafa951-50d6-4c40-bdab-997935166d75,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
36,2023-08-06,717098,Double,double,False,660670,657006,Ronald Acuña Jr.,Justin Steele,0,0,0,677a9c0a-91de-4135-ad3c-8941472951bf,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
37,2023-08-06,717098,Single,single,True,645277,657006,Ozzie Albies,Justin Steele,0,0,1,0f4a404d-7156-41dc-a6c7-c2baeb0db171,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
