,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,SI_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-05-31,717951,Flyout,field_out,True,543760,666214,Marcus Semien,Joey Wentz,1,1,0,c81bd591-f480-42a7-9a02-841c12b08988,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-31,717951,Single,single,False,608369,666214,Corey Seager,Joey Wentz,0,0,0,638d43be-4aa0-41a4-b526-eeb1f707167c,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-31,717951,Lineout,field_out,True,663993,666214,Nathaniel Lowe,Joey Wentz,0,0,0,c8498865-77e8-46e5-949e-a44136efed1e,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-31,717951,Double,double,False,666969,666214,Adolis García,Joey Wentz,1,1,1,efcb9bdd-d3e6-4f4d-bbbe-8652278b239d,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-31,717951,Groundout,field_out,True,673962,666214,Josh Jung,Joey Wentz,1,0,0,68f0603c-7c52-4d71-941e-24e5dd89b6da,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-31,717951,Lineout,field_out,True,656716,641540,Zach McKinstry,Dane Dunning,1,0,0,153d52d7-d689-4d87-be8b-b4e7a5be77e5,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,90.0,100.0,95.0,0.032,0.2,0.016,0.156,-3.75,0.82,-3.56,-0.87,90.5,88.9,78.1,0.294,0.258,0.301,0.25,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.23399999999999999,0.032,1.37,0.14,-0.43,91.0,82.1,77.5,0.246,0.212,,,,,,,,
6,2023-05-31,717951,Lineout,field_out,True,668731,641540,Akil Baddoo,Dane Dunning,0,0,0,5272efde-c855-4392-8b5d-3b64e3d6bf15,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,90.0,100.0,95.0,0.032,0.2,0.016,0.156,-3.75,0.82,-3.56,-0.87,90.5,88.9,78.1,0.294,0.258,0.301,0.25,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.23399999999999999,0.032,1.37,0.14,-0.43,91.0,82.1,77.5,0.246,0.212,,,,,,,,
7,2023-05-31,717951,Double,double,False,595879,641540,Javier Báez,Dane Dunning,0,0,0,f27d7b97-a2b7-494a-a2b2-2e8d2cb58b2e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,90.0,100.0,95.0,0.032,0.2,0.016,0.156,-3.75,0.82,-3.56,-0.87,90.5,88.9,78.1,0.294,0.258,0.301,0.25,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.23399999999999999,0.032,1.37,0.14,-0.43,91.0,82.1,77.5,0.246,0.212,,,,,,,,
8,2023-05-31,717951,Groundout,field_out,True,679529,641540,Spencer Torkelson,Dane Dunning,0,0,0,71d02abc-4374-4c05-97ba-b43fcb0d9eb5,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,90.0,100.0,95.0,0.032,0.2,0.016,0.156,-3.75,0.82,-3.56,-0.87,90.5,88.9,78.1,0.294,0.258,0.301,0.25,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.23399999999999999,0.032,1.37,0.14,-0.43,91.0,82.1,77.5,0.246,0.212,,,,,,,,
9,2023-05-31,717951,Flyout,field_out,True,641680,666214,Jonah Heim,Joey Wentz,0,0,0,52a83e0e-c7e2-4464-9adc-b9b9e56b7fe0,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-05-31,717951,Groundout,field_out,True,665750,666214,Leody Taveras,Joey Wentz,0,0,0,e5bdd544-7bfd-4f18-a0cf-7acfc39158fc,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-31,717951,Strikeout,strikeout,True,669701,666214,Josh Smith,Joey Wentz,0,0,0,17d988c6-a79c-4ce1-95c8-50c0abd79f75,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,
