,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FS_ba,SI_ba,FC_ba,FF_ba,CU_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,SL_ba,vSC (sc),SC%,wSC/C,SC_ba
0,2023-07-15,717397,Walk,walk,False,673490,592836,Ha-Seong Kim,Taijuan Walker,0,0,0,42c381ef-1102-4e0e-a53e-b64364d75eb1,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
1,2023-07-15,717397,Strikeout,strikeout,True,665742,592836,Juan Soto,Taijuan Walker,0,0,1,4b194007-2459-42aa-b99b-92a98905ade6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
2,2023-07-15,717397,Groundout,field_out,True,665487,592836,Fernando Tatis Jr.,Taijuan Walker,0,0,1,e90374fd-82bb-492d-9b37-6c971920467d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
3,2023-07-15,717397,Walk,walk,False,592518,592836,Manny Machado,Taijuan Walker,1,0,0,ff998eed-bc90-4ff0-87ed-2d5fb1f1bf03,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
4,2023-07-15,717397,Single,single,False,593428,592836,Xander Bogaerts,Taijuan Walker,1,0,1,d2b2d15a-c92c-4933-98f2-147a2f4a9f3b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
5,2023-07-15,717397,Flyout,field_out,True,630105,592836,Jake Cronenworth,Taijuan Walker,1,0,0,7e2c2c1f-a6ab-49fe-a264-c8580e22520a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
6,2023-07-15,717397,Groundout,field_out,True,656941,677960,Kyle Schwarber,Ryan Weathers,1,1,0,9daaf64e-41da-4714-b52d-388e55ce5793,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,,,,,,,0.01,0.551,,,0.203,,-1.58,,,9.15,-1.09,,95.1,,,94.9,80.8,,,0.0,,0.35,,0.229,86.8,67.0,97.0,88.0,0.23600000000000002,-1.24,0.304,,,,,
7,2023-07-15,717397,Walk,walk,False,607208,677960,Trea Turner,Ryan Weathers,0,0,0,853bcdd9-8e71-4bfe-be27-9b3ee21dfe7c,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,,,,,,,0.01,0.551,,,0.203,,-1.58,,,9.15,-1.09,,95.1,,,94.9,80.8,,,0.0,,0.35,,0.229,86.8,67.0,97.0,88.0,0.23600000000000002,-1.24,0.304,,,,,
8,2023-07-15,717397,Flyout,field_out,True,592206,677960,Nick Castellanos,Ryan Weathers,0,0,0,ce6458d9-99b9-4030-817e-27e7d52df27a,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,,,,,,,0.01,0.551,,,0.203,,-1.58,,,9.15,-1.09,,95.1,,,94.9,80.8,,,0.0,,0.35,,0.229,86.8,67.0,97.0,88.0,0.23600000000000002,-1.24,0.304,,,,,
9,2023-07-15,717397,Walk,walk,False,547180,677960,Bryce Harper,Ryan Weathers,0,0,1,55e6a333-8002-4cca-ae76-a5918938b2ee,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,,,,,,,0.01,0.551,,,0.203,,-1.58,,,9.15,-1.09,,95.1,,,94.9,80.8,,,0.0,,0.35,,0.229,86.8,67.0,97.0,88.0,0.23600000000000002,-1.24,0.304,,,,,
10,2023-07-15,717397,Pop Out,field_out,True,664761,677960,Alec Bohm,Ryan Weathers,0,0,0,80fddd95-c544-41e7-97e9-3c40dc0d883d,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,,,,91.0,99.0,93.0,,,,105.0,99.0,100.0,,,,,,,0.01,0.551,,,0.203,,-1.58,,,9.15,-1.09,,95.1,,,94.9,80.8,,,0.0,,0.35,,0.229,86.8,67.0,97.0,88.0,0.23600000000000002,-1.24,0.304,,,,,
11,2023-07-15,717397,Walk,walk,False,596059,592836,Rougned Odor,Taijuan Walker,0,0,0,b12ea2c7-c1be-40c5-9775-386e8dbd682c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
12,2023-07-15,717397,Grounded Into DP,grounded_into_double_play,True,543592,592836,Austin Nola,Taijuan Walker,1,0,1,b862c80a-19e2-4242-a605-3732cdc7c6c5,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
13,2023-07-15,717397,Lineout,field_out,True,663757,592836,Trent Grisham,Taijuan Walker,1,0,0,9e4f9fbd-7987-41db-8691-32e518e12c2b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,
