,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SI_ba,FS_ba
0,2023-07-09,717434,Flyout,field_out,True,672580,669456,Maikel Garcia,Shane Bieber,0,0,0,1a1476e2-881b-41f4-9af3-109f45df31ae,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
1,2023-07-09,717434,Hit By Pitch,hit_by_pitch,False,677951,669456,Bobby Witt Jr.,Shane Bieber,0,0,0,d88e1135-0dde-4d03-985d-2b3fbf567fbd,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
2,2023-07-09,717434,Groundout,field_out,True,521692,669456,Salvador Perez,Shane Bieber,1,0,1,bb6c84da-e9c4-43dc-8f5b-3c818ba541f0,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
3,2023-07-09,717434,Field Error,field_error,False,680757,642232,Steven Kwan,Ryan Yarbrough,0,0,1,375d94cd-f3cc-4138-bf53-e1a2b9f45947,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,,,,77.0,106.0,93.0,0.308,0.248,,,0.182,0.59,1.48,,,-2.4,87.0,84.2,,,0.283,,0.289,0.208,0.329,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,,,,,,,,
4,2023-07-09,717434,Groundout,field_out,True,642708,642232,Amed Rosario,Ryan Yarbrough,0,0,0,ae50b5a6-59bd-4552-a0bf-af3e932c0f25,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,,,,77.0,106.0,93.0,0.308,0.248,,,0.182,0.59,1.48,,,-2.4,87.0,84.2,,,0.283,,0.289,0.208,0.329,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,,,,,,,,
5,2023-07-09,717434,Strikeout,strikeout,True,608070,642232,José Ramírez,Ryan Yarbrough,0,0,0,fc6e5fc2-7c51-4ec2-b5ca-5c3c043d9a59,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,,,,77.0,106.0,93.0,0.308,0.248,,,0.182,0.59,1.48,,,-2.4,87.0,84.2,,,0.283,,0.289,0.208,0.329,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,,,,,,,,
6,2023-07-09,717434,Strikeout,strikeout,True,647304,642232,Josh Naylor,Ryan Yarbrough,0,0,0,ad5bc3ee-e0eb-45e4-bb31-a90c3e3a7650,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,,,,77.0,106.0,93.0,0.308,0.248,,,0.182,0.59,1.48,,,-2.4,87.0,84.2,,,0.283,,0.289,0.208,0.329,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,,,,,,,,
7,2023-07-09,717434,Strikeout,strikeout,True,669004,669456,MJ Melendez,Shane Bieber,0,0,0,4425e1c5-a9d9-4afa-bfb0-b8872ce113ac,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
8,2023-07-09,717434,Flyout,field_out,True,666023,669456,Freddy Fermin,Shane Bieber,0,0,0,3cd2a4ce-2281-4003-9bf5-640ed7c5e232,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
9,2023-07-09,717434,Strikeout,strikeout,True,664728,669456,Kyle Isbel,Shane Bieber,0,0,0,7c098d8e-dce6-4905-babd-20216a9ce7b4,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,
