,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,FF_ba,SV_ba,CU_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,CH_ba,SL_ba,ST_ba,FS_ba
10,2023-09-15,716569,Single,single,False,676946,656794,Matthew Batten,Sean Newcomb,1,0,1,f85536b8-8bcb-419d-8f54-6fa81c23236f,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
11,2023-09-15,716569,Hit By Pitch,hit_by_pitch,False,640492,656794,José Azocar,Sean Newcomb,0,0,1,12077770-e55b-4c02-ab3b-3e64c7ce2385,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
12,2023-09-15,716569,Strikeout,strikeout,True,673490,656794,Ha-Seong Kim,Sean Newcomb,0,0,0,2a28cae6-2fe0-4a81-8eb6-a057dd804a05,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
13,2023-09-15,716569,Single,single,False,665487,656794,Fernando Tatis Jr.,Sean Newcomb,0,0,1,0e9fb6e0-ea05-4399-80b4-9dc147056a94,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
14,2023-09-15,716569,Pop Out,field_out,True,665742,656794,Juan Soto,Sean Newcomb,1,0,0,7f2660be-f4d7-4581-9c12-9449f88e591f,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
15,2023-09-15,716569,Strikeout,strikeout,True,592518,656794,Manny Machado,Sean Newcomb,0,0,0,af578f66-58ed-4458-b8c6-c621da6af101,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
16,2023-09-15,716569,Groundout,field_out,True,664913,607625,Seth Brown,Seth Lugo,1,0,0,bcfa7f24-a38b-4664-930f-4d28beed81ca,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
17,2023-09-15,716569,Home Run,home_run,False,669127,607625,Shea Langeliers,Seth Lugo,0,0,0,aab684aa-4566-4a7e-83a8-7bc8205a7211,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
18,2023-09-15,716569,Groundout,field_out,True,672478,607625,Jordan Diaz,Seth Lugo,0,0,0,06fcb088-a8b3-45a6-ad36-a02f33e9e21a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
19,2023-09-15,716569,Strikeout,strikeout,True,671732,607625,Lawrence Butler,Seth Lugo,0,0,0,6de51d4d-27b4-49e4-9363-d1c7e73d9461,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
20,2023-09-15,716569,Single,single,False,593428,656794,Xander Bogaerts,Sean Newcomb,1,0,0,d6ff966f-5e1f-4dfb-a905-32c5a0f8536f,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
21,2023-09-15,716569,Grounded Into DP,grounded_into_double_play,True,669134,656794,Luis Campusano,Sean Newcomb,1,0,1,be403da0-2ad4-4483-942d-d07250da940d,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
22,2023-09-15,716569,Walk,walk,False,643265,656794,Garrett Cooper,Sean Newcomb,1,0,0,0e2fba81-8ed0-40ad-9ec8-3c0ee7274282,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
23,2023-09-15,716569,Flyout,field_out,True,676946,656794,Matthew Batten,Sean Newcomb,0,0,0,b79b67be-4da5-4938-af9a-e2254520890d,656794.0,seannewcomb,"Newcomb, S",Left,Sean Newcomb,3.0,3.98,15.0,98.0,85.0,96.0,0.8240000000000001,10.2,5.4,4.8,0.6,1.08,0.455,0.242,0.212,0.242,0.418,84.6,70.0,97.0,104.0,105.0,91.0,96.0,73.0,103.0,96.0,78.0,104.0,101.0,86.0,88.0,93.0,0.068,0.518,0.011000000000000001,0.375,0.028999999999999998,1.81,2.37,9.99,-0.07,-2.63,93.4,89.8,92.4,80.6,0.154,0.2,0.143,0.0,,,,,,,,,,
24,2023-09-15,716569,Lineout,field_out,True,669397,607625,Nick Allen,Seth Lugo,0,0,0,677c4b7a-4ad4-4f26-bac4-4edc18afa8dd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
25,2023-09-15,716569,Single,single,False,665923,607625,Esteury Ruiz,Seth Lugo,0,0,0,2866901a-480a-44d0-82ee-d6b90e99a585,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
26,2023-09-15,716569,Double,double,False,676116,607625,Ryan Noda,Seth Lugo,1,1,1,81ab9cc4-e353-4a1d-97c0-7ee63167e884,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
27,2023-09-15,716569,Single,single,False,680869,607625,Zack Gelof,Seth Lugo,0,0,0,1bd36083-2031-468c-9911-0948a0da92ca,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
28,2023-09-15,716569,Groundout,field_out,True,667670,607625,Brent Rooker,Seth Lugo,1,0,1,8df620db-bab2-4c2d-bc4d-00bb70afdd84,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
29,2023-09-15,716569,Groundout,field_out,True,664913,607625,Seth Brown,Seth Lugo,1,0,0,b6681ec6-9fc2-456e-8a7c-3da03ce20649,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
30,2023-09-15,716569,Single,single,False,640492,661309,José Azocar,Adrián Martínez,0,0,0,507b1064-e05e-4681-98fa-d15b30a8f5a8,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,,,,81.0,98.0,89.0,,,,0.5920000000000001,,,,0.23399999999999999,,,-0.11,,-1.01,,,93.8,,,,,0.271,96.0,92.0,97.0,0.174,-0.72,83.2,0.323,0.19,,
31,2023-09-15,716569,Grounded Into DP,grounded_into_double_play,True,673490,661309,Ha-Seong Kim,Adrián Martínez,0,0,1,c6c800be-c777-44de-8c4d-b92dc01da349,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,,,,81.0,98.0,89.0,,,,0.5920000000000001,,,,0.23399999999999999,,,-0.11,,-1.01,,,93.8,,,,,0.271,96.0,92.0,97.0,0.174,-0.72,83.2,0.323,0.19,,
32,2023-09-15,716569,Groundout,field_out,True,665487,661309,Fernando Tatis Jr.,Adrián Martínez,1,1,0,63efae0f-8bcf-4c6c-a019-de63375b8d5c,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,,,,81.0,98.0,89.0,,,,0.5920000000000001,,,,0.23399999999999999,,,-0.11,,-1.01,,,93.8,,,,,0.271,96.0,92.0,97.0,0.174,-0.72,83.2,0.323,0.19,,
33,2023-09-15,716569,Strikeout,strikeout,True,669127,607625,Shea Langeliers,Seth Lugo,0,0,0,df12af9a-6619-448f-8335-e5aa10c0401d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
34,2023-09-15,716569,Lineout,field_out,True,672478,607625,Jordan Diaz,Seth Lugo,0,0,0,d945553b-fb9a-4c9b-874c-cbf35e297f8b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
35,2023-09-15,716569,Strikeout,strikeout,True,671732,607625,Lawrence Butler,Seth Lugo,0,0,0,30916c06-e86a-4108-8200-4989b6d77b98,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,,,,0.19899999999999998,0.318,,0.313,0.059000000000000004,0.36,,1.87,0.26,-2.89,93.4,,93.2,79.6,0.246,0.0,0.287,0.208,114.0,96.0,108.0,0.111,-0.6,85.2,0.303,0.303,0.25,
36,2023-09-15,716569,Single,single,False,665742,661309,Juan Soto,Adrián Martínez,0,0,0,96b483b9-48a5-4c68-8191-cd3d28826429,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,,,,81.0,98.0,89.0,,,,0.5920000000000001,,,,0.23399999999999999,,,-0.11,,-1.01,,,93.8,,,,,0.271,96.0,92.0,97.0,0.174,-0.72,83.2,0.323,0.19,,
