,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-04-26,718419,Lineout,field_out,True,656716,642547,Zach McKinstry,Freddy Peralta,1,0,0,385e79c5-9ce6-4bb1-a8cd-ece4bff43830,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
1,2023-04-26,718419,Groundout,field_out,True,682985,642547,Riley Greene,Freddy Peralta,0,0,0,41c6c4af-e8bd-4362-8a33-9f23263d74fd,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
2,2023-04-26,718419,Hit By Pitch,hit_by_pitch,False,595879,642547,Javier Báez,Freddy Peralta,1,0,0,608516a7-91f1-4ac3-be23-165c69700932,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
3,2023-04-26,718419,Strikeout,strikeout,True,665155,642547,Nick Maton,Freddy Peralta,0,0,0,eb70c154-678e-4bd8-8776-d4676134f99f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
4,2023-04-26,718419,Hit By Pitch,hit_by_pitch,False,592885,547179,Christian Yelich,Michael Lorenzen,0,0,0,b26d8a73-8afc-4dc4-9f8b-8c7b64b23a9a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
5,2023-04-26,718419,Walk,walk,False,608385,547179,Jesse Winker,Michael Lorenzen,1,0,1,ea9a2d0c-1711-497a-a568-ecd4f28c0aae,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
6,2023-04-26,718419,Lineout,field_out,True,642715,547179,Willy Adames,Michael Lorenzen,1,0,0,b94c2d0b-fdef-40f3-9e98-f0f01ca9b570,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
7,2023-04-26,718419,Double,double,False,642133,547179,Rowdy Tellez,Michael Lorenzen,1,1,1,b4757554-f321-4078-abbd-3d1924c5c63f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
8,2023-04-26,718419,Single,single,False,605119,547179,Brian Anderson,Michael Lorenzen,0,0,1,3a1c7f93-1aef-4201-a009-aa593e5ee7a5,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
9,2023-04-26,718419,Strikeout,strikeout,True,605170,547179,Victor Caratini,Michael Lorenzen,0,0,0,cddfcf1c-9ae5-438d-9fbd-7be84b760555,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.011000000000000001,0.21600000000000003,1.17,0.34,-4.26,0.26,94.3,84.7,82.3,0.211,0.242,0.667,0.186,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009000000000000001,-7.35,0.73,90.8,93.7,0.333,0.293,0.6,,,,,,
