,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-06-04,717895,Pop Out,field_out,True,680757,657746,Steven Kwan,Joe Ryan,1,0,0,01e064ce-ff03-48d2-94ad-a7215181c980,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-04,717895,Strikeout,strikeout,True,671289,657746,Tyler Freeman,Joe Ryan,0,0,0,3d9bb11d-53d3-4f22-a6a0-9f02fb873f9a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-04,717895,Pop Out,field_out,True,608070,657746,José Ramírez,Joe Ryan,1,0,0,acc4c374-937d-43d1-b0a0-bd2c0d1c5c25,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-04,717895,Groundout,field_out,True,593871,663474,Jorge Polanco,Triston McKenzie,1,0,0,e40d70de-858b-48f4-a1d5-be22197b22e5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,,0.2,-0.33,,1.5,92.4,,85.2,0.22,,,0.083,113.0,107.0,103.0,0.16699999999999998,-0.41,78.8,0.286,,,,,,,,,,,,,,,,,,,,,
4,2023-06-04,717895,Strikeout,strikeout,True,668904,663474,Royce Lewis,Triston McKenzie,0,0,0,d77982a2-9c50-40cf-993e-045aeaed11b2,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,,0.2,-0.33,,1.5,92.4,,85.2,0.22,,,0.083,113.0,107.0,103.0,0.16699999999999998,-0.41,78.8,0.286,,,,,,,,,,,,,,,,,,,,,
5,2023-06-04,717895,Strikeout,strikeout,True,456781,663474,Donovan Solano,Triston McKenzie,0,0,0,a089bed3-ae84-438d-b4ac-b1d99d11571d,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,,0.2,-0.33,,1.5,92.4,,85.2,0.22,,,0.083,113.0,107.0,103.0,0.16699999999999998,-0.41,78.8,0.286,,,,,,,,,,,,,,,,,,,,,
6,2023-06-04,717895,Strikeout,strikeout,True,647304,657746,Josh Naylor,Joe Ryan,0,0,0,4f7374f9-4e82-430c-aeff-62614c71d80b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-06-04,717895,Pop Out,field_out,True,665926,657746,Andrés Giménez,Joe Ryan,1,0,0,fb12f9e5-ae7e-4df0-bd37-c218b341ba96,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-06-04,717895,Strikeout,strikeout,True,672356,657746,Gabriel Arias,Joe Ryan,0,0,0,9f098c3d-1e5d-41e9-b9d7-857e7eaf6281,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-04,717895,Flyout,field_out,True,596146,663474,Max Kepler,Triston McKenzie,0,0,0,d7fdc972-9b7e-4f67-abb5-3d7c1886af34,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,,0.2,-0.33,,1.5,92.4,,85.2,0.22,,,0.083,113.0,107.0,103.0,0.16699999999999998,-0.41,78.8,0.286,,,,,,,,,,,,,,,,,,,,,
