,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-04-17,718542,Flyout,field_out,True,650490,668881,Yandy Díaz,Hunter Greene,1,0,0,8e05c464-c813-4367-b525-1e6afcf4f1f9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-17,718542,Flyout,field_out,True,664040,668881,Brandon Lowe,Hunter Greene,0,0,0,0e86f478-7113-4412-a421-ead070a2a7c1,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-17,718542,Groundout,field_out,True,668227,668881,Randy Arozarena,Hunter Greene,1,0,0,40005f57-e201-414f-b1a3-588499dcd204,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-17,718542,Walk,walk,False,663697,656222,Jonathan India,Jalen Beeks,1,0,0,d9a1cc35-7aba-4c45-9b6b-ad3e96dda2b9,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,0.44299999999999995,-0.49,-16.85,-0.18,94.3,81.8,0.243,1.0,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
4,2023-04-17,718542,Sac Bunt,sac_bunt,True,656413,656222,Stuart Fairchild,Jalen Beeks,0,0,1,2966e38b-95af-4ddc-8cdd-266c5b0b09ed,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,0.44299999999999995,-0.49,-16.85,-0.18,94.3,81.8,0.243,1.0,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
5,2023-04-17,718542,Strikeout,strikeout,True,571976,656222,Wil Myers,Jalen Beeks,0,0,0,169b2f33-4504-4df5-b048-e347a94176e2,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,0.44299999999999995,-0.49,-16.85,-0.18,94.3,81.8,0.243,1.0,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
6,2023-04-17,718542,Flyout,field_out,True,663886,656222,Tyler Stephenson,Jalen Beeks,1,0,0,8f5b06fa-a159-47d9-82d7-6306fe38e6d1,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,0.44299999999999995,-0.49,-16.85,-0.18,94.3,81.8,0.243,1.0,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
7,2023-04-17,718542,Flyout,field_out,True,677551,668881,Wander Franco,Hunter Greene,0,0,0,19a68f29-f2a8-4649-ade8-0ede6329760f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-17,718542,Groundout,field_out,True,623912,668881,Harold Ramírez,Hunter Greene,1,0,0,846d020c-0673-447f-a3fa-096c8de7f28c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-17,718542,Single,single,False,670623,668881,Isaac Paredes,Hunter Greene,1,0,0,abce62c8-cb29-4506-be1a-cdb2a51df816,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-17,718542,Double,double,False,666139,668881,Josh Lowe,Hunter Greene,0,0,1,81a9ed83-9491-4464-afe0-da7cf9fb3196,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-17,718542,Groundout,field_out,True,622534,668881,Manuel Margot,Hunter Greene,0,0,0,dd0ce058-1747-4c22-a612-a52fb3986ccf,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-17,718542,Home Run,home_run,False,621028,656222,Kevin Newman,Jalen Beeks,0,0,0,4ee05149-c7b7-4438-9f54-ae3d02a054c4,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,0.44299999999999995,-0.49,-16.85,-0.18,94.3,81.8,0.243,1.0,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
