,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,FC_ba,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-09-03,716729,Groundout,field_out,True,650490,675540,Yandy Díaz,Xzavion Curry,0,0,0,b3de83ec-6aaa-49b7-afeb-812440817c9f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-03,716729,Strikeout,strikeout,True,664040,675540,Brandon Lowe,Xzavion Curry,0,0,0,dfdec1a8-e809-4024-a33f-0f7706d58091,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-03,716729,Strikeout,strikeout,True,670623,675540,Isaac Paredes,Xzavion Curry,0,0,0,db2c319a-164e-4af2-af49-7caae52ee76d,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-03,716729,Strikeout,strikeout,True,680757,671737,Steven Kwan,Taj Bradley,0,0,0,272d3af8-3cfa-4a58-8be6-48eecd7d293a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
4,2023-09-03,716729,Strikeout,strikeout,True,608070,671737,José Ramírez,Taj Bradley,0,0,0,dd8e48c6-85cc-4a84-bb8f-f071d54c3128,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
5,2023-09-03,716729,Flyout,field_out,True,647304,671737,Josh Naylor,Taj Bradley,0,0,0,c627bb5f-8617-42c5-931d-cb3bf991ecde,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
6,2023-09-03,716729,Strikeout,strikeout,True,668227,675540,Randy Arozarena,Xzavion Curry,0,0,0,b935d186-a123-4eba-937a-9da77492cdc8,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-03,716729,Groundout,field_out,True,666139,675540,Josh Lowe,Xzavion Curry,0,0,0,7a4456e4-dd82-49a0-8af3-e6a401449c9d,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-03,716729,Strikeout,strikeout,True,642350,675540,Jose Siri,Xzavion Curry,0,0,0,b98c83fd-c116-495b-a54e-48c6fad58564,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-03,716729,Strikeout,strikeout,True,657656,671737,Ramón Laureano,Taj Bradley,0,0,0,90eb465a-93e7-46af-ae1a-63f49c503076,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
10,2023-09-03,716729,Walk,walk,False,594777,671737,Kole Calhoun,Taj Bradley,0,0,0,9c1a2599-845c-40b6-841c-bf69c91207f7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
11,2023-09-03,716729,Walk,walk,False,671289,671737,Tyler Freeman,Taj Bradley,1,0,1,1ba692e9-a4b6-4f0a-b2cd-99d607ab5075,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
12,2023-09-03,716729,Strikeout,strikeout,True,672356,671737,Gabriel Arias,Taj Bradley,0,0,0,67479b75-ebf0-4685-ae2b-dd4392fb10b0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
13,2023-09-03,716729,Strikeout,strikeout,True,595956,671737,Cam Gallagher,Taj Bradley,0,0,0,47517166-8136-4b47-b216-9f32d3883bd7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
14,2023-09-03,716729,Field Error,field_error,False,670764,675540,Taylor Walls,Xzavion Curry,0,0,0,27662d67-bf73-4a8c-a6aa-b96b9deaf7e5,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-03,716729,Strikeout,strikeout,True,670042,675540,Luke Raley,Xzavion Curry,0,0,1,465ad84c-e924-4af1-ac42-e04548a7d3d0,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-03,716729,Home Run,home_run,False,650907,675540,René Pinto,Xzavion Curry,0,0,1,e699a176-6305-4158-bab7-b3377315ab3a,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-03,716729,Groundout,field_out,True,650490,675540,Yandy Díaz,Xzavion Curry,0,0,0,473a0d5a-027b-4ac3-a307-56259708d175,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-03,716729,Single,single,False,664040,675540,Brandon Lowe,Xzavion Curry,1,0,0,4bec0ce8-882e-40ae-b704-0bd79ca7a185,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-03,716729,Forceout,force_out,True,670623,675540,Isaac Paredes,Xzavion Curry,0,0,1,970bafbe-9ca7-4824-b4b1-6b96e842d32c,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-03,716729,Field Error,field_error,False,664702,671737,Myles Straw,Taj Bradley,1,0,0,848ae33e-7a6c-484f-ac67-d8a61a535018,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
21,2023-09-03,716729,Strikeout,strikeout,True,680757,671737,Steven Kwan,Taj Bradley,0,0,0,21f3811d-5aff-44d3-818a-b8876b3f9f91,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
22,2023-09-03,716729,Walk,walk,False,608070,671737,José Ramírez,Taj Bradley,0,0,1,b37858a3-b079-40eb-a971-725ac1a7b5bc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
23,2023-09-03,716729,Forceout,force_out,True,647304,671737,Josh Naylor,Taj Bradley,0,0,1,240ddf91-977c-4f2e-8169-9589135fcf15,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
24,2023-09-03,716729,Single,single,False,657656,671737,Ramón Laureano,Taj Bradley,1,0,1,9a7ad01d-d97e-4d07-a988-a3b82ad616b5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
25,2023-09-03,716729,Flyout,field_out,True,594777,671737,Kole Calhoun,Taj Bradley,0,0,0,93104e69-b3ad-401c-b4e9-f11c46c1bbe3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
26,2023-09-03,716729,Groundout,field_out,True,668227,675540,Randy Arozarena,Xzavion Curry,0,0,0,4aea6336-3706-4e9e-a497-7623eb973f6f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-03,716729,Single,single,False,666139,675540,Josh Lowe,Xzavion Curry,1,0,0,96236343-2862-49eb-995c-ac77574af60e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-03,716729,Strikeout,strikeout,True,642350,675540,Jose Siri,Xzavion Curry,0,0,1,82aa0a0d-ee79-474e-9aef-766f5c4f5b5b,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,0.484,0.361,0.11599999999999999,0.039,-0.14,0.89,-2.04,-1.29,92.5,85.1,75.1,0.283,0.238,0.31,0.278,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-03,716729,Lineout,field_out,True,671289,671737,Tyler Freeman,Taj Bradley,0,0,0,3ebb80d5-0844-4358-93cd-f3b15538e5d3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
30,2023-09-03,716729,Single,single,False,672356,671737,Gabriel Arias,Taj Bradley,0,0,0,b7f37d9f-a3d7-4a77-85e8-21dc0c2ebf05,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
31,2023-09-03,716729,Strikeout,strikeout,True,595956,671737,Cam Gallagher,Taj Bradley,0,0,1,74a61b32-61bb-4be9-b73e-da862cbf44a1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
32,2023-09-03,716729,Groundout,field_out,True,664702,671737,Myles Straw,Taj Bradley,0,0,0,88534a02-6918-40ba-8d04-866bcb56a72f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,0.449,,0.16699999999999998,,-0.8,,0.04,,96.1,,79.0,0.277,,0.169,,106.0,99.0,99.0,0.001,0.248,0.136,-1.32,0.62,0.0,88.9,89.3,97.8,0.312,0.19,,,,,,,,
