,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,ST_ba,FC_ba,FF_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-30,717967,Flyout,field_out,True,605137,502043,Josh Bell,Kyle Gibson,0,0,0,9c053c4f-64b9-4e7f-be1b-c4afc3767a25,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
11,2023-05-30,717967,Strikeout,strikeout,True,665926,502043,Andrés Giménez,Kyle Gibson,0,0,0,259dabd4-df33-42c0-9845-be84fdd5d783,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
12,2023-05-30,717967,Hit By Pitch,hit_by_pitch,False,602104,615698,Ramón Urías,Cal Quantrill,1,0,0,454f7bea-508a-4225-a037-9910c650d24f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
13,2023-05-30,717967,Strikeout,strikeout,True,679631,615698,Terrin Vavra,Cal Quantrill,0,0,0,21976bc2-bd00-42fe-90f5-079d4d368ec8,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
14,2023-05-30,717967,Single,single,False,622761,615698,Jorge Mateo,Cal Quantrill,1,0,1,4e1f9abd-2e4d-4e54-baec-85aa08198f50,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
15,2023-05-30,717967,Single,single,False,624428,615698,Adam Frazier,Cal Quantrill,0,0,1,6f5a4778-15c6-4dd6-a488-8e5c29722392,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
16,2023-05-30,717967,Walk,walk,False,668939,615698,Adley Rutschman,Cal Quantrill,1,0,1,07cebabf-bdcf-4b85-9b20-a5182c11b9fb,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
17,2023-05-30,717967,Triple,triple,False,623993,615698,Anthony Santander,Cal Quantrill,1,1,1,6d65b32f-1f70-4480-a18c-75baa7eae03c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
18,2023-05-30,717967,Sac Fly,sac_fly,True,669720,615698,Austin Hays,Cal Quantrill,0,0,1,16820184-eb9f-4fd5-b7e0-3da232287206,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
19,2023-05-30,717967,Strikeout,strikeout,True,683002,615698,Gunnar Henderson,Cal Quantrill,0,0,0,3d7fb7df-b887-41f3-bbfb-ebd6836cbef5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
20,2023-05-30,717967,Groundout,field_out,True,686823,502043,Will Brennan,Kyle Gibson,0,0,0,2b0ca717-e6d8-41bf-a525-42fa59723197,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
21,2023-05-30,717967,Strikeout,strikeout,True,572287,502043,Mike Zunino,Kyle Gibson,0,0,0,73a30e83-6f40-4bad-9141-0b0b8af3a185,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
22,2023-05-30,717967,Flyout,field_out,True,664702,502043,Myles Straw,Kyle Gibson,0,0,0,8a8d2c5a-c118-43e4-b448-2cdc9f809284,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
23,2023-05-30,717967,Single,single,False,663624,615698,Ryan Mountcastle,Cal Quantrill,0,0,0,cee7f10a-76ee-4576-9050-4e6a5ba54631,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
24,2023-05-30,717967,Flyout,field_out,True,602104,615698,Ramón Urías,Cal Quantrill,0,0,0,f388614c-3697-4d82-a3f7-a9bc020c4e43,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
25,2023-05-30,717967,Grounded Into DP,grounded_into_double_play,True,679631,615698,Terrin Vavra,Cal Quantrill,0,0,1,6483b4c5-58ba-47c8-9170-6e5b37315ad7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
26,2023-05-30,717967,Strikeout,strikeout,True,680757,502043,Steven Kwan,Kyle Gibson,0,0,0,39876d51-d360-451a-9547-f580dcb4f96a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
27,2023-05-30,717967,Single,single,False,642708,502043,Amed Rosario,Kyle Gibson,0,0,0,e21a4f51-054e-4998-a321-55913a5bda11,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
28,2023-05-30,717967,Flyout,field_out,True,608070,502043,José Ramírez,Kyle Gibson,0,0,0,8ad87c50-7515-4933-9d9e-b479aab57be6,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
29,2023-05-30,717967,Walk,walk,False,647304,502043,Josh Naylor,Kyle Gibson,1,0,1,500e640f-3bdb-4207-9315-6aaf6ffcdcb0,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
30,2023-05-30,717967,Single,single,False,605137,502043,Josh Bell,Kyle Gibson,1,1,1,8df403d9-e842-4171-a6e1-e2cb47bc703c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
31,2023-05-30,717967,Pop Out,field_out,True,665926,502043,Andrés Giménez,Kyle Gibson,1,0,0,12db7495-599d-4083-aebb-c8fa4405d0ea,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
32,2023-05-30,717967,Lineout,field_out,True,622761,615698,Jorge Mateo,Cal Quantrill,1,0,0,49347601-1e9e-43d2-bc87-e7c54f6318b7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
33,2023-05-30,717967,Flyout,field_out,True,624428,615698,Adam Frazier,Cal Quantrill,1,0,0,a8ec198a-5bb3-404a-a2e1-f4cc399465a0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,0.41600000000000004,0.01,0.24100000000000002,,0.109,0.10099999999999999,-2.44,-0.89,0.18,,1.28,-2.42,93.8,88.1,93.7,,82.0,0.277,0.344,,0.33,0.333,0.188,113.0,104.0,104.0,0.12300000000000001,-1.13,86.8,0.241,,,,,,,
