,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,ST_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FS%,wFS/C,vFS,FS_ba
0,2023-06-12,717786,Lineout,field_out,True,650333,682243,Luis Arraez,Bryce Miller,0,0,0,ffee8738-b9ef-4b67-b968-b805e1393a70,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,
1,2023-06-12,717786,Strikeout,strikeout,True,624585,682243,Jorge Soler,Bryce Miller,0,0,0,44b39ada-cd6a-4fb4-b6f7-9fbff93bd9af,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,
2,2023-06-12,717786,Strikeout,strikeout,True,650559,682243,Bryan De La Cruz,Bryce Miller,0,0,0,aa305eee-c655-44a1-b54e-e8581111c44d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,
3,2023-06-12,717786,Double,double,False,641487,666200,J.P. Crawford,Jesús Luzardo,1,0,0,4287a732-5873-462e-8b2c-e2370373a680,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
4,2023-06-12,717786,Strikeout,strikeout,True,677594,666200,Julio Rodríguez,Jesús Luzardo,0,0,0,c498486e-2f59-48aa-819e-143c81131051,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
5,2023-06-12,717786,Strikeout,strikeout,True,664034,666200,Ty France,Jesús Luzardo,0,0,0,68d32891-8cc4-49a5-9e0f-0fb83ca8dc64,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
6,2023-06-12,717786,Double,double,False,606192,666200,Teoscar Hernández,Jesús Luzardo,0,0,1,54d534c7-973b-4666-b00c-07846d499291,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
7,2023-06-12,717786,Field Error,field_error,False,553993,666200,Eugenio Suárez,Jesús Luzardo,1,0,1,fde8a4cc-0da2-42b0-a8a1-9ef80c58b569,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
8,2023-06-12,717786,Pop Out,field_out,True,572041,666200,AJ Pollock,Jesús Luzardo,1,1,0,84c53892-c84b-4086-b7c9-32a883bed514,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,0.233,0.314,,0.248,,68.0,87.0,76.0,0.004,0.74,91.4,,,,,
9,2023-06-12,717786,Walk,walk,False,643265,682243,Garrett Cooper,Bryce Miller,0,0,0,f3dc35c7-ffd2-4250-a591-fcad69e1f2d8,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,
