,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-08-09,717060,Groundout,field_out,True,593160,671106,Whit Merrifield,Logan Allen,1,0,0,ee9703c3-b7c8-44bd-ac94-d462273e5476,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
1,2023-08-09,717060,Home Run,home_run,False,543807,671106,George Springer,Logan Allen,1,1,0,f21279ff-e985-4a8e-ba78-6e230c75f36b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
2,2023-08-09,717060,Strikeout,strikeout,True,665489,671106,Vladimir Guerrero Jr.,Logan Allen,0,0,0,fe3a8ac6-280b-415d-82c0-ec1d23803f0a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
3,2023-08-09,717060,Pop Out,field_out,True,656305,671106,Matt Chapman,Logan Allen,0,0,0,fa00f987-97dd-4863-b6da-dc99a490ce1e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
4,2023-08-09,717060,Double,double,False,680757,592332,Steven Kwan,Kevin Gausman,0,0,0,3f8df7e1-908c-4b50-bab3-516fb8cb42d1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,0.243,,,,0.348,105.0,108.0,109.0,0.384,0.3,86.3,0.201,,,,,,,,,,,,,,
5,2023-08-09,717060,Strikeout,strikeout,True,665926,592332,Andrés Giménez,Kevin Gausman,0,0,0,d2f203c1-fb23-426b-bbed-7bfb4b9dc4aa,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,0.243,,,,0.348,105.0,108.0,109.0,0.384,0.3,86.3,0.201,,,,,,,,,,,,,,
6,2023-08-09,717060,Lineout,field_out,True,608070,592332,José Ramírez,Kevin Gausman,1,1,0,a71fe2bb-0a67-4881-a85d-f5efbe4fb35c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,0.243,,,,0.348,105.0,108.0,109.0,0.384,0.3,86.3,0.201,,,,,,,,,,,,,,
7,2023-08-09,717060,Strikeout,strikeout,True,660757,592332,Oscar Gonzalez,Kevin Gausman,0,0,1,04465aaa-8e2b-47b7-9d19-198275343952,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,0.243,,,,0.348,105.0,108.0,109.0,0.384,0.3,86.3,0.201,,,,,,,,,,,,,,
8,2023-08-09,717060,Pop Out,field_out,True,643376,671106,Danny Jansen,Logan Allen,0,0,0,63f6fbc4-3195-4aa9-af2f-f7c5f7266fed,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
9,2023-08-09,717060,Walk,walk,False,676914,671106,Davis Schneider,Logan Allen,0,0,0,e8a8bd40-684e-44ff-adfa-004a1c1a0454,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,
