,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,ST_ba,SL_ba,CU_ba
0,2023-05-18,718121,Single,single,False,650402,621244,Gleyber Torres,José Berríos,0,0,0,d418e29d-4082-4d31-8813-ce7d6c9043da,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
1,2023-05-18,718121,Home Run,home_run,False,592450,621244,Aaron Judge,José Berríos,0,0,1,052db026-be8e-4e0a-a541-4b6fcd8a1efa,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
2,2023-05-18,718121,Groundout,field_out,True,519203,621244,Anthony Rizzo,José Berríos,1,0,0,cc88b4f4-2e85-42fc-86a7-e7e3571f43d3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
3,2023-05-18,718121,Groundout,field_out,True,518934,621244,DJ LeMahieu,José Berríos,0,0,0,b396f0ec-71f7-4437-a192-ff00b8e2aad2,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
4,2023-05-18,718121,Flyout,field_out,True,664056,621244,Harrison Bader,José Berríos,0,0,0,2fb4db28-796f-4b9b-95bd-c80a378a1c9f,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
5,2023-05-18,718121,Flyout,field_out,True,543807,641482,George Springer,Nestor Cortes,1,0,0,7368550d-548e-48df-ba6c-65bf0fcdbc86,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
6,2023-05-18,718121,Home Run,home_run,False,666182,641482,Bo Bichette,Nestor Cortes,0,0,0,626cccc5-efac-447f-8ed8-44ca1a4fde3a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
7,2023-05-18,718121,Flyout,field_out,True,656305,641482,Matt Chapman,Nestor Cortes,0,0,0,2abecce2-20a4-496b-abf8-31719d990be1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
8,2023-05-18,718121,Groundout,field_out,True,662139,641482,Daulton Varsho,Nestor Cortes,1,0,0,9fba4f1b-a8e4-4a54-b5e1-c819a0d424f9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
9,2023-05-18,718121,Groundout,field_out,True,665828,621244,Oswaldo Cabrera,José Berríos,0,0,0,09ed386d-d225-4a95-8fe9-c640a35a821c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
10,2023-05-18,718121,Hit By Pitch,hit_by_pitch,False,683011,621244,Anthony Volpe,José Berríos,0,0,0,5d418785-40e3-40ff-b98a-7af10686b1b8,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
11,2023-05-18,718121,Strikeout,strikeout,True,543309,621244,Kyle Higashioka,José Berríos,0,0,0,d6da9b86-4b74-4286-9c72-b1989e7f3c2e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
12,2023-05-18,718121,Strikeout,strikeout,True,543305,621244,Aaron Hicks,José Berríos,0,0,0,a63271b2-a7d2-4271-9cc9-ee105a4c0cb5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
13,2023-05-18,718121,Pop Out,field_out,True,593160,641482,Whit Merrifield,Nestor Cortes,0,0,0,9aa15d79-3f98-45a2-98bb-28271a09eba1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
14,2023-05-18,718121,Strikeout,strikeout,True,643376,641482,Danny Jansen,Nestor Cortes,0,0,0,1a405c0c-cb9a-44f4-89c3-6fb1cc3aafa1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
15,2023-05-18,718121,Strikeout,strikeout,True,672386,641482,Alejandro Kirk,Nestor Cortes,0,0,0,a337abc0-d0a5-4200-ac4a-f3fada545907,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,0.005,0.521,,0.027999999999999997,0.68,4.05,,-6.99,91.6,89.3,,,,0.5,0.213,92.0,103.0,103.0,110.0,102.0,102.0,0.28800000000000003,0.158,0.39,-1.47,86.6,76.9,0.26,0.259,0.2,
16,2023-05-18,718121,Pop Out,field_out,True,650402,621244,Gleyber Torres,José Berríos,1,0,0,019e9d20-cfe0-4a1d-bbb8-a6ec9d1ba922,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,
