,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,CH_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-06-24,717631,Hit By Pitch,hit_by_pitch,False,660670,668933,Ronald Acuña Jr.,Graham Ashcraft,1,1,0,15cbc5d0-f53f-42f4-87cd-ef435bc973f5,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-24,717631,Catcher Interference,catcher_interf,False,645277,668933,Ozzie Albies,Graham Ashcraft,1,1,1,06a11486-4362-4dfc-a7b8-9cae670c2a39,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-24,717631,Flyout,field_out,True,663586,668933,Austin Riley,Graham Ashcraft,1,0,1,f991a3c2-70a9-43fb-8eb0-7bf42e8366fa,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-24,717631,Flyout,field_out,True,621566,668933,Matt Olson,Graham Ashcraft,0,0,0,b48e1121-23ca-442c-9a06-8dc12adc955b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-24,717631,Lineout,field_out,True,542303,668933,Marcell Ozuna,Graham Ashcraft,0,0,0,d1ab9493-2399-431d-95c4-914b75f2b904,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-24,717631,Single,single,False,621028,694363,Kevin Newman,Jared Shuster,1,0,0,cad89821-b1f5-4719-9a3f-008c8ac3e107,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,,,,75.0,98.0,95.0,,,,,,0.32899999999999996,0.23,,,1.11,-2.01,,,84.9,,0.197,,61.0,88.0,85.0,59.0,99.0,83.0,0.441,-0.83,91.4,0.311,0.26,,,,,,,,,,,,,,,
6,2023-06-24,717631,Flyout,field_out,True,680574,694363,Matt McLain,Jared Shuster,0,0,0,ebad436d-d5fc-4a60-aa90-029592e64fbe,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,,,,75.0,98.0,95.0,,,,,,0.32899999999999996,0.23,,,1.11,-2.01,,,84.9,,0.197,,61.0,88.0,85.0,59.0,99.0,83.0,0.441,-0.83,91.4,0.311,0.26,,,,,,,,,,,,,,,
7,2023-06-24,717631,Forceout,force_out,True,663697,694363,Jonathan India,Jared Shuster,1,0,1,9de87839-0a70-413f-a07f-8507c46a309f,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,,,,75.0,98.0,95.0,,,,,,0.32899999999999996,0.23,,,1.11,-2.01,,,84.9,,0.197,,61.0,88.0,85.0,59.0,99.0,83.0,0.441,-0.83,91.4,0.311,0.26,,,,,,,,,,,,,,,
8,2023-06-24,717631,Forceout,force_out,True,682829,694363,Elly De La Cruz,Jared Shuster,0,0,1,beef4fea-a04c-4fac-988c-a41677ac5115,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,,,,75.0,98.0,95.0,,,,,,0.32899999999999996,0.23,,,1.11,-2.01,,,84.9,,0.197,,61.0,88.0,85.0,59.0,99.0,83.0,0.441,-0.83,91.4,0.311,0.26,,,,,,,,,,,,,,,
9,2023-06-24,717631,Home Run,home_run,False,518595,668933,Travis d'Arnaud,Graham Ashcraft,0,0,0,beb6ff6a-3b7d-434b-a9a8-e64267dcff0a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
