,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-07-04,717507,Lineout,field_out,True,621028,571578,Kevin Newman,Patrick Corbin,0,0,0,5381a10e-068a-4534-9813-de472d34a0ae,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-04,717507,Double,double,False,680574,571578,Matt McLain,Patrick Corbin,0,0,0,14383c1c-6782-4877-889f-20efb92561b9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-04,717507,Single,single,False,663697,571578,Jonathan India,Patrick Corbin,0,0,1,5c577668-321e-465f-a2be-d5180ca22677,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-04,717507,Single,single,False,682829,571578,Elly De La Cruz,Patrick Corbin,1,0,1,2eeb9e6e-ddc7-42b3-b2eb-28afdf2e1007,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-04,717507,Single,single,False,668715,571578,Spencer Steer,Patrick Corbin,1,0,1,cf550813-3e1f-4076-b476-5a90415aca19,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-04,717507,Strikeout,strikeout,True,663886,571578,Tyler Stephenson,Patrick Corbin,0,0,0,85a4b72a-a139-4162-b3c0-19ccf09eebf8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-07-04,717507,Lineout,field_out,True,669222,571578,Nick Senzel,Patrick Corbin,0,0,0,eb1233de-fc1e-4d9f-884c-70b7db2c24d1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-04,717507,Groundout,field_out,True,657041,664028,Lane Thomas,Brett Kennedy,0,0,0,e5dbad43-2e2b-46b3-b00c-bc9e110b6511,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-04,717507,Strikeout,strikeout,True,671277,664028,Luis García Jr.,Brett Kennedy,0,0,0,400ef70d-60c4-4187-89e4-e36e1d9a9ae6,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-04,717507,Strikeout,strikeout,True,600869,664028,Jeimer Candelario,Brett Kennedy,0,0,0,79ed2be3-1a07-433b-b5c4-b9eaac835264,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-04,717507,Groundout,field_out,True,670770,571578,TJ Friedl,Patrick Corbin,1,0,0,fb84c457-241c-4f9d-8ae3-27e5a0dc0fa5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-04,717507,Single,single,False,592200,571578,Curt Casali,Patrick Corbin,1,0,0,665519cb-df94-421c-a697-e422310aea52,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-04,717507,Sac Bunt,sac_bunt,True,621028,571578,Kevin Newman,Patrick Corbin,0,0,1,b5aa6a55-198e-4f50-b8ff-13a2a9311cf0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-04,717507,Walk,walk,False,680574,571578,Matt McLain,Patrick Corbin,0,0,0,09ca7865-3dc4-491b-8885-6e38590d7922,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-04,717507,Flyout,field_out,True,663697,571578,Jonathan India,Patrick Corbin,1,0,0,c341f8fa-bed1-4fa2-bb7b-4538adaa3b4f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-04,717507,Flyout,field_out,True,642086,664028,Dominic Smith,Brett Kennedy,0,0,0,29e8e38f-b887-4412-80d5-b2a5cb104f7f,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-04,717507,Walk,walk,False,608841,664028,Joey Meneses,Brett Kennedy,1,0,0,4787b851-515b-4f48-b4d7-40e0a88f457b,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-04,717507,Flyout,field_out,True,572816,664028,Corey Dickerson,Brett Kennedy,0,0,0,f257171c-247d-491b-af03-a66b27ce5bc4,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-04,717507,Forceout,force_out,True,656180,664028,Riley Adams,Brett Kennedy,0,0,1,f6ed8a52-9695-44d1-af2d-6e73bd3ecd9a,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-04,717507,Single,single,False,682829,571578,Elly De La Cruz,Patrick Corbin,0,0,0,c4bc558b-d459-4247-9f72-a7e9a3980f5a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-04,717507,Walk,walk,False,668715,571578,Spencer Steer,Patrick Corbin,1,0,1,66dd22ad-5008-41e6-8250-f1e0f9d7bf84,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-04,717507,Flyout,field_out,True,663886,571578,Tyler Stephenson,Patrick Corbin,1,1,1,16ce2c3a-2fa0-424c-ad62-552e38488c3d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-04,717507,Home Run,home_run,False,669222,571578,Nick Senzel,Patrick Corbin,0,0,1,947725f6-894a-4c38-9528-f4e588867b1c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-04,717507,Groundout,field_out,True,670770,571578,TJ Friedl,Patrick Corbin,0,0,0,350ba7d7-6885-492e-bf47-7ce68d1b3d55,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-04,717507,Flyout,field_out,True,592200,571578,Curt Casali,Patrick Corbin,0,0,0,5a4cb3e2-032e-4d35-8adf-4dcc61cb796c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-04,717507,Double,double,False,682928,664028,CJ Abrams,Brett Kennedy,0,0,0,3708d8a0-851f-4a3a-acf7-857b46a896a0,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-04,717507,Groundout,field_out,True,656537,664028,Derek Hill,Brett Kennedy,0,0,1,6265a880-d5e7-4a16-ab23-d55872da9b42,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-04,717507,Sac Fly,sac_fly,True,657041,664028,Lane Thomas,Brett Kennedy,0,0,1,7793a952-4932-4794-ac93-ae34fe63f43c,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-04,717507,Lineout,field_out,True,671277,664028,Luis García Jr.,Brett Kennedy,0,0,0,52853d69-bfe1-4ac9-850f-8999b5f0e00d,664028.0,brettkennedy,"Kennedy, B",Right,Brett Kennedy,6.5,4.93,18.0,94.0,79.0,86.0,0.836,4.5,3.5,9.5,0.5,0.96,0.297,0.391,0.094,0.32799999999999996,0.423,83.6,77.0,100.0,99.0,79.0,95.0,84.0,77.0,86.0,73.0,92.0,81.0,83.0,0.14800000000000002,0.516,0.055,0.281,0.86,-5.98,-1.89,-1.37,92.9,91.9,83.8,0.455,,0.188,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-04,717507,Groundout,field_out,True,621028,571578,Kevin Newman,Patrick Corbin,0,0,0,fd0a6652-2510-438d-ae20-6806e11bdd91,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
