,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FC_ba,CU_ba,SL_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-08-13,717014,Groundout,field_out,True,408234,676710,Miguel Cabrera,Kutter Crawford,0,0,1,c6a8b736-ce21-443a-9a65-1d5880133fbe,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
11,2023-08-13,717014,Pop Out,field_out,True,670097,676710,Zack Short,Kutter Crawford,0,0,0,6b2430d0-ef60-4aa8-8b95-dcb4edb6c849,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
12,2023-08-13,717014,Groundout,field_out,True,668670,676710,Jake Rogers,Kutter Crawford,0,0,0,2e58deca-30ca-4fc6-8ae8-15f0700ca2e5,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
13,2023-08-13,717014,Pop Out,field_out,True,594807,593958,Adam Duvall,Eduardo Rodriguez,0,0,0,cdc78ab3-090e-48bd-a29a-2ee7b04a7edd,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
14,2023-08-13,717014,Flyout,field_out,True,622569,593958,Pablo Reyes,Eduardo Rodriguez,1,1,0,2f6df5b7-731e-4916-a89e-07d39271359e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
15,2023-08-13,717014,Walk,walk,False,671213,593958,Triston Casas,Eduardo Rodriguez,0,0,0,d7699214-9251-4937-9a54-b10089b8567b,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
16,2023-08-13,717014,Triple,triple,False,657136,593958,Connor Wong,Eduardo Rodriguez,0,0,1,81344a3d-eb15-4066-8d63-1932fd3493ed,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
17,2023-08-13,717014,Strikeout,strikeout,True,649966,593958,Luis Urías,Eduardo Rodriguez,0,0,0,60cdab30-6873-428f-b30b-d5b6528cc4de,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
18,2023-08-13,717014,Flyout,field_out,True,668731,676710,Akil Baddoo,Kutter Crawford,1,1,0,573ca0bf-a45d-4566-beb2-b0949643e783,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
19,2023-08-13,717014,Strikeout,strikeout,True,682985,676710,Riley Greene,Kutter Crawford,0,0,0,fee046e6-7d59-4233-9c81-e0b40ee41080,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
20,2023-08-13,717014,Flyout,field_out,True,663837,676710,Matt Vierling,Kutter Crawford,0,0,0,2bf58e2a-c264-4dc2-9a83-f45bcd1713b5,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
21,2023-08-13,717014,Lineout,field_out,True,608701,593958,Rob Refsnyder,Eduardo Rodriguez,1,0,0,a8d8ef91-f29a-4e15-a714-00ab1a04b8a8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
22,2023-08-13,717014,Home Run,home_run,False,457759,593958,Justin Turner,Eduardo Rodriguez,1,0,0,33e47e6f-e715-4735-bf8f-0bbab3f8db07,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
23,2023-08-13,717014,Single,single,False,596115,593958,Trevor Story,Eduardo Rodriguez,1,0,0,4c48f983-3f80-43fc-baec-230eaf80c7be,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
24,2023-08-13,717014,Strikeout,strikeout,True,807799,593958,Masataka Yoshida,Eduardo Rodriguez,0,0,1,023a466a-2ac1-47f5-8aa0-60113b766bb4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
25,2023-08-13,717014,Single,single,False,594807,593958,Adam Duvall,Eduardo Rodriguez,1,1,1,c27ae97d-86b9-4abe-8356-ddf9a8d3758a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
26,2023-08-13,717014,Strikeout,strikeout,True,622569,593958,Pablo Reyes,Eduardo Rodriguez,0,0,0,fda3b5a6-e08a-4915-9c75-83776484d84a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
27,2023-08-13,717014,Walk,walk,False,681481,676710,Kerry Carpenter,Kutter Crawford,0,0,0,9459ee9f-6e78-46b9-88dd-77d19e3ea036,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
28,2023-08-13,717014,Pop Out,field_out,True,679529,676710,Spencer Torkelson,Kutter Crawford,0,0,0,80836389-21b5-4a3f-bc9a-16fe0e82d679,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
29,2023-08-13,717014,Flyout,field_out,True,656716,676710,Zach McKinstry,Kutter Crawford,1,0,0,962d3554-5491-49b3-a676-3525586e130e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
30,2023-08-13,717014,Flyout,field_out,True,408234,676710,Miguel Cabrera,Kutter Crawford,0,0,0,e7b14a76-e87b-4179-8c78-72d4f5d0c109,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
31,2023-08-13,717014,Groundout,field_out,True,671213,593958,Triston Casas,Eduardo Rodriguez,1,0,0,01decaf2-7ed3-425c-adc5-a142fe04d408,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
32,2023-08-13,717014,Bunt Groundout,field_out,True,657136,593958,Connor Wong,Eduardo Rodriguez,0,0,0,8c1cb3c8-e0f9-4fc9-9f3f-cd0ee02ab0c1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
33,2023-08-13,717014,Single,single,False,649966,593958,Luis Urías,Eduardo Rodriguez,0,0,0,37cb77d5-5f23-493d-9404-41b65d8c651f,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,73.0,101.0,91.0,103.0,107.0,106.0,,,,90.0,101.0,98.0,,,,0.45399999999999996,0.192,,0.07200000000000001,,0.65,0.51,,3.12,,92.2,88.8,,84.5,,0.278,0.2,,0.089,,,85.9,91.0,102.0,103.0,84.0,117.0,107.0,0.09300000000000001,0.18899999999999997,1.11,0.71,92.4,0.233,0.165,,,,,,
