,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,FC_ba,FS_ba
0,2023-06-18,717709,Single,single,False,543807,592351,George Springer,Jon Gray,0,0,0,80084c7a-9add-4876-85da-3bd2ed570c1f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
1,2023-06-18,717709,Lineout,field_out,True,593160,592351,Whit Merrifield,Jon Gray,0,0,0,9b53b841-23bc-4437-9708-635fc326492b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
2,2023-06-18,717709,Walk,walk,False,666182,592351,Bo Bichette,Jon Gray,1,0,1,07be2c88-39b5-4a0a-a1e5-d93a11b0ab08,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
3,2023-06-18,717709,Walk,walk,False,665489,592351,Vladimir Guerrero Jr.,Jon Gray,1,0,1,d8471457-36a5-4633-9ea3-6f4a5cc08360,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
4,2023-06-18,717709,Sac Fly,sac_fly,True,662139,592351,Daulton Varsho,Jon Gray,0,0,1,0ae57956-527d-47f0-943c-fc36498e6677,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
5,2023-06-18,717709,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,672386,592351,Alejandro Kirk,Jon Gray,0,0,0,N/A,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
6,2023-06-18,717709,Groundout,field_out,True,543760,605135,Marcus Semien,Chris Bassitt,0,0,0,dfb55358-7364-4dbf-ab1b-0dac8f644ef9,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.227,0.189,0.197,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.375
7,2023-06-18,717709,Double,double,False,608369,605135,Corey Seager,Chris Bassitt,0,0,0,233c3587-52ec-4ce6-961f-325ef129f0e9,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.227,0.189,0.197,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.375
8,2023-06-18,717709,Lineout,field_out,True,663993,605135,Nathaniel Lowe,Chris Bassitt,0,0,0,7b41648f-287e-4924-908d-16c8cfd98888,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.227,0.189,0.197,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.375
9,2023-06-18,717709,Groundout,field_out,True,666969,605135,Adolis García,Chris Bassitt,0,0,0,2b27a4fc-35f7-41d7-83f5-4d21f1b6968e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.227,0.189,0.197,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.375
