,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-09-10,716637,Strikeout,strikeout,True,643393,592351,Tony Kemp,Jon Gray,0,0,0,8cda1bb1-8f7f-44a3-b8fb-0cf183692a14,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
1,2023-09-10,716637,Groundout,field_out,True,680869,592351,Zack Gelof,Jon Gray,1,1,0,56fc905e-a390-4876-9fd5-a8c7524047d1,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
2,2023-09-10,716637,Single,single,False,676116,592351,Ryan Noda,Jon Gray,1,0,0,f3bef88d-73ea-4461-aa2e-323d436b1732,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
3,2023-09-10,716637,Groundout,field_out,True,664913,592351,Seth Brown,Jon Gray,0,0,0,28c612b0-aeeb-4eee-9017-441e56591cfd,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
4,2023-09-10,716637,Home Run,home_run,False,543760,665622,Marcus Semien,Luis Medina,0,0,0,dc90fe58-13ef-4ce2-80de-aed1934e62de,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
5,2023-09-10,716637,Groundout,field_out,True,608369,665622,Corey Seager,Luis Medina,1,0,0,4d5294fa-6286-4e42-9726-a842bcb4ef02,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
6,2023-09-10,716637,Hit By Pitch,hit_by_pitch,False,663993,665622,Nathaniel Lowe,Luis Medina,0,0,0,e9761489-5676-4acc-bedf-38254609182c,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
7,2023-09-10,716637,Double,double,False,641598,665622,Mitch Garver,Luis Medina,1,0,1,edad6300-2f96-43e6-8e78-777cce59627d,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
8,2023-09-10,716637,Double,double,False,543257,665622,Robbie Grossman,Luis Medina,0,0,1,d0ed28e8-feec-424a-925c-94acacd68dc1,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
9,2023-09-10,716637,Lineout,field_out,True,665750,665622,Leody Taveras,Luis Medina,0,0,0,8f1b1cfa-c789-4e2e-9158-e1825b76c714,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,85.3,79.6,0.272,0.233,0.256,,0.146,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,,,,,,,
