,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SL_ba,FC_ba,SI_ba,CU_ba,FF_ba,ST_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-19,717699,Strikeout,strikeout,True,680977,680686,Brendan Donovan,Josiah Gray,0,0,0,713d72dc-490c-45db-a3bb-5349ff21fb35,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,0.161,0.016,-1.21,-0.09,0.15,-0.07,0.24,0.6,93.5,88.8,93.1,85.1,82.2,0.239,0.243,0.313,0.221,0.291,0.163,0.286,,,,,,,,,,,,,
1,2023-06-19,717699,Groundout,field_out,True,502671,680686,Paul Goldschmidt,Josiah Gray,1,0,0,85aa47c7-9c18-45d4-80fe-951a5ce56c1b,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,0.161,0.016,-1.21,-0.09,0.15,-0.07,0.24,0.6,93.5,88.8,93.1,85.1,82.2,0.239,0.243,0.313,0.221,0.291,0.163,0.286,,,,,,,,,,,,,
2,2023-06-19,717699,Strikeout,strikeout,True,663457,680686,Lars Nootbaar,Josiah Gray,0,0,0,7546c369-cf9e-4f88-a50d-155d10ab1ab8,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,95.0,95.0,83.0,0.17600000000000002,0.166,0.18100000000000002,0.299,0.161,0.016,-1.21,-0.09,0.15,-0.07,0.24,0.6,93.5,88.8,93.1,85.1,82.2,0.239,0.243,0.313,0.221,0.291,0.163,0.286,,,,,,,,,,,,,
3,2023-06-19,717699,Double,double,False,657041,656427,Lane Thomas,Jack Flaherty,1,1,0,92eefbb5-8acf-47da-8fb9-51a9d4d4f15d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
4,2023-06-19,717699,Sac Fly,sac_fly,True,671277,656427,Luis García Jr.,Jack Flaherty,0,0,1,99c0dd7a-e6db-4e4e-a3e8-090994bff7ee,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
5,2023-06-19,717699,Single,single,False,600869,656427,Jeimer Candelario,Jack Flaherty,0,0,0,f1cad4db-603b-470c-90cf-72178d14fc29,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
6,2023-06-19,717699,Double,double,False,608841,656427,Joey Meneses,Jack Flaherty,0,0,1,d3079494-53ac-45c8-9371-17bc75845434,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
7,2023-06-19,717699,Strikeout,strikeout,True,660688,656427,Keibert Ruiz,Jack Flaherty,0,0,0,5e4c5832-8e98-4562-a506-76b58d84b63c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
8,2023-06-19,717699,Single,single,False,572816,656427,Corey Dickerson,Jack Flaherty,0,0,1,2b8e98b1-60f0-48ea-bf06-808a8f6fe1bd,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
9,2023-06-19,717699,Single,single,True,642086,656427,Dominic Smith,Jack Flaherty,1,0,1,4f256bbb-9128-4b43-9979-0708cd83e15d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,,0.033,-0.44,-1.05,-2.28,-1.15,,0.86,93.1,88.7,90.1,84.2,,0.339,0.318,0.333,0.204,0.29,,0.154,93.0,102.0,108.0,0.19399999999999998,0.23,76.2,,,,,,,
