,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-05,717479,Single,single,False,672779,676272,Tucupita Marcano,Bobby Miller,1,1,0,8a4159a0-0096-47e3-937e-1578eab78df3,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
11,2023-07-05,717479,Flyout,field_out,True,669707,676272,Jared Triolo,Bobby Miller,0,0,0,6529dea3-f155-4c67-b907-a5d9a049512b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
12,2023-07-05,717479,Flyout,field_out,True,502110,674370,J.D. Martinez,Osvaldo Bido,0,0,0,9e983dc0-2491-41ae-a98e-2b7042e509ca,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
13,2023-07-05,717479,Strikeout,strikeout,True,444482,674370,David Peralta,Osvaldo Bido,0,0,0,0ca55044-f670-45f7-b0a2-88ad55944e84,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
14,2023-07-05,717479,Walk,walk,False,518792,674370,Jason Heyward,Osvaldo Bido,1,0,0,14a50076-e348-4798-b15d-3dfda48ea4ed,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
15,2023-07-05,717479,Walk,walk,False,681546,674370,James Outman,Osvaldo Bido,1,0,1,b7c5efd6-9799-40e0-9959-bb5e8d2fa874,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
16,2023-07-05,717479,Forceout,force_out,True,500743,674370,Miguel Rojas,Osvaldo Bido,0,0,1,357a667f-d588-47a1-98a8-5b8cfec688bb,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
17,2023-07-05,717479,Lineout,field_out,True,595978,676272,Austin Hedges,Bobby Miller,0,0,0,b668a6cb-b38e-4d1c-aa55-cd4e747ac7a1,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
18,2023-07-05,717479,Lineout,field_out,True,457705,676272,Andrew McCutchen,Bobby Miller,0,0,0,de645d35-4fdd-4f98-a9d1-3f77cff1f26e,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
19,2023-07-05,717479,Groundout,field_out,True,668804,676272,Bryan Reynolds,Bobby Miller,1,0,0,456886fe-4717-4d82-9f72-7f8cfb82351d,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
20,2023-07-05,717479,Flyout,field_out,True,605141,674370,Mookie Betts,Osvaldo Bido,0,0,0,8baa8587-5f54-4ae2-8f73-e0fd66efe0e0,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
21,2023-07-05,717479,Strikeout,strikeout,True,518692,674370,Freddie Freeman,Osvaldo Bido,0,0,0,61cccc03-8af2-443d-8950-fbe6454ee096,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
22,2023-07-05,717479,Strikeout,strikeout,True,669257,674370,Will Smith,Osvaldo Bido,0,0,0,2d1d24c9-2417-4af7-bc04-45dd67ff6cce,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
23,2023-07-05,717479,Double,double,False,680779,676272,Henry Davis,Bobby Miller,0,0,0,c80676c4-0842-44ed-9eb2-0800a826d77e,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
24,2023-07-05,717479,Single,single,False,467793,676272,Carlos Santana,Bobby Miller,0,0,1,055bf531-bbdb-4862-9b1d-6c39009143bf,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
25,2023-07-05,717479,Home Run,home_run,False,669261,676272,Jack Suwinski,Bobby Miller,0,0,1,3021fc8e-871e-4219-9c92-2657b2a747fd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
26,2023-07-05,717479,Strikeout,strikeout,True,693304,676272,Nick Gonzales,Bobby Miller,0,0,0,36b397f0-b961-4e57-8a1c-be16129ea0d1,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
27,2023-07-05,717479,Groundout,field_out,True,672779,676272,Tucupita Marcano,Bobby Miller,0,0,0,d183a881-51ef-4b05-a169-a08330703e31,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
28,2023-07-05,717479,Strikeout,strikeout,True,669707,676272,Jared Triolo,Bobby Miller,0,0,0,5f398f1d-8bf0-4258-976c-c1b9c8487908,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
29,2023-07-05,717479,Walk,walk,False,571970,674370,Max Muncy,Osvaldo Bido,1,0,0,9ba1b97d-08db-46a2-b974-d0837be17148,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
30,2023-07-05,717479,Walk,walk,False,502110,674370,J.D. Martinez,Osvaldo Bido,0,0,1,1cb82c3c-537d-4b7f-8253-81d5a8b6babb,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
31,2023-07-05,717479,Hit By Pitch,hit_by_pitch,False,444482,674370,David Peralta,Osvaldo Bido,1,1,1,c76962f4-7cf0-49e4-8e19-cddb743bd951,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
32,2023-07-05,717479,Sac Fly,sac_fly,True,518792,674370,Jason Heyward,Osvaldo Bido,0,0,1,cd375c26-2768-4e81-8b15-13a20095ba8b,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
33,2023-07-05,717479,Strikeout,strikeout,True,681546,674370,James Outman,Osvaldo Bido,0,0,0,ede53e6d-97c8-4cf3-b901-47fe962d3b18,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
34,2023-07-05,717479,Single,single,False,500743,674370,Miguel Rojas,Osvaldo Bido,0,0,1,eefa1787-d2cd-4d8b-bd0c-2d81b8b128a7,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
35,2023-07-05,717479,Groundout,field_out,True,605141,674370,Mookie Betts,Osvaldo Bido,1,0,0,66075740-0e18-4f76-a085-2830050afc8a,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,,,,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,0.23399999999999999,0.28,0.353,,0.099,-2.05,0.11,0.45,,0.67,94.7,94.6,84.5,,0.358,0.3,0.238,,0.136,,138.0,100.0,94.0,0.034,1.44,85.7,0.2
36,2023-07-05,717479,Groundout,field_out,True,595978,676272,Austin Hedges,Bobby Miller,1,0,0,b8fc312a-dc37-4ff2-85cb-1c2462beacce,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
37,2023-07-05,717479,Strikeout,strikeout,True,457705,676272,Andrew McCutchen,Bobby Miller,0,0,0,c9f7633a-2869-44c0-a5d5-23ea94458732,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,
