,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CH_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,SV_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
0,2023-04-25,718425,Groundout,field_out,True,665923,656288,Esteury Ruiz,Griffin Canning,0,0,0,2e80856e-71e8-46bd-87f0-5919191429d5,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,
1,2023-04-25,718425,Walk,walk,False,676116,656288,Ryan Noda,Griffin Canning,1,0,0,7769ab5d-8e3a-4272-99e6-d5d7a74f3be2,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,
2,2023-04-25,718425,Strikeout,strikeout,True,667670,656288,Brent Rooker,Griffin Canning,0,0,0,87a5a551-0fd4-475c-a6ff-f1df880c59aa,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,
3,2023-04-25,718425,Triple,triple,False,607054,656288,Jace Peterson,Griffin Canning,0,0,1,995a7daa-3319-44f2-9310-4ba9803725b8,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,
4,2023-04-25,718425,Flyout,field_out,True,542583,656288,Jesús Aguilar,Griffin Canning,0,0,0,0e5003b9-4d39-4bf2-a8ef-c1e119d80aee,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,
5,2023-04-25,718425,Strikeout,strikeout,True,621493,695243,Taylor Ward,Mason Miller,0,0,0,5e0ae877-d41a-400d-8038-008ed1e14ed3,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,,0.555,0.23800000000000002,,0.049,0.94,,1.87,,1.62,98.3,,85.8,,0.118,0.219,0.0,,,117.0,95.0,100.0,0.158,-1.76,94.1,0.375,,,,,,,,
6,2023-04-25,718425,Double,double,False,545361,695243,Mike Trout,Mason Miller,1,0,0,e545e376-e4a0-4850-b24b-691cd3a849a7,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,,0.555,0.23800000000000002,,0.049,0.94,,1.87,,1.62,98.3,,85.8,,0.118,0.219,0.0,,,117.0,95.0,100.0,0.158,-1.76,94.1,0.375,,,,,,,,
7,2023-04-25,718425,Flyout,field_out,True,660271,695243,Shohei Ohtani,Mason Miller,0,0,0,c9a81a1a-bb09-46b6-bd36-65cef2413576,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,,0.555,0.23800000000000002,,0.049,0.94,,1.87,,1.62,98.3,,85.8,,0.118,0.219,0.0,,,117.0,95.0,100.0,0.158,-1.76,94.1,0.375,,,,,,,,
8,2023-04-25,718425,Walk,walk,False,543685,695243,Anthony Rendon,Mason Miller,1,0,0,c8f08ced-7859-43f8-8dd4-4124522ccaa1,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,,0.555,0.23800000000000002,,0.049,0.94,,1.87,,1.62,98.3,,85.8,,0.118,0.219,0.0,,,117.0,95.0,100.0,0.158,-1.76,94.1,0.375,,,,,,,,
9,2023-04-25,718425,Triple,triple,False,592273,695243,Brandon Drury,Mason Miller,0,0,1,1bc8075b-6c0a-4157-866e-550b597def86,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,,0.555,0.23800000000000002,,0.049,0.94,,1.87,,1.62,98.3,,85.8,,0.118,0.219,0.0,,,117.0,95.0,100.0,0.158,-1.76,94.1,0.375,,,,,,,,
