,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,SI_ba,ST_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SL_ba
0,2023-09-02,716744,Groundout,field_out,True,663647,680723,Ke'Bryan Hayes,Drew Rom,1,1,0,ad47bdaf-b94b-4726-8f7d-76ce419ec9d9,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-02,716744,Groundout,field_out,True,668804,680723,Bryan Reynolds,Drew Rom,1,0,0,aa665899-4c5d-4ff7-8ecb-da4dc8190f3b,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-02,716744,Walk,walk,False,457705,680723,Andrew McCutchen,Drew Rom,0,0,0,7db0aebc-99cc-4a6e-a2a5-6e09161b6a75,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-02,716744,Forceout,force_out,True,656582,680723,Connor Joe,Drew Rom,1,0,1,288550e9-9f1c-4078-8a7c-ec93c86bbd24,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-02,716744,Flyout,field_out,True,663457,641672,Lars Nootbaar,Thomas Hatch,0,0,0,057b038e-3b2d-484d-a679-bb06810c1400,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
5,2023-09-02,716744,Flyout,field_out,True,502671,641672,Paul Goldschmidt,Thomas Hatch,0,0,0,527bbe8b-6c4e-46c7-9b92-70a9c7a3293f,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
6,2023-09-02,716744,Groundout,field_out,True,669357,641672,Nolan Gorman,Thomas Hatch,0,0,0,cf2d9f88-d30c-47aa-8b14-80cfd0f4da67,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
7,2023-09-02,716744,Flyout,field_out,True,682848,680723,Endy Rodríguez,Drew Rom,1,1,0,32aed8a0-effa-42f5-b7eb-8ee2863e1c4d,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-02,716744,Groundout,field_out,True,609280,680723,Miguel Andujar,Drew Rom,0,0,0,666f8f8f-df4f-4ff7-a053-9df424f3ab08,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-02,716744,Flyout,field_out,True,678894,680723,Liover Peguero,Drew Rom,1,0,0,380c040d-4718-4149-87aa-39e248b74ed7,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
10,2023-09-02,716744,Single,single,False,571448,641672,Nolan Arenado,Thomas Hatch,0,0,0,1543f784-eb3d-4050-b96e-2b0131bc6639,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
11,2023-09-02,716744,Hit By Pitch,hit_by_pitch,False,575929,641672,Willson Contreras,Thomas Hatch,0,0,1,faa631d5-4a34-46f2-a5d8-2923dd3706e2,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
12,2023-09-02,716744,Home Run,home_run,False,641933,641672,Tyler O'Neill,Thomas Hatch,0,0,1,f2861efd-5f60-4e29-ac7e-07fe845b0908,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
13,2023-09-02,716744,Strikeout,strikeout,True,669242,641672,Tommy Edman,Thomas Hatch,0,0,0,2987e81b-0fb3-4a05-bd1c-83b8a29b78cd,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
14,2023-09-02,716744,Single,single,False,691023,641672,Jordan Walker,Thomas Hatch,1,1,0,eb4ddea1-76f3-42d3-ac33-e9f81f228090,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
15,2023-09-02,716744,Forceout,force_out,True,691026,641672,Masyn Winn,Thomas Hatch,1,1,1,d03e1137-e441-414e-901a-eb3c8145f3ff,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
16,2023-09-02,716744,Groundout,field_out,True,663457,641672,Lars Nootbaar,Thomas Hatch,0,0,0,b1ca4957-4705-4899-bea0-4ea77bd2e7ec,641672.0,thomashatch,Hatch,Right,Thomas Hatch,4.08,4.21,28.2,97.0,91.0,90.0,0.711,8.16,3.77,10.36,0.63,1.59,0.18,0.494,0.045,0.39299999999999996,0.373,112.0,102.0,92.0,98.0,100.0,92.0,,,,,,,0.243,0.133,,0.002,-4.69,,0.69,-3.64,94.7,,94.8,83.8,0.385,0.28,,,85.5,52.0,90.0,78.0,109.0,98.0,96.0,0.35,0.272,2.36,-2.77,87.9,0.216,0.351,,,,,,,,
17,2023-09-02,716744,Single,single,False,678225,680723,Ji Hwan Bae,Drew Rom,1,0,0,c6856e51-b852-4f8c-a1eb-777aa6a740db,680723.0,drewrom,Rom,Left,Drew Rom,8.02,6.2,33.2,98.0,81.0,91.0,0.863,8.55,5.08,13.63,1.87,0.9,0.252,0.395,0.126,0.429,0.46399999999999997,81.0,105.0,98.0,64.0,98.0,87.0,97.0,88.0,89.0,85.0,83.0,71.0,0.24100000000000002,0.44299999999999995,0.079,0.237,-2.41,-5.66,-2.11,-2.48,90.6,83.6,87.4,79.4,0.333,0.351,0.289,0.467,,,,,,,,,,,,,,,,,,,,,,
