,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-24,717282,Groundout,field_out,True,660688,656234,Keibert Ruiz,Jake Bird,1,0,0,6169b409-4ec7-41b2-9ad2-8f15aa9a1ac6,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,0.595,,0.071,0.002,,-0.04,0.95,-46.49,,94.4,86.3,0.32,0.222,,,135.0,110.0,114.0,112.0,99.0,98.0,0.132,0.2,-1.98,1.82,89.7,81.7,0.133,0.341,,,,,,,
11,2023-07-24,717282,Flyout,field_out,True,642086,656234,Dominic Smith,Jake Bird,1,0,0,80d7a3a0-f639-4735-a9a0-8f610dd31acc,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,0.595,,0.071,0.002,,-0.04,0.95,-46.49,,94.4,86.3,0.32,0.222,,,135.0,110.0,114.0,112.0,99.0,98.0,0.132,0.2,-1.98,1.82,89.7,81.7,0.133,0.341,,,,,,,
12,2023-07-24,717282,Groundout,field_out,True,572816,656234,Corey Dickerson,Jake Bird,0,0,0,1d840bed-6027-4cb0-9a57-fac585120212,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,,,,99.0,96.0,80.0,105.0,98.0,103.0,0.595,,0.071,0.002,,-0.04,0.95,-46.49,,94.4,86.3,0.32,0.222,,,135.0,110.0,114.0,112.0,99.0,98.0,0.132,0.2,-1.98,1.82,89.7,81.7,0.133,0.341,,,,,,,
13,2023-07-24,717282,Single,single,False,676701,571578,Alan Trejo,Patrick Corbin,0,0,0,7280082b-ab8b-4d0a-9c5f-51963aa122cc,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
14,2023-07-24,717282,Forceout,force_out,True,686668,571578,Brenton Doyle,Patrick Corbin,0,0,1,3dd564cf-8cdb-4ab0-b24c-496cc79d764e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
15,2023-07-24,717282,Double Play,double_play,True,605612,571578,Harold Castro,Patrick Corbin,0,0,1,f577b257-7f94-403d-aaa5-4170afde29c8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
16,2023-07-24,717282,Groundout,field_out,True,671277,666154,Luis García Jr.,Karl Kauffmann,1,0,0,bf44a329-2279-4126-8a9f-4be9f05f3e07,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
17,2023-07-24,717282,Pop Out,field_out,True,669743,666154,Alex Call,Karl Kauffmann,0,0,0,4282f754-fa49-4a8e-8bce-4f60f7f11260,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
18,2023-07-24,717282,Groundout,field_out,True,682928,666154,CJ Abrams,Karl Kauffmann,0,0,0,2dd3d6c4-c5e7-404e-b027-ce169382b153,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
19,2023-07-24,717282,Walk,walk,False,595777,571578,Jurickson Profar,Patrick Corbin,0,0,0,a2e2bae8-fa52-4c11-95b1-03caa8901d10,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
20,2023-07-24,717282,Single,single,False,678662,571578,Ezequiel Tovar,Patrick Corbin,0,0,1,ecf7376a-b966-49ae-a183-3be61b9698c2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
21,2023-07-24,717282,Flyout,field_out,True,553869,571578,Elias Díaz,Patrick Corbin,1,1,0,ad868f7a-1959-4cf0-80b4-308be64d8d10,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
22,2023-07-24,717282,Double,double,False,545341,571578,Randal Grichuk,Patrick Corbin,0,0,1,41e4f3d1-bb1f-4eac-b6f0-fbad3dd76e2c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
23,2023-07-24,717282,Single,single,True,666134,571578,Nolan Jones,Patrick Corbin,0,0,1,a3611223-c96e-4fc8-acbb-9852f776046f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
24,2023-07-24,717282,Pop Out,field_out,True,669911,571578,Michael Toglia,Patrick Corbin,0,0,0,a4061bdf-d2b5-43bf-97af-42840fb9ef1a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
25,2023-07-24,717282,Groundout,field_out,True,657041,666154,Lane Thomas,Karl Kauffmann,0,0,0,32a6a42e-f446-4c2e-98ab-2436f8103be2,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
26,2023-07-24,717282,Groundout,field_out,True,600869,666154,Jeimer Candelario,Karl Kauffmann,0,0,0,af2ed622-d76b-423e-b22b-722e151b6a21,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
27,2023-07-24,717282,Groundout,field_out,True,608841,666154,Joey Meneses,Karl Kauffmann,1,0,0,a7bba4dd-9abe-4f7a-a59c-25cd41287f06,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
28,2023-07-24,717282,Strikeout,strikeout,True,676701,571578,Alan Trejo,Patrick Corbin,0,0,0,688a916c-5369-4687-8355-ce0c1d645c2c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
29,2023-07-24,717282,Walk,walk,False,686668,571578,Brenton Doyle,Patrick Corbin,1,0,0,60370ebf-c82e-4f70-bde6-45b9bc093e7a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
30,2023-07-24,717282,Single,single,False,605612,571578,Harold Castro,Patrick Corbin,0,0,1,219455be-02a7-4220-a252-d487dfb42fbf,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
31,2023-07-24,717282,Grounded Into DP,grounded_into_double_play,True,595777,571578,Jurickson Profar,Patrick Corbin,0,0,1,fc8160fa-02f1-4a86-b614-96f2b9f5c993,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
32,2023-07-24,717282,Pop Out,field_out,True,660688,666154,Keibert Ruiz,Karl Kauffmann,0,0,0,0532014f-4562-4adf-9043-49f47eb5542e,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
33,2023-07-24,717282,Hit By Pitch,hit_by_pitch,False,642086,666154,Dominic Smith,Karl Kauffmann,0,0,0,d6cd693c-82c8-47e3-8ab9-86ce535fa9ce,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
34,2023-07-24,717282,Single,single,False,572816,666154,Corey Dickerson,Karl Kauffmann,1,0,1,f896198f-7e94-4738-ad8c-56aeca51ca4e,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
35,2023-07-24,717282,Grounded Into DP,grounded_into_double_play,True,671277,666154,Luis García Jr.,Karl Kauffmann,0,0,1,23f5f707-f134-4a0f-8f03-dcf35f608e39,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,90.1,83.8,0.357,0.28,0.333,0.323,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,0.188,,,,,,,
36,2023-07-24,717282,Single,single,False,678662,571578,Ezequiel Tovar,Patrick Corbin,1,0,0,ff6fd448-6c15-4d55-b2ca-3bdd61c4c4e2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
37,2023-07-24,717282,Pop Out,field_out,True,553869,571578,Elias Díaz,Patrick Corbin,0,0,0,373b8468-3216-4835-a55e-44807902700f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
38,2023-07-24,717282,Single,single,True,545341,571578,Randal Grichuk,Patrick Corbin,0,0,1,643c562b-1ad6-4d7c-9d1e-9227e0f009e2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,,,,,,
