,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,SL_ba,FF_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-05-09,718247,Groundout,field_out,True,665923,657376,Esteury Ruiz,Clarke Schmidt,0,0,0,84f62ac4-3e9c-4c56-8d39-19663d6ea790,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
1,2023-05-09,718247,Strikeout,strikeout,True,676116,657376,Ryan Noda,Clarke Schmidt,0,0,0,f3033182-c65b-48af-b99a-7558057f99b3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
2,2023-05-09,718247,Strikeout,strikeout,True,667670,657376,Brent Rooker,Clarke Schmidt,0,0,0,745e5f97-0c5b-4fab-a204-bc32f83bba80,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
3,2023-05-09,718247,Flyout,field_out,True,683011,607968,Anthony Volpe,Drew Rucinski,1,0,0,8dc97de9-1bf0-4202-8aff-15e0d50763ed,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
4,2023-05-09,718247,Flyout,field_out,True,592450,607968,Aaron Judge,Drew Rucinski,0,0,0,328ed3da-4b09-4d7c-a924-09abec66a56f,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
5,2023-05-09,718247,Field Error,field_error,False,519203,607968,Anthony Rizzo,Drew Rucinski,0,0,1,1bb6ed61-cfa7-47ec-adcf-bdffa7998e2f,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
6,2023-05-09,718247,Flyout,field_out,True,650402,607968,Gleyber Torres,Drew Rucinski,0,0,0,7bcdd43d-50ad-49fa-becb-e47d4f780dcd,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
7,2023-05-09,718247,Walk,walk,False,668709,657376,JJ Bleday,Clarke Schmidt,0,0,0,2c890fd8-77d1-405e-b589-2baa7183c5ab,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
8,2023-05-09,718247,Single,single,False,669127,657376,Shea Langeliers,Clarke Schmidt,1,1,1,5a0a51a5-6e01-44db-ab1e-3def5d64d0da,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
9,2023-05-09,718247,Strikeout,strikeout,True,643393,657376,Tony Kemp,Clarke Schmidt,0,0,0,e1c4cdd2-8ba6-45ec-95e5-938370574dcc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
10,2023-05-09,718247,Forceout,force_out,True,672478,657376,Jordan Diaz,Clarke Schmidt,1,0,1,48264d1c-b476-4e71-a4ec-324c04b293ee,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
11,2023-05-09,718247,Single,single,False,607054,657376,Jace Peterson,Clarke Schmidt,0,0,1,dabed0c5-0707-4413-8b8a-881ed92d13d8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
12,2023-05-09,718247,Flyout,field_out,True,669397,657376,Nick Allen,Clarke Schmidt,1,0,1,86ecd78e-daa0-4c60-a6aa-7915b42a9442,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,,,,,,,
13,2023-05-09,718247,Groundout,field_out,True,664056,607968,Harrison Bader,Drew Rucinski,1,0,0,af35eb3b-832f-4029-922c-38e53677252c,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
14,2023-05-09,718247,Strikeout,strikeout,True,641343,607968,Jake Bauers,Drew Rucinski,0,0,0,f4211779-36a4-4e1a-af64-0714199da3b8,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,84.0,90.0,87.0,79.0,97.0,89.0,,,,,,,0.26,,0.303,,0.077,,-0.04,-4.74,,-2.31,,89.1,84.2,,,0.259,,0.667,,96.0,117.0,109.0,69.0,87.0,79.0,0.289,0.071,-2.27,-14.4,89.0,78.8,0.375,0.294,,,,,,
