,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SI_ba
10,2023-08-18,716948,Hit By Pitch,hit_by_pitch,False,676609,641585,José Caballero,J.P. France,0,0,0,354f23c4-c413-40a0-84ef-49778ba50faf,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
11,2023-08-18,716948,Groundout,field_out,True,668942,641585,Josh Rojas,J.P. France,1,0,0,4dbcbe2b-f916-4b58-be80-df6980cfe777,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
12,2023-08-18,716948,Single,single,False,673237,682243,Yainer Diaz,Bryce Miller,1,0,0,00822af3-0756-4e7c-a5b9-a00ccb48a9cd,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
13,2023-08-18,716948,Grounded Into DP,grounded_into_double_play,True,572138,682243,Jon Singleton,Bryce Miller,1,1,1,12f27ffc-7e3f-4cf1-88c0-a301c1b933fa,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
14,2023-08-18,716948,Groundout,field_out,True,676801,682243,Chas McCormick,Bryce Miller,0,0,0,b89472ac-4db9-43c7-8cf1-63d6e1c7f44f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
15,2023-08-18,716948,Home Run,home_run,False,677594,641585,Julio Rodríguez,J.P. France,0,0,0,8d0d89f7-8b9a-4e03-9534-ee056fac89be,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
16,2023-08-18,716948,Flyout,field_out,True,553993,641585,Eugenio Suárez,J.P. France,1,0,0,368f7bf6-5f1d-4942-b28b-d6448a51c536,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
17,2023-08-18,716948,Lineout,field_out,True,664034,641585,Ty France,J.P. France,0,0,0,cfe5c8dc-45ec-4227-8cbe-3981f32568d4,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
18,2023-08-18,716948,Strikeout,strikeout,True,663728,641585,Cal Raleigh,J.P. France,0,0,0,f729a285-89fe-4e3b-88ac-9fa7a8209a30,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
19,2023-08-18,716948,Groundout,field_out,True,665161,682243,Jeremy Peña,Bryce Miller,0,0,0,4946e57c-b59b-4a0c-9e42-61dd3ec3e32c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
20,2023-08-18,716948,Groundout,field_out,True,643289,682243,Mauricio Dubón,Bryce Miller,0,0,0,2a1bb26a-a8bc-4831-acba-d0ba402a65d7,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
21,2023-08-18,716948,Groundout,field_out,True,455117,682243,Martín Maldonado,Bryce Miller,0,0,0,34088422-1f15-44a4-b0f5-a964c843b0d7,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
22,2023-08-18,716948,Double,double,False,606192,641585,Teoscar Hernández,J.P. France,0,0,0,e5643fd1-f9ef-433b-9037-8dd36c0a26e5,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
23,2023-08-18,716948,Flyout,field_out,True,687799,641585,Cade Marlowe,J.P. France,1,0,1,24c3d860-425f-49ab-991b-caaa2146902e,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
24,2023-08-18,716948,Fielders Choice Out,fielders_choice_out,True,645801,641585,Mike Ford,J.P. France,0,0,1,fcf5bfa4-7c9c-4a35-97d6-d009a9c7098b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
25,2023-08-18,716948,Walk,walk,False,676609,641585,José Caballero,J.P. France,0,0,1,3969bc97-7c31-471c-aaa2-a6449eb4f8f4,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
26,2023-08-18,716948,Strikeout,strikeout,True,668942,641585,Josh Rojas,J.P. France,0,0,0,ba9e18f9-9c9b-4dd2-b9d3-1e2a0c97f677,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
27,2023-08-18,716948,Strikeout,strikeout,True,514888,682243,Jose Altuve,Bryce Miller,0,0,0,8bc48b36-c9f0-417f-97ed-00227c4038a1,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
28,2023-08-18,716948,Flyout,field_out,True,608324,682243,Alex Bregman,Bryce Miller,1,0,0,a0c3415b-f2e5-4595-80ed-56b932b61804,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
29,2023-08-18,716948,Walk,walk,False,670541,682243,Yordan Alvarez,Bryce Miller,0,0,0,a531eabe-cd33-4fa7-9b3c-cd13230d9dfd,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
30,2023-08-18,716948,Double,double,False,673237,682243,Yainer Diaz,Bryce Miller,0,0,1,c9237f53-5492-45a9-b7c4-8e29a02eb3cb,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
31,2023-08-18,716948,Strikeout,strikeout,True,572138,682243,Jon Singleton,Bryce Miller,0,0,0,7eba735a-409f-421b-a9d1-39ec5c9d390a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
32,2023-08-18,716948,Single,single,False,677594,641585,Julio Rodríguez,J.P. France,0,0,0,6d7b2670-948b-4efb-baef-e4e21f91387a,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
33,2023-08-18,716948,Single,single,False,553993,641585,Eugenio Suárez,J.P. France,0,0,1,f626bd43-f623-4a7e-b564-fcba08842f0f,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
34,2023-08-18,716948,Flyout,field_out,True,664034,641585,Ty France,J.P. France,0,0,0,4e266437-1a3a-4969-ac81-dafcc7ffc468,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
35,2023-08-18,716948,Strikeout,strikeout,True,663728,641585,Cal Raleigh,J.P. France,0,0,0,6296bcfc-00b0-4ee8-af9f-29ea7655ac1b,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
36,2023-08-18,716948,Strikeout,strikeout,True,606192,641585,Teoscar Hernández,J.P. France,0,0,0,07506777-0ce2-4630-9005-0a14d63b3914,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,
37,2023-08-18,716948,Groundout,field_out,True,676801,682243,Chas McCormick,Bryce Miller,0,0,0,fc3a3aa1-7f34-4faf-9ee2-300c9e3a1e70,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,112.0,100.0,107.0,,,,0.585,,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,,0.14,-8.41,0.66,95.1,,85.0,78.2,0.256,,0.167,0.3,0.667,104.0,101.0,99.0,0.076,1.22,95.1,0.202,0.26
