,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,SI_ba,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-06,717110,Flyout,field_out,True,514888,607074,Jose Altuve,Carlos Rodón,0,0,0,4283c2b5-5275-4e45-a7c2-d154bd452ce4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-06,717110,Strikeout,strikeout,True,608324,607074,Alex Bregman,Carlos Rodón,0,0,0,f4fa75a7-8ee7-4a27-8f24-777cce79b2d9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-06,717110,Flyout,field_out,True,670541,607074,Yordan Alvarez,Carlos Rodón,0,0,0,fd1aa40c-1528-4964-8428-2cbb82fc60a1,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-06,717110,Flyout,field_out,True,641343,664353,Jake Bauers,José Urquidy,0,0,0,1246a38a-0be8-449a-b1d5-4556328e5dcb,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.1,0.77,1.98,93.1,80.6,79.6,0.287,,0.174,0.172,83.0,109.0,99.0,0.096,-1.38,93.8,0.262,0.405,,,,,,,,,,,,,,,,,
4,2023-08-06,717110,Strikeout,strikeout,True,592450,664353,Aaron Judge,José Urquidy,0,0,0,db1a8107-f32e-4efa-90fe-33d912055db6,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.1,0.77,1.98,93.1,80.6,79.6,0.287,,0.174,0.172,83.0,109.0,99.0,0.096,-1.38,93.8,0.262,0.405,,,,,,,,,,,,,,,,,
5,2023-08-06,717110,Home Run,home_run,False,650402,664353,Gleyber Torres,José Urquidy,1,0,0,b952b498-cd98-4299-8877-13d8230203a8,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.1,0.77,1.98,93.1,80.6,79.6,0.287,,0.174,0.172,83.0,109.0,99.0,0.096,-1.38,93.8,0.262,0.405,,,,,,,,,,,,,,,,,
6,2023-08-06,717110,Groundout,field_out,True,519317,664353,Giancarlo Stanton,José Urquidy,0,0,0,e967a342-5771-44ed-9e22-541920892100,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.1,0.77,1.98,93.1,80.6,79.6,0.287,,0.174,0.172,83.0,109.0,99.0,0.096,-1.38,93.8,0.262,0.405,,,,,,,,,,,,,,,,,
7,2023-08-06,717110,Walk,walk,False,663656,607074,Kyle Tucker,Carlos Rodón,1,0,0,51adf4aa-2c1d-4011-8d8f-46b1672bacac,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-06,717110,Strikeout,strikeout,True,676801,607074,Chas McCormick,Carlos Rodón,0,0,0,046c512b-9de2-4f0b-9069-ebde5a4d5349,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-06,717110,Strikeout,strikeout,True,547989,607074,José Abreu,Carlos Rodón,0,0,0,5997aecd-52ed-4b04-aa54-c3f19be698ac,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-08-06,717110,Walk,walk,False,665161,607074,Jeremy Peña,Carlos Rodón,0,0,1,6c101d99-c6bc-47f7-a345-dd8e2f2db225,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,85.5,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.4,79.7,0.294,0.2,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
