,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-13,718192,Home Run,home_run,False,542303,621244,Marcell Ozuna,José Berríos,1,1,1,59fe07a7-dc95-432c-9dab-60251a7d66f1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-13,718192,Pop Out,field_out,True,671739,621244,Michael Harris II,José Berríos,0,0,0,1de3b699-1b34-4692-ad6b-43e02205081e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-13,718192,Flyout,field_out,True,656305,693821,Matt Chapman,Bryce Elder,1,0,0,36e2d4e0-62e1-4130-98e4-76dac837bf54,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
13,2023-05-13,718192,Flyout,field_out,True,593160,693821,Whit Merrifield,Bryce Elder,1,0,0,155b847e-56e4-4091-95ea-30eaa168499d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
14,2023-05-13,718192,Groundout,field_out,True,474832,693821,Brandon Belt,Bryce Elder,1,0,0,4e42d123-8040-485e-b478-a9aa8d9b76c2,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
15,2023-05-13,718192,Double,double,False,606115,621244,Orlando Arcia,José Berríos,1,0,0,f26206c2-ea4a-42fb-9422-bbede5886015,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-13,718192,Groundout,field_out,True,660670,621244,Ronald Acuña Jr.,José Berríos,0,0,1,bdabdaa2-3a84-4913-8b2e-93552683e8e4,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-13,718192,Walk,walk,False,621566,621244,Matt Olson,José Berríos,1,0,0,08e42072-f64d-45de-bfea-c5cd4f16f808,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-13,718192,Strikeout,strikeout,True,663586,621244,Austin Riley,José Berríos,0,0,0,70dc2b68-5365-480c-af8f-0f4fe609c969,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-13,718192,Groundout,field_out,True,669221,621244,Sean Murphy,José Berríos,1,1,0,7d705036-022c-4cd6-a12e-91fa64afd1bd,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-13,718192,Lineout,field_out,True,643376,693821,Danny Jansen,Bryce Elder,0,0,0,98d34f46-9ce7-4c17-99ee-06f0a5de2794,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
21,2023-05-13,718192,Double,double,False,595281,693821,Kevin Kiermaier,Bryce Elder,0,0,0,b32146b5-e499-4b76-978c-d611d27a7020,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
22,2023-05-13,718192,Strikeout,strikeout,True,543807,693821,George Springer,Bryce Elder,0,0,0,6d38aa8c-36a9-4c4d-acbf-f1c238b0a296,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
23,2023-05-13,718192,Groundout,field_out,True,666182,693821,Bo Bichette,Bryce Elder,1,1,0,9dd0d99c-9943-4729-98ad-196c41f12acb,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
24,2023-05-13,718192,Strikeout,strikeout,True,592696,621244,Eddie Rosario,José Berríos,0,0,0,2a981891-eb4b-4d6a-a313-f6656bf20698,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-13,718192,Flyout,field_out,True,645277,621244,Ozzie Albies,José Berríos,0,0,0,25d07e28-3642-49d9-9575-6bc2531219f4,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-13,718192,Single,single,False,542303,621244,Marcell Ozuna,José Berríos,0,0,0,7f75fca2-c962-4478-87ce-0d63f2381088,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-13,718192,Walk,walk,False,671739,621244,Michael Harris II,José Berríos,1,0,1,d795bdfa-c85d-4002-aa39-1722960fe8ba,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-13,718192,Groundout,field_out,True,606115,621244,Orlando Arcia,José Berríos,0,0,0,a53c5973-d39d-4a2d-a7f9-daf0d5036882,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-13,718192,Double,double,False,665489,693821,Vladimir Guerrero Jr.,Bryce Elder,0,0,0,bd55d408-c5ed-46db-b75c-7d34abd4cf0e,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
30,2023-05-13,718192,Strikeout,strikeout,True,662139,693821,Daulton Varsho,Bryce Elder,0,0,0,aff21d8b-2172-415e-8e7e-43cb7c460893,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
31,2023-05-13,718192,Single,single,False,656305,693821,Matt Chapman,Bryce Elder,0,0,1,6ee7b152-e738-4422-89e1-51159c35a15b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
32,2023-05-13,718192,Groundout,field_out,True,593160,693821,Whit Merrifield,Bryce Elder,1,1,1,be8ba5b3-3b7c-41f6-a5c7-1f88aad14b80,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
33,2023-05-13,718192,Strikeout,strikeout,True,474832,693821,Brandon Belt,Bryce Elder,0,0,0,112bfe7e-1bef-4717-86e4-fa0d981cf95c,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
34,2023-05-13,718192,Walk,walk,False,660670,621244,Ronald Acuña Jr.,José Berríos,1,0,0,a414b7fd-716b-46fa-9286-4a2376dd6c15,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-13,718192,Lineout,field_out,True,621566,621244,Matt Olson,José Berríos,0,0,0,9d8bfd6f-5fe8-4835-a6ef-9d47409c4abb,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-13,718192,Single,single,False,663586,621244,Austin Riley,José Berríos,1,0,1,074e03d8-29ed-49d8-ac74-5afaf0c7be7b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-13,718192,Forceout,force_out,True,669221,621244,Sean Murphy,José Berríos,0,0,1,8d288cf5-0a3f-4c49-8b27-98788380b6e8,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-13,718192,Lineout,field_out,True,592696,621244,Eddie Rosario,José Berríos,0,0,0,c452ffc8-fd9d-4f55-a9ef-a3babc844aba,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
39,2023-05-13,718192,Groundout,field_out,True,643376,693821,Danny Jansen,Bryce Elder,0,0,0,a05e1c33-ee31-4e32-abfc-5d1d3f2387c7,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
40,2023-05-13,718192,Double,double,False,595281,693821,Kevin Kiermaier,Bryce Elder,0,0,0,70e5ebc2-91c7-4b6b-bfdd-605a16640174,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.13699999999999998,-1.13,0.01,,1.3,90.7,89.5,,0.28,,0.188,0.286,92.0,103.0,107.0,0.353,0.97,82.7,0.21,,,,,,,,,,,,,,,
