,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SV_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-28,717988,Single,single,False,543807,641927,George Springer,Bailey Ober,1,0,0,62c21ba6-c4bb-40a9-83e4-6952eb94911a,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.067,0.28,0.75,-0.7,1.44,1.08,91.3,81.0,77.5,0.232,0.226,0.255,0.194,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-28,717988,Single,single,False,666182,641927,Bo Bichette,Bailey Ober,1,1,1,8403ec08-ef1d-4c3e-aa07-f93a19d40f87,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.067,0.28,0.75,-0.7,1.44,1.08,91.3,81.0,77.5,0.232,0.226,0.255,0.194,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-28,717988,Grounded Into DP,grounded_into_double_play,True,665489,641927,Vladimir Guerrero Jr.,Bailey Ober,0,0,1,768d0f13-703d-4628-9153-bc22a3c5cc87,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.067,0.28,0.75,-0.7,1.44,1.08,91.3,81.0,77.5,0.232,0.226,0.255,0.194,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-28,717988,Single,single,False,608336,621244,Joey Gallo,José Berríos,0,0,0,2373ad26-cf42-4270-9131-6d51b7dedb7e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.29600000000000004,0.185,0.72,,0.31,-0.38,94.3,,82.6,0.254,0.245,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
4,2023-05-28,717988,Walk,walk,False,666397,621244,Edouard Julien,José Berríos,1,0,1,0ecf8f3e-9816-414f-a974-339f16e467c7,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.29600000000000004,0.185,0.72,,0.31,-0.38,94.3,,82.6,0.254,0.245,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
5,2023-05-28,717988,Single,single,True,621043,621244,Carlos Correa,José Berríos,0,0,1,c909a978-8ccc-4bca-9703-754ca41defb5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.29600000000000004,0.185,0.72,,0.31,-0.38,94.3,,82.6,0.254,0.245,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
6,2023-05-28,717988,Strikeout,strikeout,True,621439,621244,Byron Buxton,José Berríos,0,0,0,02f48f41-157d-490f-8f01-1b87849dca01,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.29600000000000004,0.185,0.72,,0.31,-0.38,94.3,,82.6,0.254,0.245,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
7,2023-05-28,717988,Lineout,field_out,True,666135,621244,Alex Kirilloff,José Berríos,1,0,0,8da3d806-9fbb-401a-85f7-872207f7c897,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.29600000000000004,0.185,0.72,,0.31,-0.38,94.3,,82.6,0.254,0.245,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
8,2023-05-28,717988,Strikeout,strikeout,True,474832,641927,Brandon Belt,Bailey Ober,0,0,0,052b7852-0913-4e84-9937-1811a9767e86,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.067,0.28,0.75,-0.7,1.44,1.08,91.3,81.0,77.5,0.232,0.226,0.255,0.194,,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-28,717988,Walk,walk,False,656305,641927,Matt Chapman,Bailey Ober,1,0,0,74933ca4-6b9c-4479-8abe-3b54af9ae41c,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.067,0.28,0.75,-0.7,1.44,1.08,91.3,81.0,77.5,0.232,0.226,0.255,0.194,,,,,,,,,,,,,,,,,,,,,,,
