,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
0,2023-05-27,717991,Strikeout,strikeout,True,606132,605200,Raimel Tapia,Zach Davies,0,0,0,4d3c238b-57ef-413f-b3b7-b3074a4beadb,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
1,2023-05-27,717991,Walk,walk,False,657077,605200,Alex Verdugo,Zach Davies,1,0,0,6c707646-7f06-4982-998a-2a5a92d4f680,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
2,2023-05-27,717991,Flyout,field_out,True,457759,605200,Justin Turner,Zach Davies,1,0,0,2ab8c032-ae9f-4a41-be80-c9bbd6f4eb5c,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
3,2023-05-27,717991,Single,single,False,807799,605200,Masataka Yoshida,Zach Davies,1,1,1,d6f866b2-cb5b-470e-950c-728f8a6b7069,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
4,2023-05-27,717991,Caught Stealing Home,caught_stealing_home,True,680776,605200,Jarren Duran,Zach Davies,1,1,0,94cde1d5-f6c3-4a80-965b-24b627327b1a,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
5,2023-05-27,717991,Lineout,field_out,True,656976,676477,Pavin Smith,Garrett Whitlock,1,1,0,aeb8cc3c-9b24-4e8f-bf98-19a776406368,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
6,2023-05-27,717991,Home Run,home_run,False,606466,676477,Ketel Marte,Garrett Whitlock,1,0,0,04357442-e921-470a-886e-dd28e4a46096,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
7,2023-05-27,717991,Groundout,field_out,True,682998,676477,Corbin Carroll,Garrett Whitlock,0,0,0,7c44627e-35f7-4552-9666-9046255882ae,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
8,2023-05-27,717991,Single,single,False,572233,676477,Christian Walker,Garrett Whitlock,1,1,0,5a74f7fe-8cb8-4015-a9d1-349f5408b6ad,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
9,2023-05-27,717991,Lineout,field_out,True,666971,676477,Lourdes Gurriel Jr.,Garrett Whitlock,0,0,0,2bdf7d06-f3a7-4416-87e9-00d78ad7b7a5,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
10,2023-05-27,717991,Single,single,False,680776,605200,Jarren Duran,Zach Davies,1,0,0,f5f85b3f-799e-4438-b205-fd0358b4368b,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
11,2023-05-27,717991,Flyout,field_out,True,671213,605200,Triston Casas,Zach Davies,1,0,0,ceb7cb5a-4d50-4f18-859a-bff6e88765fe,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
12,2023-05-27,717991,Strikeout,strikeout,True,571771,605200,Enrique Hernández,Zach Davies,0,0,0,ae011b11-ac29-4c45-bc35-af9e83515d9e,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
13,2023-05-27,717991,Groundout,field_out,True,665839,605200,Enmanuel Valdez,Zach Davies,0,0,0,2c9593ce-356a-4309-b871-e7815273b57a,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
14,2023-05-27,717991,Groundout,field_out,True,668942,676477,Josh Rojas,Garrett Whitlock,1,0,0,927075c0-5fd7-45ca-ad03-c1945d55f667,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
15,2023-05-27,717991,Groundout,field_out,True,672515,676477,Gabriel Moreno,Garrett Whitlock,1,1,0,0054b8e5-ef9b-4e0e-acc9-8f7bab95c153,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
16,2023-05-27,717991,Groundout,field_out,True,664983,676477,Jake McCarthy,Garrett Whitlock,1,1,0,01fcfb60-7e77-4ea1-ae41-fe4186fdd01f,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
17,2023-05-27,717991,Groundout,field_out,True,624512,605200,Reese McGuire,Zach Davies,0,0,0,30fd0907-79b5-4fcd-b739-5dd166743f3f,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
18,2023-05-27,717991,Groundout,field_out,True,606132,605200,Raimel Tapia,Zach Davies,0,0,0,91db267a-8745-4743-aa68-3d5f90e3e161,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
19,2023-05-27,717991,Walk,walk,False,657077,605200,Alex Verdugo,Zach Davies,0,0,0,c407c66a-e95a-4a4b-8005-c81b10d280a0,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
20,2023-05-27,717991,Flyout,field_out,True,457759,605200,Justin Turner,Zach Davies,0,0,0,e882034d-6ad9-4300-bcdf-8ab330265310,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,,,,,,,
21,2023-05-27,717991,Strikeout,strikeout,True,672695,676477,Geraldo Perdomo,Garrett Whitlock,0,0,0,497c225e-e6d2-4748-8c28-f6815ad5c742,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
22,2023-05-27,717991,Strikeout,strikeout,True,656976,676477,Pavin Smith,Garrett Whitlock,0,0,0,a37a033c-d750-487f-b4f8-685719faf01c,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,0.525,0.004,,0.23,,0.24100000000000002,-2.31,,-0.46,0.44,,-2.21,94.6,,94.0,79.6,,0.326,0.312,,,,,0.167,,,,,,,,,,,,,
