,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,KC%,wFC/C,wFS/C,wSL/C,wKC/C,vFC,vFS,vSL,vKC,ST_ba,SL_ba,CU_ba,FS_ba,FC_ba
0,2023-07-19,717338,Strikeout,strikeout,True,673490,621244,Ha-Seong Kim,José Berríos,0,0,0,4ccf415c-af73-4c6a-bb8d-daf0f817094a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-19,717338,Groundout,field_out,True,665487,621244,Fernando Tatis Jr.,José Berríos,0,0,0,a2f2b662-34d8-49be-b53c-a589cac3cad1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-19,717338,Walk,walk,False,665742,621244,Juan Soto,José Berríos,0,0,0,00594b25-24b9-4cbd-ba13-c8e8a2eec248,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-19,717338,Strikeout,strikeout,True,592518,621244,Manny Machado,José Berríos,0,0,1,b55840d1-9f64-4adc-96f7-bbe2c30d1538,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-19,717338,Single,single,False,543807,506433,George Springer,Yu Darvish,1,0,0,3532e703-1dcc-4bc3-99ed-f4d3d19179b7,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
5,2023-07-19,717338,Walk,walk,False,666182,506433,Bo Bichette,Yu Darvish,0,0,1,a0259f82-00b9-4599-92ee-de7eaa199105,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
6,2023-07-19,717338,Strikeout,strikeout,True,474832,506433,Brandon Belt,Yu Darvish,0,0,0,e13ec3d3-f7a8-454c-a952-a66883d279ac,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
7,2023-07-19,717338,Strikeout,strikeout,True,665489,506433,Vladimir Guerrero Jr.,Yu Darvish,0,0,0,a5098872-a8f5-433e-8030-0c0c6fa8ce12,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
8,2023-07-19,717338,Walk,walk,False,656305,506433,Matt Chapman,Yu Darvish,1,0,1,c7b947fd-c1ad-4e8d-b328-7fc05b175a62,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
9,2023-07-19,717338,Lineout,field_out,True,593160,506433,Whit Merrifield,Yu Darvish,0,0,0,5b5b7214-74b2-4bfe-8c78-be9761a192a1,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.18600000000000003,0.16699999999999998,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,94.3,72.3,0.319,,,0.253,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,95.0,104.0,100.0,0.08900000000000001,0.077,0.363,0.066,2.4,1.21,-0.68,3.06,90.9,89.2,84.0,79.3,0.256,0.432,0.13,0.167,0.2
