,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,SL_ba,SI_ba,FF_ba,CH_ba,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,SL%,CU%,KC%,CH%,wFA/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSL,vCU,vKC,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,wSI/C,vSI,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-23,716886,Strikeout,strikeout,True,669242,682847,Tommy Edman,Luis L. Ortiz,0,0,0,e5e81541-acae-46e7-90bc-61ec0e1122e5,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-23,716886,Single,single,False,676475,682847,Alec Burleson,Luis L. Ortiz,0,0,1,125ebc3d-5fd2-4874-af1e-7f693c437a15,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-23,716886,Single,single,False,502671,682847,Paul Goldschmidt,Luis L. Ortiz,1,0,1,a8edc4f7-f1aa-4077-b980-f2970bd483e9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-23,716886,Walk,walk,False,571448,682847,Nolan Arenado,Luis L. Ortiz,0,0,1,7beae6a2-09c8-48da-88cf-58749dd590ac,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-23,716886,Walk,walk,False,575929,682847,Willson Contreras,Luis L. Ortiz,1,0,1,d617c862-e956-4f9a-ad27-cb8998c89146,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-23,716886,Strikeout,strikeout,True,668800,682847,Andrew Knizner,Luis L. Ortiz,0,0,0,56952f31-6d68-4d62-89a3-9a55e597d16c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-23,716886,Double,double,False,680700,682847,Richie Palacios,Luis L. Ortiz,0,0,1,ae56a45b-7074-4830-b398-c3e431b44e30,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-23,716886,Walk,walk,False,691023,682847,Jordan Walker,Luis L. Ortiz,0,0,0,faa6d4c2-7284-406b-aaeb-5840cfca9376,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-23,716886,Flyout,field_out,True,691026,682847,Masyn Winn,Luis L. Ortiz,1,1,0,f9ea3fef-64fc-4b0e-a364-a6aeabcabe82,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-23,716886,Strikeout,strikeout,True,663647,668868,Ke'Bryan Hayes,Zack Thompson,0,0,0,412e93b6-2885-4dcc-8797-72282545798d,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
10,2023-08-23,716886,Groundout,field_out,True,668804,668868,Bryan Reynolds,Zack Thompson,1,0,0,1ecb82f8-369d-4856-8a64-fe8d0d3493b6,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
11,2023-08-23,716886,Double,double,False,457705,668868,Andrew McCutchen,Zack Thompson,0,0,0,bf03743d-7b1f-43e4-a67e-d25fada353f0,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
12,2023-08-23,716886,Strikeout,strikeout,True,656582,668868,Connor Joe,Zack Thompson,0,0,0,687d6445-01f1-4c6f-9f88-58d2884678d3,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
13,2023-08-23,716886,Strikeout,strikeout,True,669242,682847,Tommy Edman,Luis L. Ortiz,0,0,0,3175f67d-c08f-4729-92a6-f0bc846b796b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-23,716886,Walk,walk,False,676475,682847,Alec Burleson,Luis L. Ortiz,1,0,0,b823ef52-9e54-4307-b812-0a3528ddbb28,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-23,716886,Walk,walk,False,502671,682847,Paul Goldschmidt,Luis L. Ortiz,1,0,1,c49863a3-47d4-4e73-92e1-46a8170113a3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-23,716886,Double,double,False,571448,682847,Nolan Arenado,Luis L. Ortiz,1,0,1,2dcca7ac-9fc5-449c-9456-48a1361a7a61,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-23,716886,Flyout,field_out,True,575929,682847,Willson Contreras,Luis L. Ortiz,0,0,0,e949d0e4-fbe8-485b-aeb1-38165fae9176,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-23,716886,Groundout,field_out,True,668800,682847,Andrew Knizner,Luis L. Ortiz,0,0,0,b5ad0306-43a0-4e1a-a5f3-2f7373757118,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-23,716886,Lineout,field_out,True,641943,668868,Joshua Palacios,Zack Thompson,0,0,0,cd7b3c93-5c19-4b9d-8ecd-9e70eeae9d60,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
20,2023-08-23,716886,Flyout,field_out,True,678894,668868,Liover Peguero,Zack Thompson,0,0,0,f1b9973d-c00c-442d-8c10-e269343519e0,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
21,2023-08-23,716886,Strikeout,strikeout,True,678225,668868,Ji Hwan Bae,Zack Thompson,0,0,0,6c12454b-ccfb-4e09-a189-466365f99f08,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
22,2023-08-23,716886,Single,single,False,680700,682847,Richie Palacios,Luis L. Ortiz,0,0,0,beee3f6c-a11c-4b2a-b53b-871aff71425b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-23,716886,Forceout,force_out,True,691023,682847,Jordan Walker,Luis L. Ortiz,0,0,1,058ccaa7-77b4-4845-bc71-f37c44f2f9ae,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-23,716886,Strikeout,strikeout,True,691026,682847,Masyn Winn,Luis L. Ortiz,0,0,0,6c3da971-ef2b-4862-8dbe-90be257c5598,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-23,716886,Groundout,field_out,True,669242,682847,Tommy Edman,Luis L. Ortiz,0,0,0,a975f763-bf2f-42d9-b056-b4a71798e518,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.246,0.294,0.383,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-23,716886,Strikeout,strikeout,True,675961,668868,Alika Williams,Zack Thompson,0,0,0,10c5c165-acd9-4d83-9820-e8b5f8982d66,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
27,2023-08-23,716886,Single,single,False,641511,668868,Jason Delay,Zack Thompson,1,0,0,25375e87-d0b4-4bb4-9ff5-36a3d4a4aac6,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
28,2023-08-23,716886,Double,double,False,663647,668868,Ke'Bryan Hayes,Zack Thompson,0,0,1,2394f620-8e21-415a-827a-a4c4fa92b2a3,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
29,2023-08-23,716886,Pop Out,field_out,True,668804,668868,Bryan Reynolds,Zack Thompson,0,0,0,c11e284a-3a11-426e-a038-0889567638eb,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,0.205,,0.327,0.25,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.185,,,,,,,,,,,,,,,,,
