,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba
10,2023-09-01,716764,Strikeout,strikeout,True,807799,543475,Masataka Yoshida,Jordan Lyles,0,0,0,b0b17a1b-57f4-48f1-88dd-400d10a32e3e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
11,2023-09-01,716764,Double,double,False,676369,572020,Nelson Velázquez,James Paxton,0,0,0,2e38ce89-5aa5-4411-ab30-9fd06b14b563,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,94.9,,,0.269,,,0.316,0.231,0.191,87.0,93.0,94.0,0.195,-0.31,81.3,
12,2023-09-01,716764,Walk,walk,False,671221,572020,Drew Waters,James Paxton,1,0,0,5ed8090c-49de-4ec9-9fae-b53b1da65a73,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,94.9,,,0.269,,,0.316,0.231,0.191,87.0,93.0,94.0,0.195,-0.31,81.3,
13,2023-09-01,716764,Walk,walk,False,679845,572020,Nick Loftin,James Paxton,1,0,1,57e55b28-e078-4ecf-9595-8f53609a1e8b,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,94.9,,,0.269,,,0.316,0.231,0.191,87.0,93.0,94.0,0.195,-0.31,81.3,
14,2023-09-01,716764,Forceout,force_out,True,664728,572020,Kyle Isbel,James Paxton,0,0,1,c6b630a8-f283-4205-95c4-9678139944d0,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,94.9,,,0.269,,,0.316,0.231,0.191,87.0,93.0,94.0,0.195,-0.31,81.3,
15,2023-09-01,716764,Single,single,False,672580,572020,Maikel Garcia,James Paxton,0,0,1,48486d3e-ae14-490b-8af8-0f58b8f8660a,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,94.9,,,0.269,,,0.316,0.231,0.191,87.0,93.0,94.0,0.195,-0.31,81.3,
16,2023-09-01,716764,Groundout,field_out,True,677951,661440,Bobby Witt Jr.,Mauricio Llovera,0,0,1,632ab1f5-97cb-4e62-9fa9-e351b429b722,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,104.0,106.0,102.0,129.0,104.0,116.0,95.0,64.0,72.0,0.631,,0.028999999999999998,0.34,,,,-10.66,1.68,-1.27,,,,90.4,94.5,82.7,,,,0.245,,,0.5,,,,,,,0.279
17,2023-09-01,716764,Single,single,False,521692,661440,Salvador Perez,Mauricio Llovera,1,1,1,cde2d0bf-fa02-4983-a6f0-6b6bd766e73c,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,104.0,106.0,102.0,129.0,104.0,116.0,95.0,64.0,72.0,0.631,,0.028999999999999998,0.34,,,,-10.66,1.68,-1.27,,,,90.4,94.5,82.7,,,,0.245,,,0.5,,,,,,,0.279
18,2023-09-01,716764,Pop Out,field_out,True,686681,661440,Michael Massey,Mauricio Llovera,0,0,0,efac2797-5007-4a1d-89c6-6de1fcb64244,661440.0,mauriciollovera,Llovera,Right,Mauricio Llovera,4.89,4.93,35.0,104.0,112.0,106.0,0.845,7.46,3.86,9.26,0.77,1.58,0.33,0.41100000000000003,0.179,0.35700000000000004,0.45399999999999996,,,,,,,,,,,104.0,106.0,102.0,129.0,104.0,116.0,95.0,64.0,72.0,0.631,,0.028999999999999998,0.34,,,,-10.66,1.68,-1.27,,,,90.4,94.5,82.7,,,,0.245,,,0.5,,,,,,,0.279
19,2023-09-01,716764,Groundout,field_out,True,596115,543475,Trevor Story,Jordan Lyles,0,0,0,7e51d8e7-6db8-4548-b942-b6fe61b41ec0,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
20,2023-09-01,716764,Groundout,field_out,True,649966,543475,Luis Urías,Jordan Lyles,0,0,0,8b9611ee-a06d-47ab-b1f9-1108a957ed13,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
21,2023-09-01,716764,Single,single,False,657136,543475,Connor Wong,Jordan Lyles,1,1,0,389ca3c6-612e-4288-8649-74cceeb23dcf,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
22,2023-09-01,716764,Flyout,field_out,True,657077,543475,Alex Verdugo,Jordan Lyles,0,0,0,a671f9bb-9a88-4a87-94f0-6ac0fdee516a,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
23,2023-09-01,716764,Groundout,field_out,True,666023,687888,Freddy Fermin,Brandon Walter,1,1,0,71f4ca91-6413-4751-a72d-37f2e1070e58,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
24,2023-09-01,716764,Strikeout,strikeout,True,676369,687888,Nelson Velázquez,Brandon Walter,0,0,0,df9c6de3-4a4f-47d1-aab1-3540bede2b75,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
25,2023-09-01,716764,Single,single,False,671221,687888,Drew Waters,Brandon Walter,1,0,0,94f1898c-b60c-4d98-8926-02cfdb3e8787,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
26,2023-09-01,716764,Double,double,False,679845,687888,Nick Loftin,Brandon Walter,0,0,1,9751649e-8889-4801-901a-9236e2713d1f,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
27,2023-09-01,716764,Strikeout,strikeout,True,664728,687888,Kyle Isbel,Brandon Walter,0,0,0,0bc5dca6-e1b1-49af-a9a3-76f28e596385,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
28,2023-09-01,716764,Strikeout,strikeout,True,646240,543475,Rafael Devers,Jordan Lyles,0,0,0,2b6ca61c-c9f6-4b91-8ff4-c4a1df6f3bf0,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
29,2023-09-01,716764,Flyout,field_out,True,457759,543475,Justin Turner,Jordan Lyles,0,0,0,5f7d9ac9-a7d0-460c-8cf0-a25c1b6c4bd5,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
30,2023-09-01,716764,Single,single,False,671213,543475,Triston Casas,Jordan Lyles,1,0,0,ec81f29d-777a-47ec-b048-c6ad5ad9de5f,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
31,2023-09-01,716764,Pop Out,field_out,True,594807,543475,Adam Duvall,Jordan Lyles,0,0,0,aafa1813-857e-4171-a8e0-899e6205306d,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
32,2023-09-01,716764,Flyout,field_out,True,672580,687888,Maikel Garcia,Brandon Walter,0,0,0,de105eab-cbc7-4362-b3b6-bfab2cdfb183,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
33,2023-09-01,716764,Single,single,False,677951,687888,Bobby Witt Jr.,Brandon Walter,1,0,0,bc7f8195-143b-47b8-92dc-1caca908878a,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
34,2023-09-01,716764,Groundout,field_out,True,521692,687888,Salvador Perez,Brandon Walter,1,0,1,4c926cfe-b1d6-4e26-9dac-0324fae81089,687888.0,brandonwalter,Walter,Left,Brandon Walter,6.26,4.48,23.0,97.0,98.0,95.0,0.856,6.26,2.74,12.52,1.17,1.06,0.32899999999999996,0.415,0.171,0.207,0.46,82.7,154.0,103.0,106.0,,,,71.0,118.0,110.0,83.0,92.0,86.0,81.0,85.0,85.0,94.0,97.0,97.0,0.258,0.040999999999999995,0.312,0.225,,0.16399999999999998,5.04,2.83,-2.9,1.01,,-12.36,91.8,86.9,91.2,79.7,,0.0,0.182,0.474,0.55,,0.25,,,,,,,
35,2023-09-01,716764,Pop Out,field_out,True,807799,543475,Masataka Yoshida,Jordan Lyles,0,0,0,e9c24cb8-a17a-4008-b0b6-9a4458b49a1b,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
36,2023-09-01,716764,Flyout,field_out,True,596115,543475,Trevor Story,Jordan Lyles,0,0,0,5b3c62a4-359a-4c14-acef-cd72f3f4d8b8,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,
