,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,SL_ba,FC_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-12,717019,Lineout,field_out,True,691023,666142,Jordan Walker,Cole Ragans,0,0,0,6b475e58-c2d1-40d7-ae2f-ab89ca79bf2a,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-12,717019,Strikeout,strikeout,True,521692,571927,Salvador Perez,Steven Matz,0,0,0,6e63a5a0-94e3-48d3-b578-eb85ff97a217,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
12,2023-08-12,717019,Groundout,field_out,True,666023,571927,Freddy Fermin,Steven Matz,1,0,0,e4a62d76-c12f-40ee-8c06-2d1008c50380,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
13,2023-08-12,717019,Pop Out,field_out,True,658668,571927,Edward Olivares,Steven Matz,1,1,0,9df8091a-feb4-4c34-ad31-1af3391e6640,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
14,2023-08-12,717019,Walk,walk,False,668800,666142,Andrew Knizner,Cole Ragans,0,0,0,eac310e6-85f0-4e16-bd76-2c1e9c0e528b,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-12,717019,Strikeout,strikeout,True,663457,666142,Lars Nootbaar,Cole Ragans,0,0,0,3279734c-9b18-4e78-b262-ca6ad1ca58a6,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-12,717019,Single,single,False,502671,666142,Paul Goldschmidt,Cole Ragans,0,0,1,0f0e0f2a-a305-495a-8545-31dab0c27a5d,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-12,717019,Double,double,False,571448,666142,Nolan Arenado,Cole Ragans,0,0,1,4e3a082c-36ac-441e-9e6f-eab0ed99cdd5,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-12,717019,Strikeout,strikeout,True,575929,666142,Willson Contreras,Cole Ragans,0,0,0,5dc55309-8849-4bd8-8902-47e2e0bd70e6,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-12,717019,Groundout,field_out,True,669357,666142,Nolan Gorman,Cole Ragans,1,0,0,1326258c-6ff3-48cf-a1b4-885e4ad0bb75,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-12,717019,Groundout,field_out,True,669392,571927,Samad Taylor,Steven Matz,0,0,0,cc3203cb-593c-4b95-a424-3bd419d173e8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
21,2023-08-12,717019,Lineout,field_out,True,622110,571927,Matt Duffy,Steven Matz,1,0,0,68b744e8-c534-4ce4-b6a6-32d8beaf1bf9,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
22,2023-08-12,717019,Single,single,False,664728,571927,Kyle Isbel,Steven Matz,1,0,0,b9a9ac46-1bea-4083-b6f1-c7bcfbebd7dd,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
23,2023-08-12,717019,Home Run,home_run,False,676369,571927,Nelson Velázquez,Steven Matz,1,0,1,b07167c4-33f9-4c1f-a091-f786a46b0348,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
24,2023-08-12,717019,Double,double,False,677951,571927,Bobby Witt Jr.,Steven Matz,1,1,0,4b83dfec-19a0-47f9-80e5-80a8a56008d7,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
25,2023-08-12,717019,Flyout,field_out,True,686681,571927,Michael Massey,Steven Matz,0,0,0,abcf458b-1957-4d4a-8146-e1456567ff60,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
26,2023-08-12,717019,Strikeout,strikeout,True,641933,666142,Tyler O'Neill,Cole Ragans,0,0,0,ef00167a-4d04-459c-aa00-f9312df949a3,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-12,717019,Flyout,field_out,True,669242,666142,Tommy Edman,Cole Ragans,0,0,0,e4c7a574-9365-4353-b289-f0491824dff8,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-12,717019,Walk,walk,False,691023,666142,Jordan Walker,Cole Ragans,0,0,0,9d259492-4329-40fb-a667-12942e03f2d0,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-12,717019,Groundout,field_out,True,668800,666142,Andrew Knizner,Cole Ragans,1,0,0,8db02769-2f33-45e9-a42a-3d367301ca8c,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-12,717019,Pop Out,field_out,True,521692,571927,Salvador Perez,Steven Matz,0,0,0,90520e23-ebc3-4d3b-970c-13dc3246567e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
31,2023-08-12,717019,Lineout,field_out,True,666023,571927,Freddy Fermin,Steven Matz,0,0,0,0c13c0fb-5423-4963-8534-a505518ef720,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
32,2023-08-12,717019,Strikeout,strikeout,True,658668,571927,Edward Olivares,Steven Matz,0,0,0,6ddb1ccf-44e5-45b6-b6b1-b3fa674e3d38,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,62.0,82.0,90.0,,,,,,0.018000000000000002,,0.27399999999999997,,,-1.27,,-0.09,,,88.9,,,0.291,0.5,,0.259,108.0,96.0,100.0,87.0,101.0,96.0,0.561,0.14800000000000002,0.41,-0.6,94.1,78.5,0.24,,,,,,,,,,,
33,2023-08-12,717019,Walk,walk,False,663457,666142,Lars Nootbaar,Cole Ragans,1,0,0,5bd0921d-d03a-41da-9068-3809bb4655aa,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-12,717019,Lineout,field_out,True,502671,666142,Paul Goldschmidt,Cole Ragans,1,0,0,aeaa35c9-59a9-4ddc-b472-3caf9fe05c66,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-12,717019,Field Error,field_error,False,571448,666142,Nolan Arenado,Cole Ragans,0,0,1,85695a76-9b76-4e76-a644-3a0753c92802,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-12,717019,Single,single,False,575929,666142,Willson Contreras,Cole Ragans,0,0,1,89cf5b96-df7d-417f-906f-184e59d3c23f,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-12,717019,Walk,walk,False,669357,666142,Nolan Gorman,Cole Ragans,0,0,1,08d9d2c5-a0ca-46fd-b1b4-61458cd08700,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
